Value	Sample	TerminalTaxa
5768	MP_E492_1B_PCR1	Spatangoida
1170	MP_E492_1B_PCR1	Aphragmophora
4	MP_E492_1B_PCR1	Spongillida
146	MP_E492_1B_PCR1	Thyasiridae
11914	MP_E492_1B_PCR1	Euphausia pacifica
169	MP_E492_1B_PCR1	Anthozoa
2	MP_E492_1B_PCR1	Candidatus Woesebacteria
1114	MP_E492_1B_PCR1	Sagittidae
5482	MP_E492_1B_PCR1	Chordata
3946	MP_E492_1B_PCR1	Megaptera novaeangliae
178	MP_E492_1B_PCR1	Tellinidae
3209	MP_E492_1B_PCR1	Osmeriformes
271	MP_E492_1B_PCR1	Carcinonemertes
2	MP_E492_1B_PCR1	Chlorophyceae
12	MP_E492_1B_PCR1	Decapoda
97	MP_E492_1B_PCR1	Macoma
4	MP_E492_1B_PCR1	Spirontocaris holmesi
14	MP_E492_1B_PCR1	Pandalus borealis
309	MP_E492_1B_PCR1	Breviturma doederleini
457	MP_E492_1B_PCR1	Meioglossus psammophilus
7702	MP_E499	Eukaryota
1248	MP_E499	Unknown
886	MP_E499	Picozoa
2551	MP_E499	Candidatus Karelsulcia__f
640	MP_E499	Poecilosclerida
679	MP_E499	Echinoidea
9	MP_E499	Dendroceratida
153	MP_E499	Axinellida
35	MP_E499	Pseudocalanus elongatus
1	MP_E499	Balanomorpha
7672	MP_E499	Perciformes
6	MP_E499	Demospongiae
2	MP_E499	Dictyodendrillidae
793	MP_E499	Spatangoida
49	MP_E499	Aphragmophora
5	MP_E499	Siphonophorae
2	MP_E499	Spongillida
6064	MP_E499	Stenobrachius leucopsarus
2345	MP_E499	Euphausia pacifica
5	MP_E499	Chaetoderma nitidulum
2	MP_E499	Anthozoa
4	MP_E499	Candidatus Pseudothioglobus__f
669	MP_E499	Sagittidae
2353	MP_E499	Chordata
9987	MP_E499	Merluccius
1	MP_E499	Candidatus Pseudothioglobus__f__o
4	MP_E499	Chaetopteridae__o
13	MP_E499	Decapoda
9	MP_E499	Spirontocaris holmesi
6	MP_E499	Pirellulaceae
134	MP_E499	Kulikovia montgomeryi
2	MP_E499	Candidatus Lokiarchaeum__f__o
651	MP_E499	Pteraster tesselatus
40410	MP_E501	Eukaryota
872	MP_E501	Unknown
1065	MP_E501	Picozoa
2938	MP_E501	Candidatus Karelsulcia__f
3	MP_E501	Doliolum nationalis
1153	MP_E501	Poecilosclerida
475	MP_E501	Echinoidea
20	MP_E501	Dendroceratida
309	MP_E501	Axinellida
42	MP_E501	Acartia longiremis
341	MP_E501	Thysanoessa
2	MP_E501	Carybdeida
55	MP_E501	Demospongiae
2	MP_E501	Dictyodendrillidae
406	MP_E501	Spatangoida
71	MP_E501	Bacillota
190	MP_E501	Aphragmophora
1	MP_E501	Siphonophorae
5	MP_E501	Actinomycetaceae
2982	MP_E501	Euphausia pacifica
7	MP_E501	Anthozoa
12	MP_E501	Candidatus Pseudothioglobus__f
4556	MP_E501	Artiodactyla
179	MP_E501	Luidia foliolata
101	MP_E501	Tellinidae
246	MP_E501	Cephalopoda
2340	MP_E501	Merluccius
8	MP_E501	Candidatus Pseudothioglobus__f__o
17	MP_E501	Eurytemora
254	MP_E501	Breviturma doederleini
965	MP_E501	Kulikovia montgomeryi
33	MP_E501	Comatulida
2	MP_E501	Candidatus Chazhemtobacteraceae
3	MP_E501	Pilidiophora
442	MP_E501	Lepas
241	MP_E501	Euphausia
128008	MP_E506	Eukaryota
1	MP_E506	Ulmaridae
1057	MP_E506	Homo sapiens
251	MP_E506	Unknown
13	MP_E506	Picozoa
1037	MP_E506	Candidatus Karelsulcia__f
1	MP_E506	Dictyodendrillidae
960	MP_E506	Actinopteri
122	MP_E506	Agelasidae
31	MP_E506	Chalinidae
260	MP_E506	Cephalopoda
2	MP_E506	Muggiaea atlantica
1	MP_E506	Carinaria sp_
122	MP_E506	Gennadas
747	MP_E516	Unknown
3	MP_E516	Picozoa
20	MP_E516	Candidatus Karelsulcia__f
4	MP_E516	Poecilosclerida
70	MP_E516	Lineidae
1	MP_E516	Demospongiae
88	MP_E516	Agelasidae
10	MP_E516	Sphaeronectes koellikeri
4	MP_E516	Synaptidae
171	MP_E516	Sagittidae
1	MP_E516	Carinaria sp_
3	MP_E516	Aves
238	MP_E516	Mollusca
2	MP_E516	Trachymedusae
1230	MP_E516	Protoglossus koehleri
455	MP_E516	Acharax sp_ NY_2022
29797	MP_E520_1B	Eukaryota
2	MP_E520_1B	Ulmaridae
366	MP_E520_1B	Unknown
1	MP_E520_1B	Picozoa
749	MP_E520_1B	Candidatus Karelsulcia__f
2	MP_E520_1B	Doliolum nationalis
11	MP_E520_1B	Poecilosclerida
8	MP_E520_1B	Chuniphyes multidentata
116	MP_E520_1B	Lineidae
5	MP_E520_1B	Dictyodendrillidae
6866	MP_E520_1B	Actinopteri
354	MP_E520_1B	Harrimaniidae
94	MP_E520_1B	Agelasidae
41	MP_E520_1B	Sphaeronectes koellikeri
129	MP_E520_1B	Chalinidae
472	MP_E520_1B	Euphausia pacifica
224	MP_E520_1B	Elpidiidae
7476	MP_E520_1B	Mammalia
2	MP_E520_1B	Merluccius
1050	MP_E520_1B	Asteronychidae
5	MP_E520_1B	Nuculidae
1979	MP_E520_1B	Ennucula decipiens
963	MP_E520_1B	Ctenodiscus crispatus
610	MP_E520_1B	Hippasteria spinosa
479	MP_E520_1B	Gorgonocephalidae
15972	MP_E524	Eukaryota
2	MP_E524	Ulmaridae
228	MP_E524	Homo sapiens
1033	MP_E524	Unknown
170	MP_E524	Picozoa
5180	MP_E524	Candidatus Karelsulcia__f
6	MP_E524	Chuniphyes multidentata
780	MP_E524	Lineidae
314	MP_E524	Acartia longiremis
3	MP_E524	Carybdeida
261	MP_E524	Cyclopecten sp_ DJC_2016
48	MP_E524	Flavobacteriales
3299	MP_E524	Aphragmophora
4	MP_E524	Spongillida
2957	MP_E524	Actinopteri
134	MP_E524	Agelasidae
7	MP_E524	Sphaeronectes koellikeri
867	MP_E524	Hubrechtidae
9022	MP_E524	Euphausia pacifica
40	MP_E524	Anthozoa
177	MP_E524	Chiridota sp_ 2 AKM_2016
9	MP_E524	Apodida
596	MP_E524	Sagittidae
172	MP_E524	Tetractinellida
212	MP_E524	Decapoda
3748	MP_E524	Protoglossus koehleri
33	MP_E524	Vesicomyidae
59	MP_E524	Stereobalanus canadensis
2	MP_E524	Crinoidea
527	MP_E524	Galiteuthis armata
34826	MP_E528	Eukaryota
4	MP_E528	Ulmaridae
1845	MP_E528	Unknown
371	MP_E528	Picozoa
9123	MP_E528	Candidatus Karelsulcia__f
561	MP_E528	Poecilosclerida
3	MP_E528	Echinoidea
5	MP_E528	Dendroceratida
149	MP_E528	Axinellida
1	MP_E528	Pseudocalanus elongatus
282	MP_E528	Acartia longiremis
1468	MP_E528	Thysanoessa
316	MP_E528	Balanomorpha
14	MP_E528	Carybdeida
13	MP_E528	Dictyodendrillidae
3706	MP_E528	Aphragmophora
2	MP_E528	Siphonophorae
4322	MP_E528	Actinopteri
289	MP_E528	Eusergestes arcticus
16	MP_E528	Actinomycetaceae
11843	MP_E528	Euphausia pacifica
3	MP_E528	Candidatus Pseudothioglobus__f
2236	MP_E528	Sagittidae
2	MP_E528	Centropagidae
459	MP_E528	Cephalopoda
98	MP_E528	Parasagitta elegans
4179	MP_E528	Merluccius
6	MP_E528	Ophiopholis sp_ EAC01
110	MP_E528	Heteromolpadia tridens
1263	MP_E528	Breviturma doederleini
117	MP_E528	Pteraster tesselatus
78	MP_E528	Ophiophthalmus
66	MP_E528	Dondersiidae
3810	MP_E528	Merluccius albidus
619	MP_E528	Pterasteridae
168	MP_E528	Enteropneusta
91325	MP_E529	Eukaryota
3659	MP_E529	Homo sapiens
304	MP_E529	Unknown
245	MP_E529	Picozoa
2949	MP_E529	Candidatus Karelsulcia__f
609	MP_E529	Poecilosclerida
14	MP_E529	Hominidae
6	MP_E529	Dendroceratida
195	MP_E529	Axinellida
194	MP_E529	Acartia longiremis
776	MP_E529	Thysanoessa
7619	MP_E529	Perciformes
1	MP_E529	Demospongiae
8	MP_E529	Dictyodendrillidae
7014	MP_E529	Aphragmophora
66	MP_E529	Antedonidae
2	MP_E529	Spongillida
10	MP_E529	Actinomycetaceae
30790	MP_E529	Euphausia pacifica
11	MP_E529	Candidatus Woesebacteria
2	MP_E529	Candidatus Pseudothioglobus__f
1667	MP_E529	Sagittidae
11	MP_E529	Chordata
72	MP_E529	Cephalopoda
49	MP_E529	Carcinonemertes
7652	MP_E529	Merluccius
2	MP_E529	Tetractinellida
88810	MP_E532	Eukaryota
308	MP_E532	Unknown
467	MP_E532	Picozoa
667	MP_E532	Candidatus Karelsulcia__f
1408	MP_E532	Poecilosclerida
30	MP_E532	Hominidae
18	MP_E532	Cheilostomatida
204	MP_E532	Echinoidea
55	MP_E532	Dendroceratida
210	MP_E532	Axinellida
160	MP_E532	Acartia longiremis
1217	MP_E532	Thysanoessa
152	MP_E532	Balanomorpha
5444	MP_E532	Perciformes
3	MP_E532	Demospongiae
2	MP_E532	Dictyodendrillidae
560	MP_E532	Spatangoida
2063	MP_E532	Aphragmophora
1	MP_E532	Spongillida
1274	MP_E532	Actinopteri
10075	MP_E532	Euphausia pacifica
2384	MP_E532	Sus scrofa
24	MP_E532	Anthozoa
717	MP_E532	Sagittidae
1440	MP_E532	Megaptera novaeangliae
347	MP_E532	Cephalothrix
51	MP_E532	Luidia foliolata
14	MP_E532	Phoronidae__o
99	MP_E532	Tellinidae
2554	MP_E532	Osmeriformes
54	MP_E532	Carcinonemertes
51	MP_E532	Magelonidae
1	MP_E532	Columbellidae
84	MP_E532	Patinopecten caurinus
26	MP_E532	Macoma nasuta
16	MP_E532	Pandalus
2	MP_E532	Candidatus Lokiarchaeum__f__o
170	MP_E532	Ctenodiscus crispatus
152	MP_E532	Rossia pacifica
528	MP_E532	Spionida
20033	MP_E536	Eukaryota
1844	MP_E536	Unknown
802	MP_E536	Picozoa
1870	MP_E536	Candidatus Karelsulcia__f
2407	MP_E536	Poecilosclerida
21	MP_E536	Echinoidea
104	MP_E536	Dendroceratida
213	MP_E536	Axinellida
195	MP_E536	Pseudocalanus elongatus
646	MP_E536	Acartia longiremis
919	MP_E536	Thysanoessa
3	MP_E536	Demospongiae
3	MP_E536	Dictyodendrillidae
1583	MP_E536	Aphragmophora
7	MP_E536	Siphonophorae
25400	MP_E536	Actinopteri
89	MP_E536	Thyasiridae
10375	MP_E536	Euphausia pacifica
37	MP_E536	Anthozoa
22	MP_E536	Candidatus Woesebacteria
10	MP_E536	Candidatus Pseudothioglobus__f
651	MP_E536	Sagittidae
3066	MP_E536	Chordata
1022	MP_E536	Evadne
104	MP_E536	Pinnixa
7	MP_E536	Oweniidae
5218	MP_E536	Psammobiidae
324	MP_E536	Luidia foliolata
64351	MP_E536	Tellinidae
1022	MP_E536	Magelonidae
10	MP_E536	Ophiuroidea
1081	MP_E536	Patinopecten caurinus
187	MP_E536	Cochlodesma
415	MP_E536	Podonidae
9	MP_E536	Pandalus borealis
258	MP_E536	Breviturma doederleini
3	MP_E536	Candidatus Chazhemtobacteraceae
24	MP_E536	Hippolytidae
32	MP_E536	Baseodiscidae
2572	MP_E536	Serratella sp_ Liaoning_2019
1274	MP_E536	Serratella ignita
17	MP_E536	Neotrypaea
245	MP_E536	Vermetidae
17	MP_E536	Poseidonemertes
125	MP_E536	Bathytyphlops marionae
602	MP_E540	Eukaryota
48	MP_E540	Unknown
97	MP_E540	Picozoa
47	MP_E540	Candidatus Karelsulcia__f
85	MP_E540	Poecilosclerida
50292	MP_E540	Echinoidea
4	MP_E540	Dendroceratida
18	MP_E540	Axinellida
2	MP_E540	Adapedonta
67	MP_E540	Acartia longiremis
6	MP_E540	Thysanoessa
53977	MP_E540	Balanomorpha
41	MP_E540	Sclerodactylidae
2	MP_E540	Aphragmophora
1302	MP_E540	Actinopteri
9	MP_E540	Euphausia pacifica
10	MP_E540	Sagittidae
958	MP_E540	Chordata
36	MP_E540	Asteriidae
14	MP_E540	Centropagidae
4	MP_E540	Dendrochirotida
2	MP_E540	Amphipoda
47	MP_E540	Evadne
135	MP_E540	Cephalothrix
299	MP_E540	Oweniidae
35	MP_E540	Phocoena phocoena
98	MP_E540	Chondrichthyes
31785	MP_E540	Carinoma mutabilis
119	MP_E540	Rajidae
30	MP_E540	Calanoida
12	MP_E540	Luidia foliolata
16	MP_E540	Tellinidae
4094	MP_E540	Mytilus
12	MP_E540	Mytilus californianus
11	MP_E540	Cerebratulus
3	MP_E540	Moerella
1	MP_E540	Octopodidae
2	MP_E540	Chaetopteridae__o
2	MP_E540	Decapoda
12	MP_E540	Ophiuroidea
15	MP_E540	Sinonovacula
10	MP_E540	Molpadida
31	MP_E540	Macoma
10	MP_E540	Anaspidacea
1162	MP_E540	Cochlodesma
5	MP_E540	Siliqua alta
33	MP_E540	Phoca
68	MP_E540	Podonidae
66	MP_E540	Maculaura alaskensis
44	MP_E540	Cephalothrix major
9	MP_E540	Macoma nasuta
97	MP_E540	Bankia setacea
91	MP_E540	Limanda sakhalinensis
13	MP_E540	Cerebratulus albifrons
2	MP_E540	Nitidotellina
25	MP_E540	Carinoma sp_ 5 TCH_2015
3	MP_E540	Solenidae
3	MP_E540	Bivalvia
3	MP_E540	Oerstedia
2	MP_E543	Eukaryota
185	MP_E543	Unknown
270	MP_E543	Picozoa
93720	MP_E543	Echinoidea
279	MP_E543	Adapedonta
35	MP_E543	Acartia longiremis
1	MP_E543	Balanomorpha
3741	MP_E543	Spatangoida
532	MP_E543	Actinopteri
2	MP_E543	Heteronemertea
1	MP_E543	Euphausia pacifica
3	MP_E543	Chordata
70380	MP_E543	Evadne
4	MP_E543	Oweniidae
10	MP_E543	Carinoma mutabilis
26	MP_E543	Calanoida
144	MP_E543	Osmeriformes
2159	MP_E543	Mytilus
2	MP_E543	Cerebratulus
1	MP_E543	Merluccius
5	MP_E543	Magelonidae
116	MP_E543	Macoma
5	MP_E543	Tresus
279	MP_E543	Siliqua alta
9	MP_E543	Podonidae
232	MP_E543	Myida
23	MP_E543	Alopias
160	MP_E543	Clinocardium nuttallii
8402	MP_E552	Eukaryota
645	MP_E552	Unknown
8	MP_E552	Picozoa
32	MP_E552	Candidatus Karelsulcia__f
4	MP_E552	Acartia longiremis
3	MP_E552	Carybdeida
2	MP_E552	Dictyodendrillidae
7	MP_E552	Sphaeronectes koellikeri
377	MP_E552	Coleoptera
1057	MP_E552	Fredericella
186	MP_E552	Tubulaniformes
16	MP_E552	Ophiura signata
161	MP_E552	Peniagone leander
13	MP_E555	Ulmaridae
395	MP_E555	Unknown
25	MP_E555	Picozoa
3183	MP_E555	Candidatus Karelsulcia__f
5	MP_E555	Chuniphyes multidentata
155	MP_E555	Lineidae
8	MP_E555	Axinellida
29	MP_E555	Acartia longiremis
108	MP_E555	Cyclopecten sp_ DJC_2016
3	MP_E555	Dictyodendrillidae
178	MP_E555	Aphragmophora
3	MP_E555	Spongillida
3400	MP_E555	Actinopteri
8	MP_E555	Agelasidae
6	MP_E555	Heteronemertea
1	MP_E555	Actinomycetaceae
5	MP_E555	Chalinidae
123	MP_E555	Euphausia pacifica
14	MP_E555	Vesicomyidae
100	MP_E555	Valvatida
5819	MP_E555	Apristurus brunneus
4	MP_E555	Paragorgia coralloides
656	MP_E555	Watasenia scintillans
46573	MP_E560	Eukaryota
9	MP_E560	Ulmaridae
5368	MP_E560	Unknown
655	MP_E560	Picozoa
12722	MP_E560	Candidatus Karelsulcia__f
1413	MP_E560	Poecilosclerida
128	MP_E560	Lineidae
1	MP_E560	Echinoidea
10	MP_E560	Dendroceratida
358	MP_E560	Axinellida
25	MP_E560	Carybdeida
996	MP_E560	Perciformes
1	MP_E560	Demospongiae
5	MP_E560	Dictyodendrillidae
6457	MP_E560	Ophiura sarsii
1689	MP_E560	Spatangoida
124	MP_E560	Aphragmophora
3	MP_E560	Spongillida
5661	MP_E560	Actinopteri
4940	MP_E560	Stenobrachius leucopsarus
38	MP_E560	Ophiuridae
23	MP_E560	Actinomycetaceae
1663	MP_E560	Euphausia pacifica
38	MP_E560	Anthozoa
7	MP_E560	Apodida
2	MP_E560	Candidatus Pseudothioglobus__f
339	MP_E560	Petrasma pervernicosa
148	MP_E560	Evadne
68	MP_E560	Psammobiidae
44	MP_E560	Cephalopoda
21	MP_E560	Insecta
1766	MP_E560	Merluccius
2	MP_E560	Tetractinellida
59	MP_E560	Ophiopholis sp_ EAC01
10866	MP_E560	Myxoderma platyacanthum
3329	MP_E560	Magelona
10113	MP_E560	Breviturma doederleini
707	MP_E560	Acharax sp_ NY_2022
1300	MP_E560	Stereobalanus canadensis
1222	MP_E560	Pterasteridae
4135	MP_E560	Cheiraster dawsoni
25	MP_E560	Rhizostomeae
11	MP_E560	Pseudomugilidae
67	MP_E560	Ophiotreta stimulea
726	MP_E560	Dermaptera
321	MP_E560	Micrura purpurea
284	MP_E560	Breviturma
4738	MP_E561	Eukaryota
1491	MP_E561	Unknown
922	MP_E561	Picozoa
10703	MP_E561	Candidatus Karelsulcia__f
1743	MP_E561	Poecilosclerida
6	MP_E561	Chuniphyes multidentata
37	MP_E561	Echinoidea
97	MP_E561	Dendroceratida
419	MP_E561	Axinellida
428	MP_E561	Thysanoessa
42	MP_E561	Carybdeida
24289	MP_E561	Perciformes
4	MP_E561	Demospongiae
4	MP_E561	Dictyodendrillidae
428	MP_E561	Ophiura sarsii
238	MP_E561	Flavobacteriales
236	MP_E561	Stichopodidae
155	MP_E561	Spatangoida
106	MP_E561	Bacillota
6	MP_E561	Aphragmophora
7	MP_E561	Spongillida
3460	MP_E561	Actinopteri
9045	MP_E561	Stenobrachius leucopsarus
421	MP_E561	Eusergestes arcticus
9	MP_E561	Actinomycetaceae
5620	MP_E561	Euphausia pacifica
19	MP_E561	Anthozoa
4	MP_E561	Candidatus Pseudothioglobus__f
209	MP_E561	Petrasma pervernicosa
72	MP_E561	Chordata
4403	MP_E561	Megaptera novaeangliae
85	MP_E561	Tellinidae
369	MP_E561	Insecta
217	MP_E561	Cerebratulus
1309	MP_E561	Merluccius
108	MP_E561	Magelonidae
41	MP_E561	Tetilla dactyloidea
103	MP_E561	Ophiopholis sp_ EAC01
669	MP_E561	Chironomidae
7214	MP_E561	Magelona
173	MP_E561	Merluccius productus
823	MP_E561	Breviturma doederleini
225	MP_E561	Kulikovia montgomeryi
5	MP_E561	Candidatus Chazhemtobacteraceae
195	MP_E561	Stereobalanus canadensis
2179	MP_E561	Cheiraster dawsoni
82	MP_E561	Ophiotreta stimulea
4	MP_E561	Mycobacteriaceae
600	MP_E562	Eukaryota
1427	MP_E562	Unknown
946	MP_E562	Picozoa
11429	MP_E562	Candidatus Karelsulcia__f
2373	MP_E562	Poecilosclerida
52	MP_E562	Echinoidea
145	MP_E562	Dendroceratida
285	MP_E562	Axinellida
38	MP_E562	Acartia longiremis
101	MP_E562	Porifera
9	MP_E562	Carybdeida
22041	MP_E562	Perciformes
8	MP_E562	Demospongiae
11	MP_E562	Dictyodendrillidae
1	MP_E562	Ophiura sarsii
11	MP_E562	Velatida
307	MP_E562	Spatangoida
124	MP_E562	Bacillota
12	MP_E562	Siphonophorae
3	MP_E562	Spongillida
1805	MP_E562	Actinopteri
14	MP_E562	Actinomycetaceae
1692	MP_E562	Euphausia pacifica
21	MP_E562	Gemmatimonadales
59	MP_E562	Candidatus Woesebacteria
9	MP_E562	Candidatus Pseudothioglobus__f
10	MP_E562	Chordata
847	MP_E562	Cephalopoda
12	MP_E562	Latrunculiidae
4554	MP_E562	Merluccius
1687	MP_E562	Magelona
21	MP_E562	Mycoplasmatales
51	MP_E562	Micrura verrilli
8633	MP_E565	Eukaryota
742	MP_E565	Unknown
791	MP_E565	Picozoa
7084	MP_E565	Candidatus Karelsulcia__f
1263	MP_E565	Poecilosclerida
4	MP_E565	Echinoidea
61	MP_E565	Dendroceratida
214	MP_E565	Axinellida
6	MP_E565	Holothuroidea
10	MP_E565	Carybdeida
66	MP_E565	Cyclopecten sp_ DJC_2016
25992	MP_E565	Perciformes
99	MP_E565	Demospongiae
1	MP_E565	Dictyodendrillidae
112	MP_E565	Ophiura sarsii
4403	MP_E565	Spatangoida
7	MP_E565	Siphonophorae
416	MP_E565	Amphipholis torelli
315	MP_E565	Heteronemertea
13	MP_E565	Actinomycetaceae
1841	MP_E565	Euphausia pacifica
181	MP_E565	Mammalia
52	MP_E565	Anthozoa
315	MP_E565	Monostilifera
6	MP_E565	Candidatus Pseudothioglobus__f
544	MP_E565	Petrasma pervernicosa
4279	MP_E565	Chordata
37	MP_E565	Negombata
2003	MP_E565	Rajidae
135	MP_E565	Tellinidae
14110	MP_E565	Merluccius
2	MP_E565	Candidatus Pseudothioglobus__f__o
727	MP_E565	Magelonidae
21	MP_E565	Heteromolpadia tridens
2509	MP_E565	Magelona
83	MP_E565	Maculaura
2	MP_E565	Ploima
5259	MP_E565	Tarletonbeania
2782	MP_E565	Breviturma doederleini
130	MP_E565	Kulikovia montgomeryi
192	MP_E565	Acharax sp_ NY_2022
318	MP_E565	Ophiotreta stimulea
81	MP_E565	Breviturma
8	MP_E565	Aphrocallistes vastus
3	MP_E565	Nitrososphaerota
2	MP_E565	Chloropicales
11363	MP_E566	Eukaryota
562	MP_E566	Unknown
583	MP_E566	Picozoa
7227	MP_E566	Candidatus Karelsulcia__f
1071	MP_E566	Poecilosclerida
14	MP_E566	Echinoidea
43	MP_E566	Dendroceratida
149	MP_E566	Axinellida
1	MP_E566	Acartia longiremis
288	MP_E566	Thysanoessa
25	MP_E566	Carybdeida
23	MP_E566	Cyclopecten sp_ DJC_2016
45439	MP_E566	Perciformes
214	MP_E566	Demospongiae
1	MP_E566	Dictyodendrillidae
97	MP_E566	Ophiura sarsii
152	MP_E566	Flavobacteriales
275	MP_E566	Spatangoida
4	MP_E566	Siphonophorae
1608	MP_E566	Amphipholis torelli
3	MP_E566	Spongillida
385	MP_E566	Eptatretus
8	MP_E566	Actinomycetaceae
532	MP_E566	Euphausia pacifica
6	MP_E566	Candidatus Pseudothioglobus__f
511	MP_E566	Petrasma pervernicosa
3955	MP_E566	Merluccius
2	MP_E566	Ophiopholis sp_ EAC01
900	MP_E566	Magelona
41	MP_E566	Scrupocellaria varians
431	MP_E566	Breviturma doederleini
149	MP_E566	Ophiotreta stimulea
14	MP_E566	Littorinimorpha
5132	MP_E569	Eukaryota
1	MP_E569	Ulmaridae
126	MP_E569	Unknown
290	MP_E569	Picozoa
3989	MP_E569	Candidatus Karelsulcia__f
801	MP_E569	Poecilosclerida
9	MP_E569	Echinoidea
31	MP_E569	Dendroceratida
148	MP_E569	Axinellida
83	MP_E569	Acartia longiremis
3	MP_E569	Vazella pourtalesii
2	MP_E569	Carybdeida
14	MP_E569	Amphimedon compressa
135	MP_E569	Cyclopecten sp_ DJC_2016
40439	MP_E569	Perciformes
171	MP_E569	Demospongiae
4	MP_E569	Dictyodendrillidae
11	MP_E569	Heterochone calyx
125	MP_E569	Flavobacteriales
1823	MP_E569	Spatangoida
111	MP_E569	Aphragmophora
7	MP_E569	Antedonidae
916	MP_E569	Amphipholis torelli
1	MP_E569	Spongillida
21477	MP_E569	Actinopteri
4085	MP_E569	Eptatretus
19	MP_E569	Heteronemertea
5	MP_E569	Actinomycetaceae
3663	MP_E569	Euphausia pacifica
224	MP_E569	Mammalia
10	MP_E569	Candidatus Woesebacteria
120	MP_E569	Petrasma pervernicosa
5798	MP_E569	Chordata
42	MP_E569	Bugulidae
121	MP_E569	Negombata
2	MP_E569	Oweniidae
2060	MP_E569	Rajidae
53	MP_E569	Tellinidae
541	MP_E569	Munididae
41	MP_E569	Hiatellidae
21	MP_E569	Latrunculiidae
744	MP_E569	Merluccius
62	MP_E569	Ophiopholis sp_ EAC01
20	MP_E569	Chaetopteridae__o
104	MP_E569	Ophiuroidea
2008	MP_E569	Magelona
23247	MP_E569	Breviturma doederleini
183	MP_E569	Kulikovia montgomeryi
326	MP_E569	Ophiotreta stimulea
675	MP_E569	Breviturma
3	MP_E569	Halisarca dujardinii
190	MP_E569	Maculaura aquilonia
143	MP_E569	Watersipora
1844	MP_E570	Eukaryota
694	MP_E570	Unknown
492	MP_E570	Picozoa
7363	MP_E570	Candidatus Karelsulcia__f
743	MP_E570	Poecilosclerida
6	MP_E570	Echinoidea
39	MP_E570	Dendroceratida
76	MP_E570	Axinellida
6	MP_E570	Acartia longiremis
2	MP_E570	Holothuroidea
44	MP_E570	Thysanoessa
8	MP_E570	Carybdeida
29500	MP_E570	Perciformes
281	MP_E570	Aphragmophora
1	MP_E570	Siphonophorae
371	MP_E570	Amphipholis torelli
238	MP_E570	Actinopteri
91	MP_E570	Eusergestes arcticus
10	MP_E570	Actinomycetaceae
7	MP_E570	Candidatus Beckwithbacteria
618	MP_E570	Euphausia pacifica
4409	MP_E570	Artiodactyla
4282	MP_E570	Merluccius
9	MP_E570	Ophiopholis sp_ EAC01
19	MP_E570	Ophiuroidea
2	MP_E570	Ploima
58	MP_E570	Mya
56	MP_E570	Macoma balthica
6	MP_E570	Mycoplasmatales
3	MP_E570	Lagenorhynchus obliquidens
79561	MP_E573_1B_PCR1	Eukaryota
46	MP_E573_1B_PCR1	Homo sapiens
607	MP_E573_1B_PCR1	Unknown
1689	MP_E573_1B_PCR1	Picozoa
2232	MP_E573_1B_PCR1	Candidatus Karelsulcia__f
3890	MP_E573_1B_PCR1	Poecilosclerida
650	MP_E573_1B_PCR1	Echinoidea
235	MP_E573_1B_PCR1	Dendroceratida
288	MP_E573_1B_PCR1	Axinellida
1	MP_E573_1B_PCR1	Pseudocalanus elongatus
23503	MP_E573_1B_PCR1	Acartia longiremis
720	MP_E573_1B_PCR1	Thysanoessa
10	MP_E573_1B_PCR1	Demospongiae
41	MP_E573_1B_PCR1	Aphragmophora
7	MP_E573_1B_PCR1	Spongillida
9191	MP_E573_1B_PCR1	Actinopteri
4	MP_E573_1B_PCR1	Candidatus Beckwithbacteria
9	MP_E573_1B_PCR1	Euphausia pacifica
434	MP_E573_1B_PCR1	Mammalia
58	MP_E573_1B_PCR1	Anthozoa
11	MP_E573_1B_PCR1	Candidatus Woesebacteria
10	MP_E573_1B_PCR1	Candidatus Pseudothioglobus__f
18	MP_E573_1B_PCR1	Sagittidae
6191	MP_E573_1B_PCR1	Chordata
17	MP_E573_1B_PCR1	Centropagidae
274	MP_E573_1B_PCR1	Phocoena phocoena
30	MP_E573_1B_PCR1	Tellinidae
9	MP_E573_1B_PCR1	Glebocarcinus oregonensis
1938	MP_E573_1B_PCR1	Merluccius
5	MP_E573_1B_PCR1	Chaetopteridae__o
90	MP_E573_1B_PCR1	Macoma
244	MP_E573_1B_PCR1	Maculaura
220	MP_E573_1B_PCR1	Maculaura alaskensis
213	MP_E573_1B_PCR1	Pollicipes polymerus
41	MP_E573_1B_PCR1	Spionida
31	MP_E573_1B_PCR1	Hippolytidae
136	MP_E573_1B_PCR1	Neotrypaea
14	MP_E573_1B_PCR1	Cerebratulus albifrons
52	MP_E573_1B_PCR1	Tonicella lineata
19	MP_E573_1B_PCR1	Gammarus balcanicus
8	MP_E573_1B_PCR1	Aphididae
8	MP_E573_1B_PCR1	Liposcelis bostrychophila
24191	MP_E573_2B_PCR1	Eukaryota
317	MP_E573_2B_PCR1	Unknown
848	MP_E573_2B_PCR1	Picozoa
1692	MP_E573_2B_PCR1	Candidatus Karelsulcia__f
2322	MP_E573_2B_PCR1	Poecilosclerida
102	MP_E573_2B_PCR1	Echinoidea
117	MP_E573_2B_PCR1	Dendroceratida
188	MP_E573_2B_PCR1	Axinellida
4592	MP_E573_2B_PCR1	Ctenostomatida
31296	MP_E573_2B_PCR1	Acartia longiremis
4	MP_E573_2B_PCR1	Holothuroidea
