ASVs_new	ASVs_original
ASV_786	ASV_569;ASV_1064
ASV_787	ASV_968;ASV_644
ASV_788	ASV_591;ASV_1007
ASV_789	ASV_631;ASV_882
ASV_790	ASV_715;ASV_779
ASV_791	ASV_1165;ASV_618
ASV_792	NA;ASV_580
ASV_793	ASV_828;ASV_702
ASV_794	NA;ASV_582
ASV_795	NA;ASV_584
ASV_796	ASV_527;ASV_1419
ASV_797	ASV_708;ASV_805
ASV_798	ASV_1635;ASV_604
ASV_799	ASV_1821;ASV_600
ASV_800	ASV_623;ASV_945
ASV_801	ASV_466;ASV_3031
ASV_802	NA;ASV_588
ASV_803	ASV_1303;ASV_622
ASV_804	ASV_1056;ASV_645
ASV_805	ASV_611;ASV_994
ASV_806	ASV_1150;ASV_637
ASV_807	ASV_779;ASV_751
ASV_808	NA;ASV_592
ASV_809	ASV_598;ASV_1061
ASV_810	ASV_751;ASV_791
ASV_811	ASV_696;ASV_841
ASV_812	NA;ASV_598
ASV_813	ASV_600;ASV_1056
ASV_814	ASV_830;ASV_734
ASV_815	ASV_651;ASV_912
ASV_816	ASV_914;ASV_711
ASV_817	ASV_3091;ASV_610
ASV_818	NA;ASV_608
ASV_819	ASV_606;ASV_1063
ASV_820	ASV_1670;ASV_623
ASV_821	ASV_787;ASV_775
ASV_822	ASV_693;ASV_878
ASV_823	NA;ASV_615
ASV_824	ASV_667;ASV_950
ASV_825	ASV_529;ASV_1806
ASV_826	ASV_868;ASV_743
ASV_827	ASV_801;ASV_781
ASV_828	ASV_677;ASV_938
ASV_829	NA;ASV_620
ASV_830	ASV_580;ASV_1289
ASV_831	ASV_824;ASV_789
ASV_832	ASV_1132;ASV_683
ASV_833	ASV_683;ASV_943
ASV_834	ASV_806;ASV_800
ASV_835	NA;ASV_626
ASV_836	ASV_605;ASV_1172
ASV_837	NA;ASV_628
ASV_838	ASV_676;ASV_993
ASV_839	NA;ASV_630
ASV_840	NA;ASV_631
ASV_841	NA;ASV_632
ASV_842	ASV_970;ASV_733
ASV_843	ASV_685;ASV_972
ASV_844	ASV_811;ASV_820
ASV_845	ASV_1572;ASV_657
ASV_846	ASV_752;ASV_881
ASV_847	ASV_1504;ASV_664
ASV_848	ASV_603;ASV_1273
ASV_849	ASV_1301;ASV_684
ASV_850	ASV_760;ASV_880
ASV_851	ASV_735;ASV_907
ASV_852	ASV_654;ASV_1070
ASV_853	ASV_712;ASV_965
ASV_854	ASV_1641;ASV_661
ASV_855	ASV_1723;ASV_666
ASV_856	NA;ASV_642
ASV_857	ASV_557;ASV_1777
ASV_858	NA;ASV_646
ASV_859	ASV_797;ASV_851
ASV_860	ASV_1131;ASV_724
ASV_861	ASV_910;ASV_796
ASV_862	NA;ASV_651
ASV_863	ASV_877;ASV_816
ASV_864	NA;ASV_653
ASV_865	NA;ASV_654
ASV_866	ASV_1065;ASV_736
ASV_867	ASV_596;ASV_1442
ASV_868	ASV_774;ASV_893
ASV_869	ASV_628;ASV_1236
ASV_870	ASV_1522;ASV_692
ASV_871	ASV_927;ASV_803
ASV_872	ASV_1343;ASV_708
ASV_873	ASV_640;ASV_1214
ASV_874	ASV_848;ASV_847
ASV_875	NA;ASV_660
ASV_876	ASV_1488;ASV_696
ASV_877	ASV_770;ASV_918
ASV_878	NA;ASV_663
ASV_879	ASV_739;ASV_987
ASV_880	ASV_765;ASV_940
ASV_881	ASV_657;ASV_1170
ASV_882	ASV_998;ASV_783
ASV_883	ASV_702;ASV_1062
ASV_884	ASV_951;ASV_806
ASV_885	ASV_794;ASV_904
ASV_886	ASV_630;ASV_1316
ASV_887	ASV_671;ASV_1155
ASV_888	ASV_686;ASV_1107
ASV_889	NA;ASV_676
ASV_890	NA;ASV_682
ASV_891	ASV_661;ASV_1218
ASV_892	ASV_798;ASV_921
ASV_893	NA;ASV_685
ASV_894	NA;ASV_687
ASV_895	ASV_1272;ASV_737
ASV_896	ASV_616;ASV_1447
ASV_897	NA;ASV_688
ASV_898	ASV_615;ASV_1452
ASV_899	ASV_837;ASV_900
ASV_900	NA;ASV_691
ASV_901	NA;ASV_694
ASV_902	ASV_587;ASV_1835
ASV_903	ASV_822;ASV_923
ASV_904	ASV_748;ASV_1028
ASV_905	NA;ASV_695
ASV_906	ASV_857;ASV_895
ASV_907	ASV_728;ASV_1079
ASV_908	ASV_734;ASV_1075
ASV_909	ASV_742;ASV_1067
ASV_910	ASV_925;ASV_866
ASV_911	ASV_808;ASV_967
ASV_912	ASV_747;ASV_1055
ASV_913	ASV_669;ASV_1269
ASV_914	ASV_917;ASV_874
ASV_915	NA;ASV_704
ASV_916	ASV_610;ASV_1615
ASV_917	ASV_690;ASV_1197
ASV_918	ASV_772;ASV_1024
ASV_919	ASV_704;ASV_1164
ASV_920	NA;ASV_706
ASV_921	ASV_953;ASV_853
ASV_922	ASV_660;ASV_1318
ASV_923	ASV_989;ASV_838
ASV_924	ASV_679;ASV_1263
ASV_925	ASV_903;ASV_892
ASV_926	ASV_632;ASV_1481
ASV_927	ASV_976;ASV_850
ASV_928	ASV_656;ASV_1368
ASV_929	ASV_1130;ASV_807
ASV_930	ASV_675;ASV_1314
ASV_931	ASV_757;ASV_1073
ASV_932	NA;ASV_719
ASV_933	ASV_1126;ASV_811
ASV_934	ASV_1141;ASV_808
ASV_935	ASV_719;ASV_1191
ASV_936	ASV_1281;ASV_787
ASV_937	ASV_700;ASV_1238
ASV_938	NA;ASV_725
ASV_939	ASV_571;ASV_3456
ASV_940	ASV_713;ASV_1225
ASV_941	ASV_1171;ASV_809
ASV_942	ASV_776;ASV_1065
ASV_943	ASV_707;ASV_1242
ASV_944	ASV_738;ASV_1145
ASV_945	NA;ASV_730
ASV_946	ASV_681;ASV_1345
ASV_947	ASV_692;ASV_1285
ASV_948	ASV_1275;ASV_801
ASV_949	ASV_796;ASV_1040
ASV_950	ASV_649;ASV_1487
ASV_951	ASV_682;ASV_1361
ASV_952	ASV_825;ASV_1022
ASV_953	ASV_3811;ASV_735
ASV_954	ASV_872;ASV_989
ASV_955	ASV_781;ASV_1085
ASV_956	ASV_1672;ASV_769
ASV_957	ASV_652;ASV_1558
ASV_958	ASV_1025;ASV_886
ASV_959	ASV_1903;ASV_766
ASV_960	ASV_2490;ASV_753
ASV_961	NA;ASV_746
ASV_962	NA;ASV_747
ASV_963	NA;ASV_749
ASV_964	ASV_768;ASV_1157
ASV_965	NA;ASV_750
ASV_966	ASV_1505;ASV_798
ASV_967	ASV_762;ASV_1187
ASV_968	ASV_1747;ASV_782
ASV_969	ASV_986;ASV_915
ASV_970	NA;ASV_755
ASV_971	ASV_2133;ASV_771
ASV_972	ASV_800;ASV_1099
ASV_973	NA;ASV_757
ASV_974	NA;ASV_760
ASV_975	NA;ASV_761
ASV_976	ASV_832;ASV_1069
ASV_977	ASV_2405;ASV_770
ASV_978	ASV_1244;ASV_842
ASV_979	ASV_2785;ASV_768
ASV_980	NA;ASV_765
ASV_981	ASV_859;ASV_1044
ASV_982	ASV_907;ASV_1014
ASV_983	ASV_594;ASV_6323
ASV_984	NA;ASV_767
ASV_985	ASV_741;ASV_1288
ASV_986	ASV_943;ASV_985
ASV_987	ASV_883;ASV_1030
ASV_988	ASV_761;ASV_1244
ASV_989	NA;ASV_772
ASV_990	ASV_608;ASV_2894
ASV_991	ASV_670;ASV_1648
ASV_992	NA;ASV_774
ASV_993	ASV_838;ASV_1104
ASV_994	NA;ASV_777
ASV_995	NA;ASV_778
ASV_996	ASV_647;ASV_1888
ASV_997	ASV_723;ASV_1420
ASV_998	ASV_2191;ASV_797
ASV_999	ASV_810;ASV_1151
ASV_1000	ASV_887;ASV_1050
ASV_1001	NA;ASV_786
ASV_1002	ASV_2151;ASV_804
ASV_1003	ASV_687;ASV_1546
ASV_1004	ASV_1360;ASV_849
ASV_1005	ASV_839;ASV_1128
ASV_1006	ASV_942;ASV_1016
ASV_1007	ASV_4757;ASV_794
ASV_1008	ASV_1101;ASV_913
ASV_1009	ASV_773;ASV_1255
ASV_1010	ASV_1050;ASV_958
ASV_1011	NA;ASV_795
ASV_1012	ASV_823;ASV_1174
ASV_1013	ASV_831;ASV_1152
ASV_1014	ASV_896;ASV_1076
ASV_1015	ASV_982;ASV_1005
ASV_1016	ASV_881;ASV_1092
ASV_1017	ASV_920;ASV_1059
ASV_1018	ASV_799;ASV_1221
ASV_1019	ASV_1565;ASV_840
ASV_1020	ASV_694;ASV_1593
ASV_1021	ASV_759;ASV_1342
ASV_1022	NA;ASV_802
ASV_1023	ASV_874;ASV_1126
ASV_1024	ASV_697;ASV_1660
ASV_1025	ASV_1027;ASV_1002
ASV_1026	NA;ASV_810
ASV_1027	ASV_1424;ASV_869
ASV_1028	ASV_618;ASV_4523
ASV_1029	ASV_749;ASV_1423
ASV_1030	NA;ASV_815
ASV_1031	ASV_841;ASV_1215
ASV_1032	NA;ASV_817
ASV_1033	NA;ASV_818
ASV_1034	ASV_869;ASV_1158
ASV_1035	ASV_731;ASV_1505
ASV_1036	ASV_817;ASV_1245
ASV_1037	NA;ASV_819
ASV_1038	ASV_724;ASV_1586
ASV_1039	ASV_771;ASV_1382
ASV_1040	ASV_1191;ASV_930
ASV_1041	ASV_880;ASV_1149
ASV_1042	ASV_946;ASV_1074
ASV_1043	ASV_646;ASV_2596
ASV_1044	NA;ASV_823
ASV_1045	ASV_852;ASV_1210
ASV_1046	ASV_807;ASV_1278
ASV_1047	ASV_933;ASV_1093
ASV_1048	ASV_1585;ASV_870
ASV_1049	ASV_662;ASV_2304
ASV_1050	NA;ASV_826
ASV_1051	ASV_2208;ASV_845
ASV_1052	NA;ASV_827
ASV_1053	NA;ASV_828
ASV_1054	NA;ASV_830
ASV_1055	ASV_833;ASV_1254
ASV_1056	ASV_726;ASV_1645
ASV_1057	ASV_665;ASV_2361
ASV_1058	ASV_1196;ASV_962
ASV_1059	ASV_1072;ASV_1015
ASV_1060	NA;ASV_833
ASV_1061	ASV_1311;ASV_925
ASV_1062	ASV_769;ASV_1438
ASV_1063	ASV_703;ASV_1857
ASV_1064	ASV_1143;ASV_991
ASV_1065	NA;ASV_835
ASV_1066	ASV_740;ASV_1579
ASV_1067	NA;ASV_836
ASV_1068	NA;ASV_837
ASV_1069	ASV_892;ASV_1190
ASV_1070	NA;ASV_839
ASV_1071	ASV_637;NA
ASV_1072	ASV_900;ASV_1188
ASV_1073	ASV_961;ASV_1106
ASV_1074	NA;ASV_843
ASV_1075	NA;ASV_846
ASV_1076	ASV_826;ASV_1326
ASV_1077	ASV_948;ASV_1134
ASV_1078	ASV_1098;ASV_1027
ASV_1079	ASV_865;ASV_1258
ASV_1080	ASV_733;ASV_1720
ASV_1081	NA;ASV_854
ASV_1082	NA;ASV_855
ASV_1083	ASV_827;ASV_1351
ASV_1084	ASV_648;ASV_4044
ASV_1085	ASV_737;ASV_1710
ASV_1086	NA;ASV_857
ASV_1087	NA;ASV_858
ASV_1088	ASV_1051;ASV_1072
ASV_1089	ASV_1063;ASV_1058
ASV_1090	NA;ASV_859
ASV_1091	ASV_937;ASV_1167
ASV_1092	ASV_814;ASV_1398
ASV_1093	ASV_746;ASV_1682
ASV_1094	ASV_1320;ASV_974
ASV_1095	ASV_753;ASV_1652
ASV_1096	NA;ASV_861
ASV_1097	NA;ASV_862
ASV_1098	NA;ASV_863
ASV_1099	ASV_939;ASV_1180
ASV_1100	ASV_1433;ASV_949
ASV_1101	ASV_957;ASV_1163
ASV_1102	NA;ASV_867
ASV_1103	ASV_820;ASV_1405
ASV_1104	NA;ASV_868
ASV_1105	ASV_866;ASV_1310
ASV_1106	ASV_899;ASV_1252
ASV_1107	ASV_782;ASV_1492
ASV_1108	ASV_834;ASV_1388
ASV_1109	NA;ASV_871
ASV_1110	NA;ASV_872
ASV_1111	ASV_819;ASV_1417
ASV_1112	ASV_909;ASV_1250
ASV_1113	ASV_829;ASV_1406
ASV_1114	NA;ASV_876
ASV_1115	NA;ASV_877
ASV_1116	ASV_689;ASV_2414
ASV_1117	ASV_3233;ASV_885
ASV_1118	NA;ASV_879
ASV_1119	ASV_1527;ASV_956
ASV_1120	ASV_709;ASV_2210
ASV_1121	ASV_714;ASV_2177
ASV_1122	ASV_1116;ASV_1066
ASV_1123	NA;ASV_884
ASV_1124	ASV_854;ASV_1363
ASV_1125	ASV_764;ASV_1692
ASV_1126	ASV_850;ASV_1391
ASV_1127	NA;ASV_887
ASV_1128	ASV_915;ASV_1268
ASV_1129	NA;ASV_888
ASV_1130	ASV_987;ASV_1175
ASV_1131	ASV_972;ASV_1189
ASV_1132	NA;ASV_891
ASV_1133	ASV_1097;ASV_1083
ASV_1134	ASV_936;ASV_1232
ASV_1135	ASV_1069;ASV_1105
ASV_1136	ASV_736;ASV_1955
ASV_1137	ASV_1624;ASV_957
ASV_1138	ASV_1431;ASV_992
ASV_1139	NA;ASV_894
ASV_1140	ASV_717;ASV_2298
ASV_1141	ASV_1206;ASV_1041
ASV_1142	ASV_916;ASV_1301
ASV_1143	ASV_1082;ASV_1109
ASV_1144	ASV_870;ASV_1373
ASV_1145	NA;ASV_896
ASV_1146	ASV_821;ASV_1479
ASV_1147	ASV_784;ASV_1604
ASV_1148	ASV_996;ASV_1198
ASV_1149	NA;ASV_897
ASV_1150	NA;ASV_899
ASV_1151	NA;ASV_901
ASV_1152	NA;ASV_903
ASV_1153	ASV_1036;ASV_1153
ASV_1154	ASV_1227;ASV_1049
ASV_1155	ASV_1269;ASV_1029
ASV_1156	ASV_705;ASV_2720
ASV_1157	ASV_1108;ASV_1110
ASV_1158	NA;ASV_906
ASV_1159	ASV_1448;ASV_1008
ASV_1160	ASV_678;NA
ASV_1161	ASV_767;ASV_1836
ASV_1162	ASV_835;ASV_1480
ASV_1163	NA;ASV_908
ASV_1164	ASV_860;ASV_1427
ASV_1165	ASV_1024;ASV_1185
ASV_1166	ASV_777;ASV_1752
ASV_1167	ASV_890;ASV_1372
ASV_1168	NA;ASV_909
ASV_1169	ASV_1040;ASV_1176
ASV_1170	NA;ASV_910
ASV_1171	ASV_929;ASV_1320
ASV_1172	NA;ASV_914
ASV_1173	ASV_898;ASV_1379
ASV_1174	ASV_1099;ASV_1137
ASV_1175	ASV_1698;ASV_983
ASV_1176	NA;ASV_916
ASV_1177	NA;ASV_917
ASV_1178	ASV_1127;ASV_1127
ASV_1179	NA;ASV_924
ASV_1180	NA;ASV_926
ASV_1181	NA;ASV_928
ASV_1182	ASV_1620;ASV_1010
ASV_1183	ASV_1664;ASV_1003
ASV_1184	NA;ASV_931
ASV_1185	NA;ASV_933
ASV_1186	NA;ASV_934
ASV_1187	NA;ASV_935
ASV_1188	ASV_809;ASV_1672
ASV_1189	NA;ASV_936
ASV_1190	NA;ASV_937
ASV_1191	ASV_775;ASV_1896
ASV_1192	ASV_2676;ASV_961
ASV_1193	NA;ASV_942
ASV_1194	NA;ASV_944
ASV_1195	ASV_934;ASV_1352
ASV_1196	ASV_1401;ASV_1043
ASV_1197	ASV_1598;ASV_1018
ASV_1198	NA;ASV_948
ASV_1199	ASV_2114;ASV_980
ASV_1200	ASV_845;ASV_1565
ASV_1201	NA;ASV_952
ASV_1202	NA;ASV_953
ASV_1203	ASV_792;ASV_1804
ASV_1204	ASV_1077;ASV_1202
ASV_1205	ASV_695;NA
ASV_1206	ASV_956;ASV_1335
ASV_1207	NA;ASV_959
ASV_1208	ASV_789;ASV_1834
ASV_1209	ASV_954;ASV_1344
ASV_1210	ASV_2304;ASV_981
ASV_1211	ASV_977;ASV_1313
ASV_1212	ASV_1057;ASV_1229
ASV_1213	NA;ASV_963
ASV_1214	ASV_894;ASV_1462
ASV_1215	ASV_1111;ASV_1192
ASV_1216	NA;ASV_966
ASV_1217	NA;ASV_968
ASV_1218	ASV_805;ASV_1790
ASV_1219	ASV_750;ASV_2388
ASV_1220	ASV_2020;ASV_1009
ASV_1221	ASV_791;ASV_1887
ASV_1222	NA;ASV_970
ASV_1223	NA;ASV_971
ASV_1224	ASV_963;ASV_1360
ASV_1225	ASV_1124;ASV_1201
ASV_1226	ASV_876;ASV_1524
ASV_1227	ASV_1029;ASV_1272
ASV_1228	ASV_744;ASV_2650
ASV_1229	ASV_964;ASV_1367
ASV_1230	NA;ASV_976
ASV_1231	NA;ASV_977
ASV_1232	NA;ASV_982
ASV_1233	ASV_979;ASV_1356
ASV_1234	ASV_716;NA
ASV_1235	ASV_1030;ASV_1291
ASV_1236	NA;ASV_984
ASV_1237	NA;ASV_986
ASV_1238	NA;ASV_988
ASV_1239	NA;ASV_990
ASV_1240	ASV_1221;ASV_1156
ASV_1241	NA;ASV_995
ASV_1242	NA;ASV_996
ASV_1243	ASV_886;ASV_1561
ASV_1244	ASV_1407;ASV_1094
ASV_1245	NA;ASV_997
ASV_1246	NA;ASV_999
ASV_1247	ASV_788;ASV_2035
ASV_1248	NA;ASV_1000
ASV_1249	NA;ASV_1001
ASV_1250	ASV_983;ASV_1380
ASV_1251	ASV_999;ASV_1365
ASV_1252	ASV_1673;ASV_1052
ASV_1253	NA;ASV_1004
ASV_1254	NA;ASV_1006
ASV_1255	ASV_813;ASV_1927
ASV_1256	ASV_875;ASV_1641
ASV_1257	ASV_1607;ASV_1071
ASV_1258	ASV_1084;ASV_1270
ASV_1259	ASV_1003;ASV_1371
ASV_1260	ASV_1193;ASV_1205
ASV_1261	ASV_844;ASV_1807
ASV_1262	NA;ASV_1011
ASV_1263	ASV_905;ASV_1555
ASV_1264	NA;ASV_1012
ASV_1265	ASV_1423;ASV_1113
ASV_1266	NA;ASV_1013
ASV_1267	ASV_729;NA
ASV_1268	ASV_895;ASV_1612
ASV_1269	ASV_840;ASV_1873
ASV_1270	ASV_919;ASV_1554
ASV_1271	ASV_1261;ASV_1186
ASV_1272	ASV_1015;ASV_1390
ASV_1273	ASV_1690;ASV_1078
ASV_1274	NA;ASV_1017
ASV_1275	ASV_1026;ASV_1370
ASV_1276	ASV_1481;ASV_1111
ASV_1277	NA;ASV_1019
ASV_1278	ASV_790;ASV_2246
ASV_1279	ASV_1110;ASV_1283
ASV_1280	ASV_1400;ASV_1138
ASV_1281	ASV_2216;ASV_1035
ASV_1282	ASV_1444;ASV_1123
ASV_1283	ASV_815;ASV_2065
ASV_1284	NA;ASV_1023
ASV_1285	NA;ASV_1026
ASV_1286	ASV_1001;ASV_1424
ASV_1287	ASV_2585;ASV_1034
ASV_1288	ASV_1087;ASV_1330
ASV_1289	ASV_1174;ASV_1251
ASV_1290	ASV_862;ASV_1851
ASV_1291	ASV_1309;ASV_1207
ASV_1292	ASV_1074;ASV_1357
ASV_1293	ASV_1222;ASV_1235
ASV_1294	ASV_1137;ASV_1300
ASV_1295	ASV_1189;ASV_1257
ASV_1296	ASV_1416;ASV_1159
ASV_1297	ASV_1294;ASV_1219
ASV_1298	ASV_4933;ASV_1036
ASV_1299	NA;ASV_1031
ASV_1300	NA;ASV_1032
ASV_1301	NA;ASV_1033
ASV_1302	ASV_864;ASV_1895
ASV_1303	ASV_1139;ASV_1311
ASV_1304	NA;ASV_1037
ASV_1305	NA;ASV_1038
ASV_1306	NA;ASV_1039
ASV_1307	ASV_755;ASV_6566
ASV_1308	ASV_1107;ASV_1341
ASV_1309	ASV_1209;ASV_1260
ASV_1310	NA;ASV_1045
ASV_1311	ASV_754;NA
ASV_1312	ASV_1410;ASV_1184
ASV_1313	ASV_863;ASV_1930
ASV_1314	NA;ASV_1047
ASV_1315	ASV_997;ASV_1475
ASV_1316	ASV_758;ASV_6286
ASV_1317	ASV_853;ASV_2007
ASV_1318	NA;ASV_1051
ASV_1319	NA;ASV_1053
ASV_1320	NA;ASV_1057
ASV_1321	NA;ASV_1060
ASV_1322	ASV_1019;ASV_1467
ASV_1323	ASV_1088;ASV_1400
ASV_1324	ASV_958;ASV_1598
ASV_1325	NA;ASV_1068
ASV_1326	ASV_1178;ASV_1317
ASV_1327	ASV_1557;ASV_1165
ASV_1328	ASV_941;ASV_1662
ASV_1329	ASV_993;ASV_1521
ASV_1330	ASV_1808;ASV_1130
ASV_1331	ASV_783;ASV_3127
ASV_1332	ASV_1552;ASV_1177
ASV_1333	ASV_778;ASV_3830
ASV_1334	ASV_879;ASV_1954
ASV_1335	ASV_1007;ASV_1510
ASV_1336	ASV_995;ASV_1532
ASV_1337	ASV_1267;ASV_1271
ASV_1338	ASV_959;ASV_1635
ASV_1339	ASV_994;ASV_1547
ASV_1340	NA;ASV_1077
ASV_1341	ASV_1020;ASV_1496
ASV_1342	ASV_4437;ASV_1080
ASV_1343	ASV_960;ASV_1647
ASV_1344	ASV_1279;ASV_1282
ASV_1345	ASV_795;ASV_3009
ASV_1346	ASV_930;ASV_1782
ASV_1347	NA;ASV_1081
ASV_1348	NA;ASV_1082
ASV_1349	ASV_1168;ASV_1358
ASV_1350	NA;ASV_1084
ASV_1351	ASV_902;ASV_1922
ASV_1352	NA;ASV_1086
ASV_1353	NA;ASV_1087
ASV_1354	NA;ASV_1088
ASV_1355	NA;ASV_1089
ASV_1356	NA;ASV_1090
ASV_1357	NA;ASV_1091
ASV_1358	ASV_1545;ASV_1217
ASV_1359	NA;ASV_1095
ASV_1360	ASV_1006;ASV_1577
ASV_1361	ASV_1373;ASV_1259
ASV_1362	NA;ASV_1096
ASV_1363	NA;ASV_1097
ASV_1364	ASV_1429;ASV_1239
ASV_1365	ASV_940;ASV_1774
ASV_1366	NA;ASV_1098
ASV_1367	ASV_908;ASV_1959
ASV_1368	NA;ASV_1101
ASV_1369	ASV_1117;ASV_1431
ASV_1370	ASV_1625;ASV_1209
ASV_1371	NA;ASV_1103
ASV_1372	ASV_1048;ASV_1519
ASV_1373	ASV_856;ASV_2316
ASV_1374	ASV_1632;ASV_1213
ASV_1375	ASV_2372;ASV_1140
ASV_1376	NA;ASV_1112
ASV_1377	ASV_3518;ASV_1117
ASV_1378	ASV_1415;ASV_1265
ASV_1379	NA;ASV_1114
ASV_1380	ASV_1210;ASV_1374
ASV_1381	NA;ASV_1116
ASV_1382	ASV_888;ASV_2146
ASV_1383	ASV_980;ASV_1713
ASV_1384	NA;ASV_1118
ASV_1385	ASV_952;ASV_1814
ASV_1386	ASV_1211;ASV_1392
ASV_1387	NA;ASV_1119
ASV_1388	ASV_816;ASV_3280
ASV_1389	ASV_818;ASV_3249
ASV_1390	NA;ASV_1120
ASV_1391	ASV_1376;ASV_1299
ASV_1392	NA;ASV_1121
ASV_1393	ASV_955;ASV_1818
ASV_1394	ASV_882;ASV_2259
ASV_1395	ASV_1045;ASV_1570
ASV_1396	NA;ASV_1122
ASV_1397	NA;ASV_1124
ASV_1398	NA;ASV_1125
ASV_1399	ASV_1419;ASV_1281
ASV_1400	ASV_969;ASV_1780
ASV_1401	ASV_1105;ASV_1482
ASV_1402	ASV_1465;ASV_1266
ASV_1403	NA;ASV_1129
ASV_1404	ASV_1346;ASV_1322
ASV_1405	ASV_901;ASV_2155
ASV_1406	ASV_1009;ASV_1687
ASV_1407	NA;ASV_1132
ASV_1408	NA;ASV_1133
ASV_1409	ASV_1456;ASV_1275
ASV_1410	NA;ASV_1135
ASV_1411	ASV_1457;ASV_1276
ASV_1412	ASV_793;NA
ASV_1413	ASV_1765;ASV_1228
ASV_1414	NA;ASV_1139
ASV_1415	ASV_950;ASV_1890
ASV_1416	ASV_1160;ASV_1443
ASV_1417	ASV_849;ASV_2820
ASV_1418	ASV_2386;ASV_1169
ASV_1419	NA;ASV_1141
ASV_1420	ASV_1035;ASV_1625
ASV_1421	NA;ASV_1142
ASV_1422	NA;ASV_1143
ASV_1423	NA;ASV_1144
ASV_1424	NA;ASV_1146
ASV_1425	NA;ASV_1148
ASV_1426	NA;ASV_1150
ASV_1427	ASV_1166;ASV_1461
ASV_1428	ASV_1451;ASV_1315
ASV_1429	ASV_1319;ASV_1378
ASV_1430	NA;ASV_1154
ASV_1431	ASV_923;ASV_2161
ASV_1432	NA;ASV_1160
ASV_1433	ASV_1289;ASV_1408
ASV_1434	ASV_867;ASV_2755
ASV_1435	ASV_1316;ASV_1396
ASV_1436	ASV_1327;ASV_1387
ASV_1437	ASV_1357;ASV_1366
ASV_1438	NA;ASV_1162
ASV_1439	ASV_1764;ASV_1248
ASV_1440	ASV_991;ASV_1845
ASV_1441	NA;ASV_1166
ASV_1442	NA;ASV_1168
ASV_1443	NA;ASV_1171
ASV_1444	ASV_2271;ASV_1216
ASV_1445	NA;ASV_1173
ASV_1446	ASV_1584;ASV_1290
ASV_1447	ASV_2944;ASV_1194
ASV_1448	ASV_1149;ASV_1506
ASV_1449	NA;ASV_1178
ASV_1450	NA;ASV_1179
ASV_1451	ASV_985;ASV_1902
ASV_1452	ASV_1028;ASV_1764
ASV_1453	NA;ASV_1182
ASV_1454	ASV_3380;ASV_1196
ASV_1455	NA;ASV_1183
ASV_1456	ASV_975;ASV_1937
ASV_1457	ASV_1032;ASV_1763
ASV_1458	ASV_1034;ASV_1760
ASV_1459	ASV_906;ASV_2474
ASV_1460	NA;ASV_1193
ASV_1461	ASV_944;ASV_2112
ASV_1462	NA;ASV_1195
ASV_1463	ASV_858;ASV_3317
ASV_1464	ASV_1304;ASV_1428
ASV_1465	NA;ASV_1199
ASV_1466	ASV_846;ASV_4435
ASV_1467	NA;ASV_1200
ASV_1468	ASV_1517;ASV_1338
ASV_1469	NA;ASV_1203
ASV_1470	NA;ASV_1204
ASV_1471	ASV_1089;ASV_1668
ASV_1472	ASV_926;ASV_2347
ASV_1473	ASV_967;ASV_2026
ASV_1474	ASV_966;ASV_2053
ASV_1475	NA;ASV_1208
ASV_1476	ASV_836;NA
ASV_1477	ASV_1037;ASV_1799
ASV_1478	ASV_1128;ASV_1608
ASV_1479	ASV_843;ASV_9733
ASV_1480	ASV_897;ASV_2710
ASV_1481	ASV_931;ASV_2323
ASV_1482	ASV_2007;ASV_1261
ASV_1483	NA;ASV_1211
ASV_1484	ASV_842;NA
ASV_1485	NA;ASV_1212
ASV_1486	ASV_1212;ASV_1497
ASV_1487	ASV_1017;ASV_1893
ASV_1488	ASV_1053;ASV_1791
ASV_1489	ASV_1055;ASV_1778
ASV_1490	ASV_4074;ASV_1223
ASV_1491	ASV_1071;ASV_1746
ASV_1492	NA;ASV_1220
ASV_1493	NA;ASV_1222
ASV_1494	NA;ASV_1224
ASV_1495	ASV_962;ASV_2152
ASV_1496	NA;ASV_1226
ASV_1497	ASV_1083;ASV_1733
ASV_1498	NA;ASV_1227
ASV_1499	ASV_1044;ASV_1841
ASV_1500	ASV_1287;ASV_1472
ASV_1501	ASV_1138;ASV_1644
ASV_1502	ASV_1726;ASV_1327
ASV_1503	NA;ASV_1230
ASV_1504	ASV_1064;ASV_1811
ASV_1505	ASV_974;ASV_2142
ASV_1506	NA;ASV_1233
ASV_1507	ASV_1013;ASV_1990
ASV_1508	ASV_1118;ASV_1707
ASV_1509	ASV_924;ASV_2691
ASV_1510	ASV_1073;ASV_1805
ASV_1511	ASV_1463;ASV_1411
ASV_1512	ASV_1115;ASV_1715
ASV_1513	ASV_1258;ASV_1511
ASV_1514	NA;ASV_1234
ASV_1515	ASV_949;ASV_2368
ASV_1516	NA;ASV_1237
ASV_1517	ASV_1162;ASV_1638
ASV_1518	ASV_855;NA
ASV_1519	ASV_1205;ASV_1571
ASV_1520	ASV_1018;ASV_1996
ASV_1521	ASV_1735;ASV_1350
ASV_1522	NA;ASV_1241
ASV_1523	NA;ASV_1243
ASV_1524	ASV_1182;ASV_1614
ASV_1525	ASV_1392;ASV_1446
ASV_1526	ASV_1215;ASV_1574
ASV_1527	NA;ASV_1246
ASV_1528	ASV_1576;ASV_1399
ASV_1529	ASV_871;ASV_5523
ASV_1530	NA;ASV_1247
ASV_1531	NA;ASV_1249
ASV_1532	ASV_1164;ASV_1673
