% Cruise_CSN    Bottle        Date                PrDM      DepSM      T090C      T190C      C0S/m      C1S/m      C1S/m         V0         V1         V2         V3         V4         V5         V6         V7  FlECO-AFL   CStarAt0   CStarTr0        Par Sbox0Mm/Kg Sbox1Mm/Kg   Latitude  Longitude       Sal00      Sal11  Sigma-t00  Sigma-t11    
SKQ202312S_027      13    2023 09 21 01 30 59   21.579     21.358     4.3880     4.3957   2.930416   2.932863   2.932863     0.0792     4.2314     1.1770     0.0000     2.6170     2.6288     3.4880     0.0000     0.1274     0.4306    89.7935 1.6101e+00    308.368    294.494   71.32998 -157.33142     30.7793    30.8005    24.3931    24.4091  
SKQ202312S_027      14    2023 09 21 01 31 05   21.053     20.837     4.5265     4.5201   2.937376   2.939008   2.939008     0.0823     4.2275     1.1905     0.0000     2.6279     2.6247     3.5261     0.0000     0.1460     0.4344    89.7099 1.6649e+00    311.840    294.405   71.32998 -157.33140     30.7311    30.7559    24.3411    24.3614  
SKQ202312S_027      15    2023 09 21 01 31 12   21.350     21.131     4.3813     4.3752   2.929791   2.931353   2.931353     0.0832     4.2260     1.1892     0.0000     2.6204     2.6228     3.4675     0.0000     0.1512     0.4357    89.6793 1.6596e+00    311.421    295.475   71.32998 -157.33136     30.7785    30.8022    24.3930    24.4125  
SKQ202312S_027      16    2023 09 21 01 33 36   10.916     10.805     4.8435     4.8450   2.908392   2.910372   2.910372     0.1939     3.9144     1.9747     0.0000     2.5861     2.5756     3.9878     0.0000     0.8155     0.7422    83.0634 1.0752e+01    302.901    285.227   71.32996 -157.33149     30.1120    30.1332    23.8184    23.8351  
SKQ202312S_027      17    2023 09 21 01 33 43   11.095     10.982     4.8436     4.8452   2.908384   2.910363   2.910363     0.1882     3.9142     1.9195     0.0000     2.5851     2.5760     4.0009     0.0000     0.7814     0.7424    83.0607 9.4524e+00    302.655    285.488   71.32996 -157.33146     30.1117    30.1328    23.8182    23.8348  
SKQ202312S_027      18    2023 09 21 01 33 50   10.898     10.787     4.8421     4.8444   2.908153   2.910160   2.910160     0.1927     3.9126     1.9529     0.0004     2.5853     2.5810     3.9414     0.0000     0.8080     0.7441    83.0252 1.0207e+01    302.763    285.956   71.32996 -157.33143     30.1104    30.1313    23.8173    23.8336  
SKQ202312S_027      19    2023 09 21 01 35 09    3.165      3.132     4.8525     4.8542   2.908154   2.910127   2.910127     0.1909     3.9042     2.6458     0.0000     2.5872     2.5865     4.3622     0.0000     0.7976     0.7526    82.8476 5.0951e+01    302.795    286.065   71.32998 -157.33126     30.1047    30.1257    23.8117    23.8282  
SKQ202312S_027      20    2023 09 21 01 35 16    2.794      2.765     4.8533     4.8537   2.908202   2.910081   2.910081     0.1967     3.8997     2.6950     0.0000     2.5892     2.5946     4.1520     0.0000     0.8324     0.7572    82.7529 5.7099e+01    303.364    287.124   71.32998 -157.33126     30.1048    30.1259    23.8117    23.8284  
SKQ202312S_027      21    2023 09 21 01 35 24    2.203      2.180     4.8478     4.8476   2.907753   2.909583   2.909583     0.1893     3.9074     2.7887     0.0000     2.5883     2.5920     4.3135     0.0000     0.7875     0.7494    82.9152 7.0808e+01    302.847    287.192   71.32998 -157.33128     30.1049    30.1260    23.8123    23.8291  
SKQ202312S_027      22    2023 09 21 01 35 31    2.307      2.283     4.8447     4.8447   2.907503   2.909347   2.909347     0.1892     3.9067     2.7943     0.0000     2.5876     2.5863     4.3660     0.0000     0.7874     0.7501    82.9004 7.1593e+01    302.917    286.636   71.32998 -157.33130     30.1047    30.1258    23.8126    23.8292  
SKQ202312S_028       1    2023 09 21 03 25 09  106.793    105.676    -1.4898    -1.4883   2.605859   2.606694   2.606694     0.2934     3.4854     0.0122     0.0000     2.2090     2.2239     0.2631     0.0000     1.4122     1.2068    73.9567 1.0000e-12    297.145    283.380   71.37254 -157.41352     32.5752    32.5851    26.2023    26.2103  
SKQ202312S_028       2    2023 09 21 03 25 18  106.679    105.564    -1.4966    -1.4975   2.605608   2.606367   2.606367     0.3495     3.4870     0.0122     0.0052     2.2070     2.2250     0.2643     0.0000     1.7490     1.2048    73.9932 1.0000e-12    296.878    283.859   71.37256 -157.41347     32.5792    32.5907    26.2058    26.2151  
SKQ202312S_028       3    2023 09 21 03 25 29  106.095    104.986    -1.4924    -1.4906   2.605723   2.606562   2.606562     0.2859     3.4760     0.0122     0.0000     2.2030     2.2221     0.2887     0.0000     1.3672     1.2176    73.7578 1.0000e-12    295.544    283.428   71.37258 -157.41340     32.5766    32.5862    26.2036    26.2113  
SKQ202312S_028       4    2023 09 21 03 25 48  107.099    105.979    -1.5002    -1.4994   2.605484   2.606281   2.606281     0.2922     3.4703     0.0122     0.0000     2.2004     2.2083     0.5832     0.0000     1.4050     1.2240    73.6383 1.0000e-12    295.405    280.143   71.37260 -157.41324     32.5813    32.5914    26.2075    26.2157  
SKQ202312S_028       5    2023 09 21 03 29 16   76.240     75.449    -1.4722    -1.4678   2.605158   2.606070   2.606070     0.2938     3.5107     0.0122     0.0000     2.2294     2.2308     1.7663     0.0000     1.4150     1.1777    74.4962 1.0000e-12    299.078    283.249   71.37270 -157.41212     32.5650    32.5727    26.1936    26.1997  
SKQ202312S_028       6    2023 09 21 03 32 00   50.630     50.108    -1.2882    -1.2854   2.611597   2.612483   2.612483     0.2324     3.6123     0.0122     0.0000     2.3247     2.3236     3.0594     0.0000     1.0465     1.0635    76.6526 1.7289e-07    313.242    297.195   71.37274 -157.41174     32.4682    32.4774    26.1102    26.1175  
SKQ202312S_028       7    2023 09 21 03 32 06   51.268     50.738    -1.2984    -1.2927   2.611059   2.612116   2.612116     0.2760     3.6158     0.0125     0.0000     2.3261     2.3189     3.0255     0.0000     1.3078     1.0597    76.7262 4.8666e-05    313.637    294.626   71.37274 -157.41170     32.4716    32.4799    26.1132    26.1197  
SKQ202312S_028       8    2023 09 21 03 34 08   40.418     40.001    -1.0045    -1.0021   2.628171   2.629065   2.629065     0.1579     3.6769     0.0168     0.0000     2.3532     2.3480     3.5625     0.0000     0.5990     0.9927    78.0221 1.1146e-03    315.381    296.952   71.37278 -157.41116     32.3929    32.4025    26.0407    26.0484  
SKQ202312S_028       9    2023 09 21 03 34 21   40.592     40.174    -1.0055    -1.0039   2.628111   2.628966   2.628966     0.1573     3.6761     0.0124     0.0000     2.3532     2.3523     3.5519     0.0000     0.5957     0.9935    78.0057 1.5560e-06    315.045    297.033   71.37280 -157.41110     32.3931    32.4029    26.0409    26.0488  
SKQ202312S_028      10    2023 09 21 03 36 27   30.051     29.742     0.3588     0.1927   2.704650   2.696890   2.696890     0.0850     4.1186     0.1030     0.0000     2.7226     2.7413     4.0920     0.0000     0.1617     0.5388    87.3985 2.7267e-02    365.492    345.881   71.37282 -157.41080     31.9712    32.0431    25.6448    25.7107  
SKQ202312S_028      11    2023 09 21 03 36 48   30.055     29.746     0.1703     0.1656   2.694867   2.695543   2.695543     0.1122     4.0777     0.1304     0.0000     2.6866     2.6850     4.0862     0.0000     0.3251     0.5788    86.5305 3.6754e-02    358.268    340.222   71.37282 -157.41068     32.0400    32.0538    25.7093    25.7207  
SKQ202312S_028      12    2023 09 21 03 37 00   30.283     29.972     0.3664     0.2584   2.705860   2.701626   2.701626     0.0913     3.9211     0.1125     0.0003     2.6939     2.6833     4.0747     0.0000     0.1997     0.7361    83.2072 3.0525e-02    358.327    337.674   71.37284 -157.41062     31.9790    32.0362    25.6507    25.7021  
SKQ202312S_028      13    2023 09 21 03 37 12   29.938     29.630     0.4697     0.3730   2.710258   2.705984   2.705984     0.0770     4.1164     0.1274     0.0000     2.7123     2.6745     4.1015     0.0000     0.1137     0.5410    87.3525 3.5659e-02    359.015    332.050   71.37284 -157.41054     31.9291    31.9739    25.6053    25.6463  
SKQ202312S_028      14    2023 09 21 03 39 23   20.535     20.324     4.8083     4.8131   2.945004   2.946157   2.946157     0.1215     4.0501     0.3565     0.0000     2.5845     2.5731     4.5689     0.0000     0.3813     0.6059    85.9450 1.4288e-01    302.429    284.820   71.37290 -157.41011     30.5583    30.5671    24.1756    24.1821  
SKQ202312S_028      15    2023 09 21 03 39 29   20.474     20.264     4.8183     4.8242   2.945715   2.946866   2.946866     0.1247     4.0474     0.3844     0.0000     2.5842     2.5670     4.5732     0.0000     0.4001     0.6085    85.8879 1.6011e-01    302.556    282.838   71.37290 -157.41008     30.5573    30.5651    24.1738    24.1793  
SKQ202312S_028      16    2023 09 21 03 39 36   20.535     20.324     4.8239     4.8223   2.946190   2.946844   2.946844     0.1225     4.0436     0.3849     0.0000     2.5865     2.5737     4.5677     0.0000     0.3873     0.6123    85.8069 1.6045e-01    302.805    285.208   71.37290 -157.41006     30.5576    30.5666    24.1734    24.1807  
SKQ202312S_028      17    2023 09 21 03 41 36   10.833     10.722     4.8012     4.8031   2.899796   2.900718   2.900718     0.2174     3.8215     0.9930     0.0000     2.5837     2.5741     4.7035     0.0000     0.9566     0.8384    81.0915 1.0136e+00    303.019    285.530   71.37294 -157.40960     30.0521    30.0609    23.7753    23.7820  
SKQ202312S_028      18    2023 09 21 03 41 45    9.717      9.617     4.7983     4.8004   2.899688   2.900571   2.900571     0.2156     3.8190     1.1835     0.0000     2.5838     2.5739     4.7930     0.0000     0.9456     0.8410    81.0386 1.6381e+00    302.980    285.460   71.37294 -157.40962     30.0540    30.0621    23.7771    23.7833  
SKQ202312S_028      19    2023 09 21 03 41 55   10.330     10.225     4.8001     4.8017   2.899722   2.900600   2.900600     0.2155     3.8221     1.0890     0.0000     2.5853     2.5703     4.3266     0.0000     0.9450     0.8377    81.1052 1.2932e+00    303.450    285.495   71.37296 -157.40960     30.0524    30.0610    23.7756    23.7823  
SKQ202312S_028      20    2023 09 21 03 43 40    3.007      2.977     4.8095     4.8108   2.900190   2.901084   2.901084     0.2144     3.8122     1.8290     0.0000     2.5877     2.5753     4.5257     0.0000     0.9387     0.8480    80.8953 7.6427e+00    303.655    285.675   71.37295 -157.40956     30.0527    30.0618    23.7750    23.7820  
SKQ202312S_028      21    2023 09 21 03 43 52    3.625      3.588     4.8171     4.8231   2.900738   2.902005   2.902005     0.2077     3.8150     1.7640     0.0000     2.5872     2.5682     4.8117     0.0000     0.8985     0.8451    80.9550 6.5773e+00    303.300    284.723   71.37294 -157.40958     30.0518    30.0608    23.7734    23.7800  
SKQ202312S_028      22    2023 09 21 03 44 00    4.040      3.999     4.8090     4.8141   2.900222   2.901418   2.901418     0.2122     3.8196     1.7605     0.0000     2.5882     2.5673     4.2023     0.0000     0.9254     0.8403    81.0529 6.5074e+00    303.493    283.978   71.37294 -157.40958     30.0530    30.0621    23.7752    23.7819  
SKQ202312S_028      23    2023 09 21 03 44 08    4.030      3.989     4.8105     4.8143   2.900337   2.901422   2.901422     0.2235     3.8112     1.7675     0.0000     2.5888     2.5702     4.2256     0.0000     0.9928     0.8491    80.8736 6.6170e+00    303.512    284.278   71.37294 -157.40960     30.0530    30.0620    23.7751    23.7818  
SKQ202312S_029       1    2023 09 21 05 10 07  119.908    118.649    -1.6675    -1.6660   2.605020   2.605870   2.605870     0.0923     3.5671     0.0128     0.0000     1.8950     1.8914     0.2095     0.0000     0.2056     1.1139    75.6932 3.9764e-06    244.441    230.310   71.40908 -157.49209     32.7508    32.7609    26.3492    26.3574  
SKQ202312S_029       2    2023 09 21 05 10 17  119.860    118.602    -1.6672    -1.6659   2.605028   2.605869   2.605869     0.0865     3.5685     0.0127     0.0000     1.8949     1.8907     0.2141     0.0000     0.1711     1.1123    75.7233 3.8035e-06    244.697    230.336   71.40908 -157.49199     32.7505    32.7607    26.3490    26.3572  
SKQ202312S_029       3    2023 09 21 05 10 27  120.034    118.774    -1.6669    -1.6658   2.605051   2.605950   2.605950     0.0862     3.5688     0.0128     0.0000     1.8942     1.8921     0.2020     0.0000     0.1693     1.1121    75.7276 4.1493e-06    244.343    230.329   71.40908 -157.49188     32.7504    32.7616    26.3489    26.3580  
SKQ202312S_029       4    2023 09 21 05 12 53  101.514    100.454    -1.6668    -1.6654   2.603757   2.604593   2.604593     0.0871     3.5836     0.0127     0.0000     1.8987     1.8901     1.1570     0.0000     0.1745     1.0955    76.0417 3.8035e-06    244.481    229.757   71.40910 -157.49120     32.7438    32.7537    26.3435    26.3516  
SKQ202312S_029       5    2023 09 21 05 13 03  101.454    100.394    -1.6667    -1.6654   2.603764   2.604590   2.604590     0.0801     3.5824     0.0129     0.0000     1.8987     1.8975     1.1564     0.0000     0.1325     1.0969    76.0163 5.1866e-06    244.164    230.638   71.40910 -157.49118     32.7438    32.7537    26.3436    26.3516  
SKQ202312S_029       6    2023 09 21 05 15 45   75.861     75.073    -1.6602    -1.6588   2.602208   2.603045   2.603045     0.1010     3.5861     0.0125     0.0000     1.9182     1.9151     2.4676     0.0000     0.2580     1.0927    76.0951 2.0746e-06    247.064    233.343   71.40912 -157.49038     32.7309    32.7409    26.3329    26.3410  
SKQ202312S_029       7    2023 09 21 05 18 27   51.005     50.478    -1.6273    -1.6273   2.599464   2.600286   2.600286     0.1365     3.7350     0.0124     0.0000     2.0395     2.0372     3.7282     0.0000     0.4709     0.9300    79.2561 1.5560e-06    267.642    252.061   71.40913 -157.49002     32.6720    32.6833    26.2843    26.2935  
SKQ202312S_029       8    2023 09 21 05 18 37   50.539     50.017    -1.6270    -1.6254   2.599498   2.600355   2.600355     0.1278     3.7275     0.0123     0.0000     2.0412     2.0386     3.7500     0.0000     0.4190     0.9380    79.0974 8.6443e-07    266.678    252.253   71.40914 -157.48996     32.6725    32.6825    26.2846    26.2927  
SKQ202312S_029       9    2023 09 21 05 20 43   40.995     40.572    -1.5216    -1.5207   2.602133   2.602899   2.602899     0.2313     3.6491     0.0122     0.0000     2.1887     2.1910     4.1238     0.0000     1.0396     1.0230    77.4328 1.7289e-07    291.667    275.905   71.40914 -157.48984     32.5989    32.6085    26.2223    26.2301  
SKQ202312S_029      10    2023 09 21 05 20 51   40.954     40.532    -1.5222    -1.5197   2.602150   2.602899   2.602899     0.2268     3.6475     0.0122     0.0000     2.1871     2.1978     4.2306     0.0000     1.0127     1.0248    77.3984 1.0000e-12    290.516    277.309   71.40914 -157.48984     32.5998    32.6074    26.2231    26.2292  
SKQ202312S_029      11    2023 09 21 05 22 45   35.974     35.604    -1.4716    -1.4702   2.602120   2.602969   2.602969     0.3171     3.5977     0.0122     0.0000     2.2791     2.2820     4.4769     0.0000     1.5547     1.0798    76.3411 1.0000e-12    306.253    289.932   71.40914 -157.48952     32.5471    32.5572    26.1791    26.1872  
SKQ202312S_029      12    2023 09 21 05 24 51   30.511     30.197    -1.3771    -1.3707   2.595304   2.597771   2.597771     0.2995     3.9828     0.0122     0.0000     2.7606     2.7281     4.7642     0.0000     1.4488     0.6730    84.5174 1.7289e-07    388.394    364.326   71.40916 -157.48900     32.3540    32.3808    26.0199    26.0415  
SKQ202312S_029      13    2023 09 21 05 24 59   30.539     30.225    -1.3822    -1.3759   2.596122   2.597194   2.597194     0.2670     4.0528     0.0122     0.0000     2.7653     2.7768     4.7645     0.0000     1.2537     0.6032    86.0016 1.0000e-12    387.712    370.760   71.40916 -157.48899     32.3707    32.3785    26.0336    26.0397  
