time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),transmissometry (percent),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2023-09-22T14:08:00Z,751.0,72.4655,-156.54617,NaN,34.8523,34.8625,27.95225,27.960394,-7.0E-4,6.0482E-6,0.604,86.30289,295.9769,295.5117,0.6052,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,752.0,72.4655,-156.54617,NaN,34.8522,34.8626,27.952385,27.960653,0.003,6.814E-6,0.6005,86.30351,296.00592,295.67487,0.6023,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,753.0,72.4655,-156.54617,NaN,34.8523,34.8626,27.952583,27.960789,0.0022,6.5722E-6,0.5986,86.35584,296.19965,295.51495,0.6001,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,754.0,72.4655,-156.54617,NaN,34.8522,34.8626,27.95254,27.960806,0.0047,5.0669E-6,0.598,86.34568,296.16962,295.9556,0.5998,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,755.0,72.4655,-156.54617,NaN,34.8523,34.8625,27.952663,27.960794,0.0059,5.2933E-6,0.5973,86.38618,296.3136,296.0981,0.5987,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,756.0,72.4655,-156.54617,NaN,34.8521,34.8626,27.952589,27.960936,0.005,6.3606E-6,0.5959,86.3932,296.34885,296.02847,0.5977,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,757.0,72.4655,-156.54617,NaN,34.852,34.8625,27.952581,27.960924,0.0037,5.5346E-6,0.5947,86.308624,296.06808,295.8729,0.5966,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,758.0,72.4655,-156.54617,NaN,34.8523,34.8628,27.953316,27.96159,-0.0047,6.9929E-6,0.5867,86.27144,296.00073,295.6357,0.5897,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,759.0,72.4655,-156.54617,NaN,34.8522,34.8626,27.953646,27.961859,0.0061,5.8383E-6,0.58,86.256195,295.9997,296.072,0.5827,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,760.0,72.4655,-156.54617,NaN,34.8522,34.8627,27.953775,27.962143,0.0052,5.7969E-6,0.5779,86.17486,295.73657,296.23846,0.5794,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,761.0,72.4655,-156.54617,NaN,34.8524,34.8627,27.95403,27.962229,0.0016,6.1139E-6,0.5764,86.2583,296.0339,296.57138,0.578,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,762.0,72.4655,-156.54617,NaN,34.8521,34.8627,27.953848,27.962301,4.0E-4,7.031E-6,0.5754,86.222374,295.91888,296.59314,0.5768,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,763.0,72.4655,-156.54617,NaN,34.8522,34.8626,27.9541,27.962368,-4.0E-4,5.1487E-6,0.5726,86.230415,295.9676,296.19168,0.5744,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,764.0,72.4655,-156.54617,NaN,34.8524,34.8626,27.954334,27.962448,-0.0047,6.6436E-6,0.5714,86.20887,295.9023,295.6629,0.5731,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,765.0,72.4655,-156.54617,NaN,34.8523,34.8627,27.95437,27.962664,0.0058,5.4944E-6,0.5695,86.21002,295.92096,295.64114,0.5709,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,766.0,72.4655,-156.54617,NaN,34.8525,34.8627,27.954666,27.962791,0.0163,6.2639E-6,0.5673,86.27378,296.15613,295.90445,0.5688,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,767.0,72.4655,-156.54617,NaN,34.8523,34.8627,27.954529,27.962841,0.0191,5.6422E-6,0.5669,86.25888,296.1085,296.19604,0.568,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,768.0,72.4655,-156.54617,NaN,34.8522,34.8628,27.954687,27.963142,0.0,5.3545E-6,0.563,86.22813,296.03287,296.02304,0.5644,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,769.0,72.4655,-156.54617,NaN,34.8525,34.8627,27.955015,27.963129,-1.0E-4,5.976E-6,0.5616,86.27109,296.19034,295.83807,0.5633,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,770.0,72.4655,-156.54617,NaN,34.8523,34.863,27.955025,27.963696,0.0089,5.4278E-6,0.5588,86.29038,296.27838,295.8718,0.558,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,771.0,72.4655,-156.54617,NaN,34.8525,34.8631,27.955626,27.964136,0.0051,4.5158E-6,0.5516,86.27995,296.29703,296.05786,0.5521,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,772.0,72.4655,-156.54617,NaN,34.8526,34.8629,27.955675,27.963871,0.0054,6.4675E-6,0.5521,86.307976,296.38925,295.9915,0.5538,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,773.0,72.4655,-156.54617,NaN,34.8528,34.863,27.955952,27.964043,2.0E-4,6.685E-6,0.5502,86.337074,296.5032,296.00018,0.5523,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,774.0,72.4655,-156.54617,NaN,34.8529,34.8631,27.956087,27.964167,-0.0,6.7744E-6,0.5493,86.39216,296.699,296.34836,0.5516,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,775.0,72.4655,-156.54617,NaN,34.8526,34.8631,27.95601,27.964361,-1.0E-4,6.2148E-6,0.5466,86.37509,296.6617,296.33746,0.5484,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,776.0,72.4655,-156.54617,NaN,34.8526,34.8632,27.95612,27.96471,0.0034,5.3549E-6,0.5448,86.38707,296.7166,296.16776,0.544,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,777.0,72.4655,-156.54617,NaN,34.8527,34.8633,27.95648,27.964943,0.006,6.1135E-6,0.5402,86.29216,296.4255,296.08832,0.5415,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,778.0,72.4655,-156.54617,NaN,34.8529,34.8632,27.9568,27.965044,0.0051,7.1484E-6,0.5376,86.197556,296.11987,296.13947,0.5385,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,779.0,72.4655,-156.54617,NaN,34.853,34.8633,27.956959,27.965107,0.006,5.3168E-6,0.5363,86.31808,296.5436,296.24283,0.5388,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,780.0,72.4655,-156.54617,NaN,34.8532,34.8633,27.957138,27.965126,0.0051,5.9307E-6,0.536,86.285576,296.43378,296.55072,0.5385,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,781.0,72.4655,-156.54617,NaN,34.8528,34.8634,27.956926,27.965437,0.005,4.438E-6,0.5342,86.2994,296.49594,296.6693,0.5347,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,782.0,72.4655,-156.54617,NaN,34.8531,34.8635,27.95757,27.965864,0.0049,6.1461E-6,0.5276,86.37569,296.80777,296.3647,0.529,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,783.0,72.4655,-156.54617,NaN,34.8532,34.8635,27.95771,27.96592,0.0081,6.099E-6,0.5266,86.368095,296.78912,296.616,0.5281,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,784.0,72.4655,-156.54617,NaN,34.8531,34.8635,27.957672,27.965967,0.0063,7.7107E-6,0.5259,86.34688,296.7218,296.48328,0.5273,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,785.0,72.4655,-156.54617,NaN,34.8532,34.8636,27.957825,27.966114,-0.0056,8.0829E-6,0.5247,86.284584,296.51666,296.554,0.5262,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,786.0,72.4655,-156.54617,NaN,34.8532,34.8635,27.957897,27.966095,0.0171,7.7973E-6,0.5235,86.390144,296.88858,296.58987,0.5252,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,787.0,72.4655,-156.54617,NaN,34.8533,34.8636,27.95799,27.966206,-6.0E-4,7.765E-6,0.5233,86.364746,296.8026,296.63016,0.5247,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,788.0,72.4655,-156.54617,NaN,34.8533,34.8635,27.958015,27.966137,0.0124,7.2476E-6,0.5229,86.302055,296.5902,296.50394,0.5245,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,789.0,72.4655,-156.54617,NaN,34.8532,34.8634,27.957958,27.966087,0.0139,7.6246E-6,0.5225,86.31105,296.62442,296.64212,0.524,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,790.0,72.4655,-156.54617,NaN,34.8533,34.8635,27.958075,27.96621,0.0091,8.049E-6,0.5219,86.39539,296.91864,296.81946,0.5233,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,791.0,72.4655,-156.54617,NaN,34.8532,34.8637,27.958092,27.966469,0.0099,6.8393E-6,0.5203,86.354385,296.79016,296.71393,0.5217,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,792.0,72.4655,-156.54617,NaN,34.8534,34.8637,27.958302,27.966528,0.0124,5.869E-6,0.5195,86.34521,296.76428,296.82816,0.5207,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,793.0,72.4655,-156.54617,NaN,34.8534,34.8635,27.95821,27.966276,0.0058,6.1659E-6,0.521,86.26143,296.46487,296.37445,0.5222,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,794.0,72.4655,-156.54617,NaN,34.8532,34.8637,27.958067,27.96642,0.0054,4.5114E-6,0.5207,86.26364,296.47522,295.83047,0.5225,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,795.0,72.4655,-156.54617,NaN,34.8533,34.8635,27.958155,27.966282,0.0054,5.8039E-6,0.5206,86.27072,296.5001,296.11118,0.5221,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,796.0,72.4655,-156.54617,NaN,34.8534,34.8636,27.958252,27.96637,0.0053,4.985E-6,0.5203,86.306595,296.62546,296.22324,0.522,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,797.0,72.4655,-156.54617,NaN,34.8534,34.8636,27.958265,27.9664,-0.0077,5.2049E-6,0.5201,86.24375,296.411,296.2265,0.5215,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,798.0,72.4655,-156.54617,NaN,34.8534,34.8637,27.958307,27.966516,1.0E-4,5.3309E-6,0.5194,86.31605,296.66483,296.1971,0.5209,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,799.0,72.4655,-156.54617,NaN,34.8534,34.8636,27.958313,27.966454,-7.0E-4,4.5828E-6,0.5193,86.300156,296.61093,296.1536,0.5206,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,800.0,72.4655,-156.54617,NaN,34.8535,34.8636,27.958412,27.96646,7.0E-4,6.3281E-6,0.519,86.353806,296.79742,295.9991,0.5205,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,801.0,72.4655,-156.54617,NaN,34.8533,34.8636,27.958263,27.96649,0.0061,5.5231E-6,0.5188,86.370415,296.85648,296.19385,0.52,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,802.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958454,27.966578,-0.0093,5.4229E-6,0.5183,86.29769,296.6099,296.22867,0.5199,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,803.0,72.4655,-156.54617,NaN,34.8534,34.8637,27.958363,27.966572,0.0054,5.6587E-6,0.5185,86.25798,296.4721,296.27655,0.52,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,804.0,72.4655,-156.54617,NaN,34.8534,34.8637,27.958363,27.966595,-0.0095,5.6476E-6,0.5185,86.25135,296.44934,296.32877,0.5196,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,805.0,72.4655,-156.54617,NaN,34.8533,34.8636,27.95833,27.96657,3.0E-4,5.9306E-6,0.5177,86.34626,296.7819,296.50394,0.5187,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,806.0,72.4655,-156.54617,NaN,34.8533,34.8636,27.958366,27.9666,0.0042,6.4329E-6,0.5171,86.357285,296.82437,296.46152,0.5182,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,807.0,72.4655,-156.54617,NaN,34.8534,34.8636,27.958502,27.96666,0.0052,4.8532E-6,0.5162,86.349625,296.8047,296.5431,0.5172,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,808.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958624,27.966728,0.0055,4.3832E-6,0.5155,86.30353,296.65134,296.75635,0.5174,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,809.0,72.4655,-156.54617,4.0,34.8534,34.8637,27.958603,27.966814,-0.0097,4.2323E-6,0.5145,86.16652,296.18826,296.46695,0.516,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,7.2,0.888,0.01,12.1,0.12,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,810.0,72.4655,-156.54617,NaN,34.8535,34.8636,27.958672,27.96672,0.0071,5.8343E-6,0.5147,86.19144,296.2722,296.52026,0.5162,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,811.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958696,27.96682,0.0102,5.6475E-6,0.5143,86.241486,296.44727,296.5159,0.5159,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,812.0,72.4655,-156.54617,NaN,34.8535,34.8636,27.958702,27.96674,-0.0012,7.5197E-6,0.5142,86.37448,296.90518,296.208,0.5159,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,813.0,72.4655,-156.54617,NaN,34.8536,34.8636,27.958782,27.96674,0.0053,8.4355E-6,0.5142,86.42187,297.0678,296.0818,0.5159,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,814.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958702,27.966873,-6.0E-4,8.4714E-6,0.5142,86.29853,296.6441,296.2972,0.515,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,815.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958752,27.966873,-9.0E-4,8.1351E-6,0.5134,86.33774,296.785,296.49304,0.515,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,816.0,72.4655,-156.54617,NaN,34.8536,34.8637,27.95882,27.96685,0.0091,7.1733E-6,0.5136,86.37773,296.92072,296.67474,0.5154,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,817.0,72.4655,-156.54617,NaN,34.8535,34.8638,27.95868,27.966894,0.0098,8.0331E-6,0.5146,86.39014,296.95593,296.66278,0.516,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,818.0,72.4655,-156.54617,NaN,34.8534,34.8636,27.958603,27.966751,0.006,8.0255E-6,0.5145,86.40311,297.00153,296.2733,0.5157,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,819.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958752,27.966892,0.0128,5.1843E-6,0.5134,86.336235,296.77982,296.35922,0.5147,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,820.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958763,27.966892,0.0063,5.65E-6,0.5132,86.36502,296.8803,296.5246,0.5147,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,821.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958738,27.966873,-0.0084,6.4391E-6,0.5136,86.36531,296.87823,296.59424,0.515,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,822.0,72.4655,-156.54617,NaN,34.8536,34.8637,27.958826,27.966887,0.0035,5.7806E-6,0.5135,86.369675,296.89377,296.63885,0.5148,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,823.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.958775,27.966892,0.0071,6.4407E-6,0.513,86.342575,296.8047,296.70413,0.5147,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,824.0,72.4655,-156.54617,NaN,34.8532,34.8636,27.95863,27.966902,-0.003,5.2805E-6,0.5114,86.26679,296.55707,296.4963,0.5132,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,825.0,72.4655,-156.54617,NaN,34.8536,34.8638,27.959146,27.967299,-0.0015,5.5339E-6,0.5082,86.24548,296.50735,296.47238,0.5093,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,826.0,72.4655,-156.54617,NaN,34.8534,34.8637,27.958954,27.967104,0.0105,4.195E-6,0.5087,86.24254,296.49387,296.66714,0.5112,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,827.0,72.4655,-156.54617,NaN,34.8536,34.8638,27.959175,27.967306,0.0061,6.3142E-6,0.5077,86.35436,296.8855,296.7792,0.5092,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,828.0,72.4655,-156.54617,NaN,34.8536,34.8638,27.95917,27.967306,0.0052,6.6909E-6,0.5078,86.34283,296.8451,296.78027,0.5092,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,829.0,72.4655,-156.54617,NaN,34.8535,34.8637,27.959108,27.967237,0.001,5.4774E-6,0.5075,86.298706,296.6959,296.80313,0.509,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,830.0,72.4655,-156.54617,NaN,34.8535,34.8638,27.959137,27.967379,-0.0084,4.8521E-6,0.507,86.2771,296.62546,296.73785,0.508,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,831.0,72.4655,-156.54617,NaN,34.8536,34.8639,27.95935,27.967562,0.0089,6.352E-6,0.5048,86.358154,296.92072,296.56485,0.5063,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22T14:08:00Z,832.0,72.4655,-156.54617,NaN,34.8536,34.8638,27.95935,27.96748,9.0E-4,5.8146E-6,0.5048,86.296684,296.70935,296.48434,0.5063,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
