pressure,chlor_fluorescence (ugrams/l),temperature_ch1 (degree_C),temperature_ch2 (degree_C),par (uEin*m-2*s-1),turbidity (NTU),salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1,sigma_t_ch2,oxy_concM_ch1 (ml/l),oxy_conc_ch1 (micromole/kg),oxy_percentsat_ch1 (percent),oxy_concM_ch2 (ml/l),oxy_conc_ch2 (micromole/kg),oxy_percentsat_ch2 (percent),latitude (degrees_north),longitude (degrees_east),time (UTC),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id
150.0,-0.1283,3.9276,3.9273,0.28367,0.3673,32.6853,32.6853,NaN,NaN,6.522469087429506,283.92471,88.47789444775668,6.587429986476049,286.75246599999997,89.358442125013,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
151.0,0.0764,3.9276,3.9273,0.28367,0.2736,32.6855,32.6854,NaN,NaN,6.535575787091247,284.495202,88.65580788299913,6.587476529928259,286.754468,89.35913388522789,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
152.0,0.0683,3.9277,3.9274,0.28367,0.2882,32.6854,32.6853,NaN,NaN,6.527225341538022,284.131728,88.54268896653966,6.5870390838728,286.73544899999996,89.35335715645486,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
153.0,0.0446,3.9278,3.9275,0.28367,0.2987,32.6854,32.6853,NaN,NaN,6.537898313521442,284.596326,88.68768526548378,6.582026043244435,286.517231,89.2855725864947,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
154.0,-0.155,3.9278,3.9275,0.28367,0.5085,32.6853,32.6853,NaN,NaN,6.517209338350474,283.69575,88.40697609852019,6.584808540994221,286.63835199999994,89.32331733304812,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
155.0,0.0931,3.928,3.9276,0.28367,0.3027,32.6853,32.6852,NaN,NaN,6.52043087757697,283.835988,88.45110763323001,6.5861647443813665,286.697411,89.34187151930497,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
156.0,-0.1729,3.9279,3.9275,0.28367,0.4008,32.6854,32.6855,NaN,NaN,6.534457595922819,284.44654799999995,88.64122724125197,6.588166989664291,286.784498,89.36899569819077,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
157.0,-0.0405,3.928,3.9276,0.28366,0.3497,32.6854,32.6854,NaN,NaN,6.531498942864512,284.31775799999997,88.60130830784946,6.5861658491629855,286.697411,89.3420072794548,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
158.0,-0.1171,3.928,3.9277,0.28367,0.4334,32.6856,32.6855,NaN,NaN,6.533844987569326,284.419836,88.63325276724981,6.591409314723064,286.925639,89.41341362370301,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
159.0,0.0349,3.9281,3.9278,0.28367,0.3285,32.6854,32.6855,NaN,NaN,6.543223914709945,284.828148,88.76057646473639,6.583107915737465,286.564278,89.30102144806126,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
160.0,0.022,3.9283,3.928,0.28367,0.3049,32.6853,32.6853,NaN,NaN,6.531586038022522,284.321574,88.60307726165134,6.581865054604687,286.51022399999994,89.28447602661703,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
161.0,0.0625,3.9284,3.9281,0.28367,0.2888,32.6854,32.6853,NaN,NaN,6.522754458125693,283.93711199999996,88.48354932991008,6.584923435887279,286.643357,89.32618120835359,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
162.0,-0.1774,3.9285,3.9281,0.28367,0.4251,32.6852,32.6852,NaN,NaN,6.537327428192604,284.571522,88.68133309946809,6.578967132274003,286.384098,89.24532209554451,54.396166666666666,-165.23161666666667,2022-05-15T07:30:00Z,167.0,1027.0,336.0,13.5,3.9,UBS3,DY2206c018_ctd
0.0,5.3539,4.1379,4.1395,NaN,1.3045,31.8023,31.803,NaN,NaN,8.54533800519291,372.24316799999997,115.82042644138528,8.607723310818816,374.960586,116.67106382124324,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
1.0,5.3539,4.1379,4.1395,NaN,1.3045,31.8023,31.803,NaN,NaN,8.54533805779315,372.24316799999997,115.82042715430995,8.607723363826398,374.960586,116.6710645397202,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
2.0,5.3539,4.1379,4.1395,NaN,1.3045,31.8023,31.803,NaN,NaN,8.545338110405922,372.24316799999997,115.82042786740448,8.607723416846607,374.960586,116.67106525836832,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
3.0,5.3539,4.1379,4.1395,NaN,1.3045,31.8023,31.803,NaN,NaN,8.545338163031222,372.24316799999997,115.82042858066879,8.607723469879437,374.960586,116.67106597718751,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
4.0,5.3539,4.1379,4.1395,NaN,1.3045,31.8023,31.803,NaN,NaN,8.545338215669048,372.24316799999997,115.82042929410288,8.607723522924884,374.960586,116.67106669617773,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
5.0,5.3539,4.1379,4.1395,1.092,1.3045,31.8023,31.803,NaN,NaN,8.545338268319403,372.24316799999997,115.82043000770679,8.607723575982952,374.960586,116.671067415339,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
6.0,5.818,4.1372,4.1377,0.88766,0.6646,31.8022,31.8023,NaN,NaN,8.565398943103373,373.117032,116.09027099028661,8.607421708533687,374.9475729999999,116.66131924413918,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
7.0,5.7004,4.137,4.1359,0.65434,0.4593,31.8022,31.8021,NaN,NaN,8.55821584708471,372.80411999999995,115.99235156818557,8.594254772919857,374.37399999999997,116.47760521881818,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
8.0,5.2496,4.1354,4.1342,0.57295,0.6152,31.8014,31.8011,NaN,NaN,8.554488844792244,372.64194,115.93670216953404,8.603717022415236,374.7864119999999,116.6002402844984,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
9.0,5.7242,4.1342,4.1335,0.43915,0.4882,31.8014,31.8012,NaN,NaN,8.547547470929942,372.339522,115.83924753215025,8.60631497549506,374.8995249999999,116.63354198753152,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
10.0,6.1813,4.1368,4.1367,0.36764,0.4087,31.8031,31.8033,NaN,NaN,8.57234786880941,373.41945,116.18402792527039,8.616690074835354,375.35097599999995,116.78488694660516,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
11.0,6.1289,4.1564,4.1667,0.34223,0.5911,31.8133,31.8184,NaN,NaN,8.57539998377606,373.550148,116.28878529257554,8.598267713724768,374.5451709999999,116.63209011752471,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
12.0,5.8851,4.2325,4.2321,0.28944,0.521,31.8761,31.8755,NaN,NaN,8.433044966628614,367.33388399999995,114.6184111626965,8.509315179863645,370.65628599999997,115.65345360764998,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
13.0,5.4054,4.2555,4.2547,0.28315,0.451,31.9219,31.9223,NaN,NaN,8.331568123088779,362.9016,113.33735972725569,8.414371102846754,366.50814199999996,114.46184645572339,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
14.0,5.5353,4.2445,4.2436,0.28341,0.4549,31.9276,31.9277,NaN,NaN,8.302615290381247,361.638504,112.91770996832659,8.36160441820855,364.20784399999997,113.71757119011153,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
15.0,5.3403,4.2337,4.2334,0.28341,0.3769,31.9339,31.9341,NaN,NaN,8.261247168494972,359.83448999999996,112.33042746939084,8.320701294997594,362.424062,113.13817040758218,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
16.0,5.0435,4.2293,4.2287,0.28342,0.5836,31.9428,31.9426,NaN,NaN,8.221598403201291,358.104888,111.78608357650397,8.29400935598392,361.258898,112.7688351898819,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
17.0,4.815,4.2163,4.2162,0.28344,0.4625,31.9673,31.9659,NaN,NaN,8.198284853802381,357.0822,111.45234269987372,8.24728580930725,359.21685799999995,112.11716056359022,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
18.0,4.5943,4.2223,4.2193,0.2834,0.501,31.9895,31.9884,NaN,NaN,8.158053267816983,355.32397799999995,110.93815931516167,8.219250680278158,357.989632,111.76139412301036,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
19.0,4.8948,4.236,4.2359,0.28337,0.3944,32.0041,32.004,NaN,NaN,8.15546250121767,355.20759,110.9507134694957,8.2049037017552,357.361004,111.62298860928873,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
20.0,4.7685,4.2298,4.2301,0.28344,0.4561,32.0144,32.0132,NaN,NaN,8.120223688221902,353.669742,110.46236238668516,8.173618249696753,355.9956399999999,111.18861798544015,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
21.0,4.5889,4.2215,4.2212,0.28336,0.4947,32.0207,32.0206,NaN,NaN,8.097161322186595,352.663272,110.13113490361181,8.160456993318329,355.42006499999997,110.99114946564666,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
22.0,4.2744,4.2175,4.2173,0.28338,0.4753,32.0214,32.0214,NaN,NaN,8.056230527070518,350.88024599999994,109.56430957842858,8.147318903223026,354.84749299999993,110.80256896238735,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
23.0,4.5457,4.2157,4.2152,0.28345,0.5695,32.0243,32.024,NaN,NaN,8.078614013220026,351.85427999999996,109.86607286814487,8.136925693190614,354.39403999999996,110.65752313417963,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
24.0,4.3237,4.2136,4.2141,0.28341,0.4575,32.0258,32.0247,NaN,NaN,8.089511373507854,352.328418,110.00977920049802,8.133299697824238,354.23588199999995,110.60578123430176,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
25.0,4.3806,4.2094,4.2096,0.28343,0.3634,32.0267,32.0265,NaN,NaN,8.07383709204626,351.645354,109.78609963579771,8.1245350833199,353.85349999999994,110.47586601160882,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
26.0,4.0832,4.2038,4.2041,0.28348,0.4503,32.0282,32.028,NaN,NaN,8.05862759675556,350.982324,109.56550086589205,8.106139388369835,353.051699,110.21212740643294,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
27.0,3.9523,4.1939,4.1934,0.28339,0.4296,32.0299,32.0298,NaN,NaN,8.042896940245818,350.296398,109.3266051885113,8.098092025339515,352.70034799999996,110.07545833766754,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
28.0,4.1822,4.1864,4.1862,0.28338,0.3974,32.0323,32.0322,NaN,NaN,8.022590728484518,349.411086,109.0324950741191,8.079496312414289,351.88953799999996,109.80527366859958,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
29.0,4.1291,4.1743,4.1752,0.28347,0.2255,32.0469,32.046,NaN,NaN,7.995244659733919,348.21572399999997,108.63961923046644,8.04874740198114,350.546196,109.36834244068692,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
30.0,4.0393,4.1716,4.1708,0.2834,0.4187,32.0561,32.0561,NaN,NaN,7.968711618914628,347.05756799999995,108.27870596993299,8.03226555887234,349.825476,109.1401554716445,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
31.0,4.4155,4.172,4.1714,0.28339,0.247,32.0623,32.0624,NaN,NaN,7.9533944538633286,346.38881399999997,108.07614492914703,8.017341862454487,349.17382499999997,108.94359208624213,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
32.0,3.7338,4.1734,4.173,0.28341,0.4171,32.0692,32.0698,NaN,NaN,7.924368275706822,345.122856,107.69038890834412,8.00364221958036,348.5752269999999,108.76708770090188,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
33.0,3.5055,4.1712,4.171,0.28346,0.4052,32.0917,32.0905,NaN,NaN,7.897520954489873,343.947528,107.33609167866764,7.963664476851287,346.828482,108.23365420707496,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
34.0,3.3631,4.1608,4.1624,0.28338,0.538,32.1076,32.1057,NaN,NaN,7.842271074299511,341.53677,106.5696970559935,7.914416893915072,344.6793349999999,107.55289728381243,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
35.0,3.4415,4.1416,4.143,0.28341,0.3676,32.1189,32.1181,NaN,NaN,7.7976228354718735,339.588702,105.92163464786317,7.871709887672186,342.815473,106.93108067681807,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
36.0,3.1537,4.1172,4.1201,0.28344,0.3464,32.1299,32.1284,NaN,NaN,7.762110473791948,338.038452,105.38456697879926,7.830830578228704,341.0316909999999,106.32398286344942,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
37.0,2.5016,4.1034,4.1046,0.28338,0.4718,32.1389,32.1377,NaN,NaN,7.730695822997631,336.667554,104.92922894519667,7.7971102588224355,339.56022099999996,105.83290654058275,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
38.0,2.9164,4.0855,4.0856,0.28347,0.204,32.1554,32.1549,NaN,NaN,7.679546883344934,334.43519399999997,104.20123050771919,7.751257048563333,337.55822099999995,105.1741428463251,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
39.0,2.1782,4.0834,4.0827,0.28342,0.4481,32.1593,32.1595,NaN,NaN,7.659264340175012,333.550836,103.92345194073486,7.724485462965294,336.391055,104.8067513298435,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
40.0,1.9385,4.0791,4.0797,0.2834,0.5168,32.1663,32.1646,NaN,NaN,7.626974875257115,332.142732,103.47940600244586,7.713370108127669,335.90556999999995,104.65190434075676,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
41.0,1.7718,4.0714,4.0728,0.28346,0.4377,32.1786,32.1758,NaN,NaN,7.607337054126425,331.28413199999994,103.2022102453771,7.682847709728166,334.57323899999994,104.22817749676936,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
42.0,1.8001,4.0663,4.0658,0.28352,0.3539,32.1947,32.1956,NaN,NaN,7.553522213476684,328.93633800000003,102.47057593441255,7.61270118634943,331.513182,103.27276538490176,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
43.0,1.8132,4.0625,4.0608,0.28339,0.2605,32.2422,32.2535,NaN,NaN,7.483741370369577,325.885446,101.54710567694674,7.541946131527397,328.417089,102.34046291399885,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
44.0,1.6453,4.0622,4.0614,0.28343,0.2321,32.2474,32.249,NaN,NaN,7.452793791800148,324.53649,101.1299890493217,7.5146563648089915,327.229903,101.96854479456586,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
45.0,0.7946,4.0601,4.0597,0.28355,0.4869,32.284,32.2784,NaN,NaN,7.342061137153881,319.70543399999997,99.64694116258842,7.439152529183702,323.93461099999996,100.95987309995363,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
46.0,0.7842,4.0597,4.0593,0.2834,0.433,32.3562,32.3566,NaN,NaN,7.226042992741792,314.635878,98.11919260658641,7.335944757930351,319.42110199999996,99.61079945684737,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
47.0,0.663,4.0628,4.062,0.28339,0.3655,32.3691,32.3681,NaN,NaN,7.204378279662669,313.68951,97.84091090084773,7.2853853123871986,317.21689999999995,98.93845537229593,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
48.0,0.506,4.0651,4.0656,0.28338,0.2182,32.3726,32.3734,NaN,NaN,7.220259245464546,314.380206,98.06438673656648,7.27180290304707,316.624308,98.76617826015243,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
49.0,0.4,4.0673,4.0672,0.28347,0.2593,32.3741,32.3742,NaN,NaN,7.216913897157083,314.234244,98.02518602506713,7.269944178830185,316.54322699999994,98.7453070984961,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
50.0,0.3203,4.0707,4.0703,0.2834,0.2395,32.3773,32.3773,NaN,NaN,7.196421487452812,313.3413,97.75703486088334,7.265614472837002,316.354038,98.69600080402246,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
51.0,0.2567,4.0882,4.0899,0.28342,0.269,32.3994,32.4013,NaN,NaN,7.1694511650925445,312.162156,97.44663341353382,7.245688591589654,315.481166,98.48817794454924,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
52.0,0.2862,4.0977,4.0975,0.2835,0.292,32.422,32.422,NaN,NaN,7.15098970172649,311.353164,97.23297318687689,7.207060678572143,313.79448099999996,97.99490168874448,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
53.0,0.3053,4.0962,4.0958,0.28347,0.2305,32.4313,32.4311,NaN,NaN,7.1229303538802595,310.129182,96.85399555503933,7.180788499543733,312.648336,97.63964064919955,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
54.0,0.3117,4.095,4.0946,0.28351,0.275,32.4347,32.4347,NaN,NaN,7.114470365005919,309.75998400000003,96.73836032916144,7.168555387592487,312.11480299999994,97.47282923808261,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
55.0,0.4003,4.0966,4.0966,0.2834,0.1607,32.4404,32.4405,NaN,NaN,7.110206124011416,309.573,96.68785503177544,7.16191894557078,311.82451299999997,97.39113550261591,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
56.0,0.1397,4.0994,4.0988,0.2834,0.2724,32.4467,32.4466,NaN,NaN,7.092972795678187,308.82124799999997,96.46417041600299,7.148340731141373,311.23192099999994,97.21568974509003,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
57.0,0.3081,4.0975,4.0966,0.28354,0.2444,32.4484,32.4485,NaN,NaN,7.0949774231509,308.908062,96.48808669071856,7.142903976637289,310.994684,97.13780519540852,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
58.0,-0.0481,4.0965,4.0956,0.2834,0.377,32.4437,32.4488,NaN,NaN,7.078540735096225,308.193516,96.25916434263424,7.138722027728757,310.812502,97.07877216215137,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
59.0,0.2987,4.0954,4.0951,0.28341,0.2004,32.4495,32.4489,NaN,NaN,7.072240941238578,307.91781,96.17468951129138,7.134745544044012,310.639329,97.02358329212092,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
60.0,0.1482,4.0953,4.0946,0.28352,0.323,32.451,32.451,NaN,NaN,7.081956046821961,308.340432,96.30754519532452,7.138413103795333,310.79848799999996,97.07365409477798,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
61.0,0.3676,4.0949,4.0939,0.28339,0.1813,32.452,32.4524,NaN,NaN,7.085555333710805,308.496888,96.35620584281561,7.132558677091417,310.543233,96.99330803034506,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
62.0,0.3083,4.0919,4.0918,0.28344,0.2546,32.454,32.4535,NaN,NaN,7.067184655638489,307.696482,96.10067649273545,7.122749091804053,310.11580599999996,96.85568819597283,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
63.0,0.1241,4.0891,4.0889,0.2835,0.304,32.4543,32.4542,NaN,NaN,7.065764004675865,307.634472,96.07501680113536,7.1175590243627855,309.88957999999997,96.77875146095332,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
64.0,0.311,4.0894,4.089,0.2834,0.2298,32.4544,32.4541,NaN,NaN,7.0631130986964665,307.51903799999997,96.03973658235599,7.117282557485654,309.87756799999994,96.77516210460783,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
65.0,0.4333,4.0921,4.0904,0.28338,0.1731,32.4544,32.4545,NaN,NaN,7.057151370990728,307.25955,95.9649676777586,7.113260418902565,309.7023929999999,96.72402331275532,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
66.0,0.1896,4.091,4.0904,0.28342,0.305,32.4552,32.4551,NaN,NaN,7.054527156145563,307.14507,95.92723720344215,7.112551049414201,309.671362,96.71476914685097,54.339616666666664,-165.43681666666666,2022-05-15T08:03:00Z,161.0,1027.0,312.0,14.4,3.9,UBS4,DY2206c019_ctd
