Value	Sample	TerminalTaxa
10107	MP_E388_1B	Alteromonadales
1080	MP_E388_1B	Psychromonas
989	MP_E388_1B	Vicinamibacterales
14850	MP_E388_1B	Homo sapiens
58	MP_E388_1B	Nitrospina sp_ SCGC AAA001_J21
4	MP_E388_1B	Planctomycetales
448	MP_E388_1B	Crenothrix polyspora
2232	MP_E388_1B	Actinomycetes
587	MP_E388_1B	Nitrospina sp_ SCGC AAA003_C16
11	MP_E388_1B	Bacteroidota
6	MP_E388_1B	Sedimentisphaerales
435	MP_E388_1B	Bacterioplanes
4967	MP_E388_1B	Psychrobium
1720	MP_E388_1B	Phycisphaerales
24	MP_E388_1B	Cytophagales
1291	MP_E388_1B	Candidatus Campbellbacteria
59	MP_E388_1B	Cryptophyceae
1305	MP_E388_1B	Nitrospina sp_ SCGC AAA003_A14
634	MP_E388_1B	Coscinodiscophyceae
1	MP_E388_1B	Diaphus theta
870	MP_E388_1B	Candidatus Kaiserbacteria
91	MP_E388_1B	Pseudoteredinibacter
2	MP_E388_1B	Noelaerhabdaceae
4	MP_E388_1B	Deferribacteres
69	MP_E388_1B	Thermoguttaceae
579	MP_E388_1B	Candidatus Nomurabacteria
311	MP_E388_1B	Shewanella
6	MP_E388_1B	Proboscia indica
29	MP_E388_1B	Oceanospirillaceae
50	MP_E388_1B	Candidatus Latescibacteria
3	MP_E388_1B	Eubacteriales
170	MP_E388_1B	Candidatus Azambacteria
29	MP_E388_1B	Kangiella sp_ KLE1212
309	MP_E388_1B	Epsilonproteobacteria
2	MP_E388_1B	Shewanella sp_ J327
16	MP_E388_1B	Varunaivibrio
11	MP_E388_1B	Xanthomonadales
1677	MP_E388_1B	Enterobacterales
2	MP_E388_1B	Geobacterales
4	MP_E388_1B	Pseudoalteromonadaceae
4	MP_E388_1B	Dasania
4	MP_E388_1B	Myxococcota
3	MP_E388_1B	Anaerohalosphaeraceae
2	MP_E388_1B	Pseudomonadaceae
13	MP_E388_1B	Candidatus Hydrogenedentes
214	MP_E388_1B	Candidatus Nitrohelix
1185	MP_E388_1B	Desulfomicrobiaceae
2	MP_E388_1B	Sulfurimonas
396	MP_E388_1B	Candidatus Giovannonibacteria
346	MP_E388_1B	Candidatus Paceibacterota
1	MP_E388_1B	Candidatus Yanofskybacteria
266	MP_E388_1B	Coscinodiscaceae
315	MP_E388_1B	Bacteriovorax
300	MP_E388_1B	Enhygromyxa__f
90	MP_E388_1B	Holophagaceae
80	MP_E388_1B	Rickettsiaceae
123	MP_E388_1B	Candidatus Vogelbacteria
139	MP_E388_1B	Candidatus Peregrinibacteria
47	MP_E388_1B	Desulfarculaceae
99	MP_E388_1B	Brucellaceae
78	MP_E388_1B	Rhodovibrionaceae
1	MP_E388_1B	Phycisphaeraceae
3	MP_E388_1B	Fulvivirgaceae
1	MP_E392	Engraulis mordax
55696	MP_E392	Bacteria
6908	MP_E392	Unknown
20858	MP_E392	Planctomycetota
1857	MP_E392	Nitrospina
29	MP_E392	Acidobacteriota
364	MP_E392	Acidobacterium sp_ SCGC AAA007_P13
4727	MP_E392	Chloroflexota
959	MP_E392	Telonemida
1598	MP_E392	Planctomycetaceae
6862	MP_E392	Gammaproteobacteria
76	MP_E392	Candidatus Nitromaritima sp_ SCGC AAA288_L16
107	MP_E392	Thalassionema sp_ CCMP1100
598	MP_E392	Pirellulaceae
14	MP_E392	Thiotrichales
8619	MP_E392	Eukaryota
493	MP_E392	Euryarchaeota
9	MP_E392	Verrucomicrobiota
4624	MP_E392	Deltaproteobacteria
84	MP_E392	Chaetoceros sp_
20	MP_E392	Acidobacterium sp_ SCGC AAA007_N14
53	MP_E392	Nitrospina sp_ SCGC AAA288_E23
418	MP_E392	Candidatus Falkowbacteria
931	MP_E392	Chloroparvula pacifica
85	MP_E392	Nitrospinaceae
2946	MP_E392	Candidatus Marinimicrobia
191	MP_E392	Picozoa
17	MP_E392	Desulfobulbales
19796	MP_E392	Pseudoalteromonas
1060	MP_E392	Planctomycetia
2765	MP_E392	Cellvibrionaceae
2477	MP_E392	Alphaproteobacteria
549	MP_E392	Cycloclasticus
102	MP_E392	Dehalococcoidia
22	MP_E392	Nitrospina sp_ SCGC AAA288_O16
1614	MP_E392	Candidatus Brocadiales
508	MP_E392	Nitrospina sp_ SCGC AAA003_G17
3	MP_E392	Candidatus Poribacteria
8687	MP_E392	Alteromonadales
3499	MP_E392	Sinobacterium
2	MP_E392	Rotaliida
4210	MP_E392	Psychromonas
2374	MP_E392	Vicinamibacterales
1306	MP_E392	Homo sapiens
1279	MP_E392	Nitrospina sp_ SCGC AAA001_J21
5	MP_E392	Methylococcales
12	MP_E392	Planctomycetales
22	MP_E392	Colwellia
71	MP_E392	Actinomycetes
491	MP_E392	Nitrospina sp_ SCGC AAA003_C16
24	MP_E392	Bacteroidota
6	MP_E392	Sedimentisphaerales
30	MP_E392	Pseudomonadota
204	MP_E392	Psychrobium
29	MP_E392	Phycisphaerales
103	MP_E392	Cytophagales
2737	MP_E392	Methylococcaceae
1128	MP_E392	Nitrospina sp_ SCGC AAA288_C20
506	MP_E392	Psammodictyon panduriforme
33	MP_E392	Pyramimonadophyceae
16	MP_E392	Bacillariophyceae
298	MP_E392	Proboscia
351	MP_E392	Bolidomonas mediterranea
51	MP_E392	Nitrospina sp_ SCGC AAA003_A14
153	MP_E392	Chaetocerotaceae
12	MP_E392	Pyramimonadales
3	MP_E392	Elphidium
13	MP_E392	Candidatus Marimicrobium litorale
15	MP_E392	Candidatus Accumulibacter phosphatis
156	MP_E392	Thalassiosira sp_
37	MP_E392	Roseobacteraceae
2243	MP_E392	Candidatus Kaiserbacteria
183	MP_E392	Pseudoteredinibacter
2	MP_E392	Noelaerhabdaceae
1	MP_E392	Synechococcus
158	MP_E392	Thermoguttaceae
447	MP_E392	Candidatus Nomurabacteria
257	MP_E392	Emcibacter sp_
3304	MP_E392	Proboscia indica
2	MP_E392	Sulfurimonas sp_ MA01
1	MP_E392	Sebastes
5	MP_E392	Oceanospirillaceae
46	MP_E392	Alkalimarinus
40	MP_E392	Moritella
10	MP_E392	Candidatus Azambacteria
2	MP_E392	Paraliomyxa__f
92	MP_E392	Epsilonproteobacteria
58	MP_E392	Dasania
7	MP_E392	Sulfurimonas
30	MP_E392	Coscinodiscaceae
11	MP_E392	Fulvivirgaceae
5	MP_E392	Polaribacter
130	MP_E392	Umboniibacter
11	MP_E392	Geobacteraceae
10	MP_E392	Celerinatantimonadaceae__o
8	MP_E392	Cysteiniphilum
1	MP_E392	Cylindrotheca closterium
3	MP_E392	Saprospira
280	MP_E392	Nitrospina sp_ SCGC AAA288_L15
1	MP_E392	Leuroglossus
2	MP_E392	Verrucomicrobiaceae
2	MP_E392	Cyanobacterium sp_ MS_B_96
32	MP_E392	Eudoraea
122	MP_E392	Nitrospina sp_ SCGC AAA008_D05
8	MP_E392	Nitrospina sp_ SCGC AAA240_N03
10	MP_E392	Harpagornis moorei
249	MP_E392	Thalassospiraceae
10326	MP_E392	Nannobrachium
7	MP_E392	Sphingobacteriaceae
11080	MP_E392	Pseudobathylagus milleri
2234	MP_E392	Balaenoptera physalus
257	MP_E392	Haynesina germanica
1	MP_E392	Sardinops
15	MP_E392	Pirellulales
33	MP_E392	Selenomonadales
2	MP_E394	Engraulis mordax
30318	MP_E394	Bacteria
3501	MP_E394	Unknown
12341	MP_E394	Planctomycetota
2077	MP_E394	Nitrospina
53	MP_E394	Acidobacteriota
3435	MP_E394	Chloroflexota
107	MP_E394	Telonemida
29	MP_E394	Pelagomonadales
6590	MP_E394	Planctomycetaceae
14451	MP_E394	Gammaproteobacteria
98	MP_E394	Candidatus Nitromaritima sp_ SCGC AAA288_L16
266	MP_E394	Pirellulaceae
500	MP_E394	Thiotrichales
7513	MP_E394	Eukaryota
447	MP_E394	Euryarchaeota
18	MP_E394	Verrucomicrobiota
2065	MP_E394	Deltaproteobacteria
108	MP_E394	Chaetoceros sp_
206	MP_E394	Acidobacterium sp_ SCGC AAA007_N14
28	MP_E394	Nitrospina sp_ SCGC AAA288_E23
99	MP_E394	Dictyocha speculum
32	MP_E394	Chloroparvula pacifica
2114	MP_E394	Nitrospinaceae
359	MP_E394	Myxococcales
2743	MP_E394	Candidatus Marinimicrobia
24	MP_E394	Picozoa
39	MP_E394	Pseudo_nitzschia
32	MP_E394	Desulfobulbales
5141	MP_E394	Pseudoalteromonas
1529	MP_E394	Planctomycetia
159	MP_E394	Cellvibrionaceae
38	MP_E394	Gemmatimonadota
3198	MP_E394	Alphaproteobacteria
3	MP_E394	Cycloclasticus
56	MP_E394	Dehalococcoidia
57	MP_E394	Nitrospina sp_ SCGC AAA288_O16
74	MP_E394	Candidatus Brocadiales
288	MP_E394	Nitrospina sp_ SCGC AAA003_G17
2638	MP_E394	Alteromonadales
5730	MP_E394	Sinobacterium
31	MP_E394	Rotaliida
2	MP_E394	Psychromonas
1240	MP_E394	Vicinamibacterales
2017	MP_E394	Homo sapiens
21	MP_E394	Meringosphaera mediterranea
197	MP_E394	Nitrospina sp_ SCGC AAA001_J21
2	MP_E394	Planctomycetales
102	MP_E394	Florenciella
138	MP_E394	Pelagomonas
2	MP_E394	Rhizosolenia sp_
1057	MP_E394	Actinomycetes
804	MP_E394	Nitrospina sp_ SCGC AAA003_C16
21	MP_E394	Bacteroidota
33	MP_E394	Pseudomonadota
1490	MP_E394	Psychrobium
24	MP_E394	Phycisphaerales
1	MP_E394	Methylococcaceae
175	MP_E394	Candidatus Campbellbacteria
566	MP_E394	Psammodictyon panduriforme
1	MP_E394	Amylibacter
15	MP_E394	Pyramimonadophyceae
94	MP_E394	Aureococcus anophagefferens
2258	MP_E394	Proboscia
60	MP_E394	Bolidomonas mediterranea
370	MP_E394	Pseudopedinella elastica
151	MP_E394	Dictyochophyceae
637	MP_E394	Nitrospina sp_ SCGC AAA003_A14
8	MP_E394	Cyanobacteriota
1	MP_E394	Pseudopedinella
249	MP_E394	Pyramimonadales
267	MP_E394	Elphidium margaritaceum
241	MP_E394	Elphidium
16	MP_E394	Candidatus Marimicrobium litorale
184	MP_E394	Rhizosolenia
2	MP_E394	Thalassionema
20	MP_E394	Candidatus Accumulibacter phosphatis
2	MP_E394	Roseobacteraceae
12	MP_E394	Candidatus Kaiserbacteria
112	MP_E394	Pseudoteredinibacter
1	MP_E394	Chaetoceros
25	MP_E394	Flavicella
576	MP_E394	Bryopsida
1	MP_E394	Vibrio
73	MP_E394	Thermoguttaceae
1532	MP_E394	Candidatus Nomurabacteria
3	MP_E394	Clupea pallasii
12	MP_E394	Jakobida__c
3	MP_E394	Thalassiosiraceae
278	MP_E394	Proboscia indica
3	MP_E394	Oceanospirillaceae
24	MP_E394	Eubacteriales
163	MP_E394	Candidatus Azambacteria
1	MP_E394	Paraliomyxa__f
1	MP_E394	Bacteriovoracaceae
6	MP_E394	Telonemida__c
13	MP_E394	Nemaliales
1	MP_E394	Phycisphaeraceae
132	MP_E394	Nitrospina sp_ SCGC AAA288_L15
314	MP_E394	Nitrospina sp_ SCGC AAA008_D05
4	MP_E394	Sphingobacteriaceae
3	MP_E394	Nitrosomonadales
83	MP_E394	Candidatus Azoamicus__f__o
3	MP_E394	Navicula arenaria
2	MP_E394	Acidimicrobiales
15	MP_E394	Candidatus Ruthturnera__f
11	MP_E394	Chromatiales
26	MP_E394	Bacillales
66	MP_E394	Elphidiidae
1576	MP_E394	Chauliodus macouni
2	MP_E394	Bacillota
133	MP_E394	Acidaminococcales
2	MP_E394	Candidatus Seongchinamella marina
9	MP_E394	Pacificibacter
72	MP_E394	Peronosporales__c
55	MP_E394	Thermodesulfobacteriota
28	MP_E394	Phaeophyceae
52617	MP_E395	Bacteria
1782	MP_E395	Unknown
206	MP_E395	Planctomycetota
35	MP_E395	Pelagomonadales
742	MP_E395	Planctomycetaceae
3047	MP_E395	Gammaproteobacteria
5059	MP_E395	Eukaryota
612	MP_E395	Virgulinella fragilis
10	MP_E395	Verrucomicrobiota
2	MP_E395	Deltaproteobacteria
192	MP_E395	Chaetoceros sp_
2	MP_E395	Porticoccaceae
158	MP_E395	Dictyocha speculum
153	MP_E395	Chloroparvula pacifica
135	MP_E395	Pseudo_nitzschia
1962	MP_E395	Pseudoalteromonas
18022	MP_E395	Alphaproteobacteria
2	MP_E395	Cycloclasticus
1	MP_E395	Alteromonadales
86	MP_E395	Actinocyclus
268	MP_E395	Sinobacterium
7	MP_E395	Rotaliida
777	MP_E395	Homo sapiens
2016	MP_E395	Meringosphaera mediterranea
1023	MP_E395	Florenciella
10	MP_E395	Pelagomonas
4	MP_E395	Rhizosolenia sp_
2	MP_E395	Bacillariophyta
5	MP_E395	Actinomycetes
23	MP_E395	Bacteroidota
3	MP_E395	Rhizosoleniaceae
1	MP_E395	Prasinoderma coloniale
5	MP_E395	Psychrobium
55	MP_E395	Methylococcaceae
3	MP_E395	Prymnesium neolepis
3531	MP_E395	Amylibacter
1258	MP_E395	Rhodobacterales
495	MP_E395	Triparmaceae
5	MP_E395	Mallomonadaceae
195	MP_E395	Environmental Unknown
288	MP_E395	Flavobacteriaceae
21	MP_E395	Laminariales
448	MP_E395	Haptophyta
4	MP_E395	Chrysochromulina apheles
2088	MP_E395	Cryptophyceae
18	MP_E395	Paracoccaceae
12	MP_E395	Aureococcus anophagefferens
86	MP_E395	Bacillariophyceae
6226	MP_E395	Proboscia
3	MP_E395	Hemiselmis cryptochromatica
4	MP_E395	Chrysochromulina elegans
546	MP_E395	Pseudopedinella elastica
109	MP_E395	Hemiaulales
391	MP_E395	Dictyochophyceae
193	MP_E395	Triparma strigata
238	MP_E395	Cryptochloris sp_ C94
68	MP_E395	Pseudopedinella
377	MP_E395	Helicopedinella
5	MP_E395	Pyramimonadales
208	MP_E395	Elphidium margaritaceum
14	MP_E395	Synura
984	MP_E395	Parmales
7	MP_E395	Chrysochromulina camella
1	MP_E395	Chaetocerotales
411	MP_E395	Elphidium
334	MP_E395	Pyramimonas sp_ RCC2500
1467	MP_E395	Rhizosolenia
13	MP_E395	Prymnesiales
165	MP_E395	Tissierellia
3	MP_E395	Bolidomonas
567	MP_E395	Coscinodiscophyceae
114	MP_E395	Candidatus Accumulibacter phosphatis
403	MP_E395	Thalassiosira sp_
110	MP_E395	Chrysochromulina
5	MP_E395	Nephroselmis pyriformis
7	MP_E395	Elphidium aculeatum
3570	MP_E395	Diaphus theta
235	MP_E395	Roseobacteraceae
5	MP_E395	Prymnesium calathiferum
1	MP_E395	Merluccius productus
674	MP_E395	Candidatus Actinomarina sp_
79	MP_E395	Elphidium excavatum
27	MP_E395	Haynesina orbiculare
274	MP_E395	Chaetoceros
288	MP_E395	Noelaerhabdaceae
7	MP_E395	Chlorobiota
6	MP_E395	Deferribacteres
105	MP_E395	Emcibacter sp_
3	MP_E395	Clupea pallasii
11	MP_E395	Jakobida__c
379	MP_E395	Cymbomonas tetramitiformis
15672	MP_E395	Proboscia indica
33	MP_E395	Cyanophyceae
2	MP_E395	Flavobacterium sp_ SCGC AAA300_K05
26	MP_E395	Ectothiorhodospiraceae
30	MP_E395	Chrysochromulina sp_ MBIC10516
2	MP_E395	Cyanobacterium sp_ MS_B_96
1	MP_E395	Nannobrachium
17	MP_E395	Haynesina germanica
194	MP_E395	Ulnaria
55	MP_E395	Porphyridiaceae
28	MP_E395	Dinophyceae
13	MP_E395	Leptolyngbyaceae
2	MP_E395	Ostreococcus
167	MP_E395	Hellea balneolensis
12	MP_E395	Picochlorum
4	MP_E395	Chrysochromulina sp_ MBIC10513
17	MP_E395	Candidatus Aquiluna rubra
1	MP_E395	Hemiselmis
1	MP_E395	Cycloclasticus endosymbiont of Bathymodiolus heckerae
39	MP_E395	Pyrenomonadales
477	MP_E395	Odontellaceae
36	MP_E395	Woeseia
3426	MP_E395	Anoplopoma fimbria
77	MP_E395	Lagenorhynchus
12	MP_E395	Rhodospirillaceae
3	MP_E395	Stenella coeruleoalba
24	MP_E395	Rickettsiales
4	MP_E396	Engraulis mordax
46884	MP_E396	Bacteria
373	MP_E396	Unknown
11591	MP_E396	Planctomycetota
432	MP_E396	Nitrospina
1151	MP_E396	Acidobacteriota
865	MP_E396	Acidobacterium sp_ SCGC AAA007_P13
8594	MP_E396	Chloroflexota
173	MP_E396	Telonemida
2997	MP_E396	Planctomycetaceae
4907	MP_E396	Gammaproteobacteria
47	MP_E396	Candidatus Nitromaritima sp_ SCGC AAA288_L16
200	MP_E396	Thiotrichales
127	MP_E396	Eukaryota
914	MP_E396	Euryarchaeota
48	MP_E396	Verrucomicrobiota
1613	MP_E396	Deltaproteobacteria
45	MP_E396	Chaetoceros sp_
873	MP_E396	Acidobacterium sp_ SCGC AAA007_N14
4	MP_E396	Colwelliaceae
15	MP_E396	Nitrospina sp_ SCGC AAA288_E23
53	MP_E396	Candidatus Falkowbacteria
125	MP_E396	Chloroparvula pacifica
204	MP_E396	Nitrospinaceae
241	MP_E396	Myxococcales
173	MP_E396	Candidatus Marinimicrobia
3	MP_E396	Pseudo_nitzschia
27980	MP_E396	Pseudoalteromonas
99	MP_E396	Planctomycetia
3652	MP_E396	Cellvibrionaceae
323	MP_E396	Gemmatimonadota
85	MP_E396	Alphaproteobacteria
2678	MP_E396	Dehalococcoidia
39	MP_E396	Nitrospina sp_ SCGC AAA288_O16
24	MP_E396	Candidatus Brocadiales
56	MP_E396	Nitrospina sp_ SCGC AAA003_G17
131	MP_E396	Candidatus Poribacteria
7960	MP_E396	Alteromonadales
713	MP_E396	Sinobacterium
79	MP_E396	Rotaliida
1931	MP_E396	Psychromonas
2432	MP_E396	Vicinamibacterales
7388	MP_E396	Homo sapiens
1	MP_E396	Meringosphaera mediterranea
112	MP_E396	Nitrospina sp_ SCGC AAA001_J21
31	MP_E396	Methylococcales
12	MP_E396	Planctomycetales
3	MP_E396	Colwellia
2	MP_E396	Bacillariophyta
16	MP_E396	Nocardioidaceae
689	MP_E396	Actinomycetes
118	MP_E396	Nitrospina sp_ SCGC AAA003_C16
116	MP_E396	Bacteroidota
15	MP_E396	Sedimentisphaerales
50	MP_E396	Bacterioplanes
13	MP_E396	Pseudomonadota
2945	MP_E396	Psychrobium
381	MP_E396	Phycisphaerales
3	MP_E396	Cytophagales
3	MP_E396	Methylococcaceae
76	MP_E396	Nitrospina sp_ SCGC AAA288_C20
1070	MP_E396	Candidatus Campbellbacteria
18	MP_E396	Environmental Unknown
62	MP_E396	Bacillariophyceae
4261	MP_E396	Proboscia
19	MP_E396	Nitrospina sp_ SCGC AAA003_A14
2	MP_E396	Elphidium
51	MP_E396	Candidatus Marimicrobium litorale
76	MP_E396	Coscinodiscophyceae
294	MP_E396	Candidatus Kaiserbacteria
1685	MP_E396	Pseudoteredinibacter
1	MP_E396	Noelaerhabdaceae
10	MP_E396	Deferribacteres
1	MP_E396	Synechococcus
135	MP_E396	Thermoguttaceae
550	MP_E396	Candidatus Nomurabacteria
584	MP_E396	Eucampia
1	MP_E396	Bolidophyceae
33	MP_E396	Shewanella
4176	MP_E396	Proboscia indica
2	MP_E396	Sebastes
351	MP_E396	Oceanospirillaceae
744	MP_E396	Candidatus Latescibacteria
3	MP_E396	Candidatus Azambacteria
36	MP_E396	Bacilli
4	MP_E396	Epsilonproteobacteria
6	MP_E396	Dasania
10	MP_E396	Pseudomonadaceae
1	MP_E396	Sulfurimonas
2031	MP_E396	Candidatus Paceibacterota
590	MP_E396	Candidatus Vogelbacteria
8	MP_E396	Candidatus Peregrinibacteria
916	MP_E396	Phycisphaeraceae
26	MP_E396	Nitrospina sp_ SCGC AAA288_L15
2	MP_E396	Nitrospina sp_ SCGC AAA008_D05
2	MP_E396	Nitrospina sp_ SCGC AAA240_N03
243	MP_E396	Pirellulales
10	MP_E396	Chromatiales
22	MP_E396	Bacillales
15	MP_E396	Ulnaria
16	MP_E396	Eucampia zodiacus
9	MP_E396	Teredinibacter purpureus
6	MP_E396	Bacteroidales
896	MP_E396	Gilbertaster
5	MP_E396	Sulfurimonas sp_
768	MP_E396	Moritella sp_ Norgb1
205	MP_E396	Comamonas
16195	MP_E396	Nannobrachium regale
19	MP_E396	Scalindua
27	MP_E396	Rhodococcus
7680	MP_E396	Lycodapus
5	MP_E396	Arcobacteraceae
28	MP_E396	Candidatus Uhrbacteria
4	MP_E396	Nitrospina sp_ SCGC AAA240_J07
27	MP_E396	Scotoplanes
1	MP_E396	Eustigmatophyceae
38	MP_E396	Photobacterium leiognathi
52	MP_E400	Sphingomonadales
34	MP_E400	Iodidimonadales
84187	MP_E400	Bacteria
1995	MP_E400	Unknown
39373	MP_E400	Planctomycetota
43	MP_E400	Nitrospina
497	MP_E400	Acidobacteriota
226	MP_E400	Chloroflexota
733	MP_E400	Planctomycetaceae
4231	MP_E400	Gammaproteobacteria
205	MP_E400	Thiotrichales
7	MP_E400	Eukaryota
140	MP_E400	Euryarchaeota
447	MP_E400	Deltaproteobacteria
3	MP_E400	Chaetoceros sp_
311	MP_E400	Acidobacterium sp_ SCGC AAA007_N14
16	MP_E400	Colwelliaceae
14	MP_E400	Chloroparvula pacifica
280	MP_E400	Candidatus Marinimicrobia
3692	MP_E400	Pseudoalteromonas
573	MP_E400	Planctomycetia
10321	MP_E400	Cellvibrionaceae
9	MP_E400	Gemmatimonadota
120	MP_E400	Alphaproteobacteria
198	MP_E400	Dehalococcoidia
7652	MP_E400	Candidatus Brocadiales
8220	MP_E400	Alteromonadales
57	MP_E400	Rotaliida
4760	MP_E400	Psychromonas
460	MP_E400	Vicinamibacterales
133	MP_E400	Homo sapiens
25	MP_E400	Actinomycetes
653	MP_E400	Bacteroidota
285	MP_E400	Sedimentisphaerales
12226	MP_E400	Bacterioplanes
33810	MP_E400	Psychrobium
306	MP_E400	Phycisphaerales
749	MP_E400	Cytophagales
4416	MP_E400	Candidatus Campbellbacteria
9	MP_E400	Triparmaceae
177	MP_E400	Flavobacteriaceae
11	MP_E400	Bacillariophyceae
7	MP_E400	Hemiaulales
1140	MP_E400	Nitrospina sp_ SCGC AAA003_A14
1454	MP_E400	Coscinodiscophyceae
5	MP_E400	Prochlorococcaceae
568	MP_E400	Candidatus Kaiserbacteria
3	MP_E400	Pseudomonadales
22	MP_E400	Pseudo_nitzschia sp_ RCC2006
50	MP_E400	Bryopsida
4	MP_E400	Vibrio
218	MP_E400	Thermoguttaceae
50	MP_E400	Pelagomonas sp_ RCC986
128	MP_E400	Candidatus Nomurabacteria
812	MP_E400	Bolidophyceae
691	MP_E400	Oceanospirillaceae
1	MP_E400	Desulfovibrionales
43	MP_E400	Candidatus Latescibacteria
35	MP_E400	Alkalimarinus
296	MP_E400	Candidatus Azambacteria
258	MP_E400	Kangiella sp_ KLE1212
2	MP_E400	Pseudoalteromonadaceae
8	MP_E400	Pseudomonadaceae
47	MP_E400	Candidatus Hydrogenedentes
255	MP_E400	Candidatus Nitrohelix
10	MP_E400	Candidatus Giovannonibacteria
701	MP_E400	Candidatus Paceibacterota
47	MP_E400	Rickettsiaceae
44	MP_E400	Candidatus Vogelbacteria
3	MP_E400	Sardinops
4	MP_E400	Pirellulales
2	MP_E400	Elphidiidae
107	MP_E400	Rhodococcus
111	MP_E400	Arcobacteraceae
3	MP_E400	Shewanellaceae
888	MP_E400	Candidatus Spechtbacteria
2	MP_E400	Aureispira sp_
2	MP_E400	Formosa
2	MP_E400	Sulfurimonadaceae
1	MP_E400	Pseudofulvibacter
910	MP_E400	Weeksellaceae
648	MP_E400	Sus scrofa
301	MP_E400	Colwellia sp_
216	MP_E400	Veillonellaceae
4	MP_E400	Flavobacteriia
142	MP_E400	Halobacteriovorax
103	MP_E400	Rhodococcus sp_ KT1110
13	MP_E400	Pseudoalteromonas sp_ DH166
48	MP_E400	Ahrensia
48	MP_E400	Bacteriovoracales
41	MP_E400	Sphingomonadaceae
25	MP_E404	Engraulis mordax
41272	MP_E404	Bacteria
1594	MP_E404	Unknown
25006	MP_E404	Planctomycetota
1577	MP_E404	Nitrospina
810	MP_E404	Telonemida
133	MP_E404	Pelagomonadales
1773	MP_E404	Planctomycetaceae
9916	MP_E404	Gammaproteobacteria
18	MP_E404	Candidatus Nitromaritima sp_ SCGC AAA288_L16
754	MP_E404	Pirellulaceae
4	MP_E404	Thiotrichales
8574	MP_E404	Eukaryota
155	MP_E404	Virgulinella fragilis
12	MP_E404	Verrucomicrobiota
542	MP_E404	Deltaproteobacteria
561	MP_E404	Chaetoceros sp_
1	MP_E404	Porticoccaceae
490	MP_E404	Candidatus Falkowbacteria
994	MP_E404	Nitrospinaceae
45	MP_E404	Myxococcales
1312	MP_E404	Candidatus Marinimicrobia
6	MP_E404	Picozoa
116	MP_E404	Pseudo_nitzschia
1570	MP_E404	Pseudoalteromonas
1	MP_E404	Planctomycetia
6	MP_E404	Cellvibrionaceae
706	MP_E404	Alphaproteobacteria
4	MP_E404	Candidatus Brocadiales
333	MP_E404	Alteromonadales
288	MP_E404	Actinocyclus
17	MP_E404	Sinobacterium
34	MP_E404	Rotaliida
6446	MP_E404	Psychromonas
2	MP_E404	Vicinamibacterales
32	MP_E404	Homo sapiens
8	MP_E404	Meringosphaera mediterranea
445	MP_E404	Nitrospina sp_ SCGC AAA001_J21
70	MP_E404	Planctomycetales
11	MP_E404	Florenciella
299	MP_E404	Rhizosolenia sp_
320	MP_E404	Bacillariophyta
5	MP_E404	Actinomycetes
851	MP_E404	Nitrospina sp_ SCGC AAA003_C16
7	MP_E404	Bacteroidota
159	MP_E404	Anaeromyxobacteraceae
2	MP_E404	Rhizosoleniaceae
15	MP_E404	Sedimentisphaerales
33	MP_E404	Pseudomonadota
22	MP_E404	Psychrobium
102	MP_E404	Phycisphaerales
35	MP_E404	Amylibacter
83	MP_E404	Rhodobacterales
16	MP_E404	Triparmaceae
146	MP_E404	Environmental Unknown
186	MP_E404	Haptophyta
36	MP_E404	Bacillariophyceae
2	MP_E404	Chrysochromulina elegans
1	MP_E404	Hemiaulales
10	MP_E404	Dictyochophyceae
99	MP_E404	Nitrospina sp_ SCGC AAA003_A14
1398	MP_E404	Pyramimonadales
49	MP_E404	Chrysochromulina camella
653	MP_E404	Candidatus Marimicrobium litorale
53	MP_E404	Rhizosolenia
13	MP_E404	Thalassionema
1041	MP_E404	Thalassiosira sp_
14	MP_E404	Elphidium aculeatum
1196	MP_E404	Roseobacteraceae
1	MP_E404	Prymnesium calathiferum
11	MP_E404	Desulfovibrionia
870	MP_E404	Candidatus Kaiserbacteria
137	MP_E404	Hemiaulaceae
5	MP_E404	Pseudomonadales
13	MP_E404	Pseudo_nitzschia sp_ RCC2006
1	MP_E404	Noelaerhabdaceae
8	MP_E404	Thermoguttaceae
211	MP_E404	Candidatus Nomurabacteria
4816	MP_E404	Clupea pallasii
94	MP_E404	Pedinella sp_ RCC2686
1	MP_E404	Eucampia
5	MP_E404	Bolidophyceae
2	MP_E404	Jakobida__c
250	MP_E404	Shewanella
1	MP_E404	Proboscia indica
19125	MP_E404	Sebastes
56	MP_E404	Flavobacterium
1	MP_E404	Oceanospirillaceae
2	MP_E404	Alkalimarinus
89	MP_E404	Moritella
7	MP_E404	Eubacteriales
24	MP_E404	Candidatus Azambacteria
13	MP_E404	Paraliomyxa__f
1	MP_E404	Flavobacterium sp_ SCGC AAA300_K05
2	MP_E404	Shewanella sp_ J327
5	MP_E404	Pseudoalteromonadaceae
3	MP_E404	Enhygromyxa__f
212	MP_E404	Candidatus Vogelbacteria
15	MP_E404	Phycisphaeraceae
6	MP_E404	Eudoraea
26	MP_E404	Nitrospina sp_ SCGC AAA240_N03
72	MP_E404	Elphidiidae
1387	MP_E404	Candidatus Seongchinamella marina
5	MP_E404	Phaeophyceae
1	MP_E404	Ulnaria
1	MP_E404	Sulfurimonas sp_
21	MP_E404	Candidatus Uhrbacteria
2	MP_E404	Pseudofulvibacter
