"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Cast_No.","Rosette_position","Field_collection_method","Preservation","Station","Depth_m_notes","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Date_UTC_notes","Lat_notes","Lon_notes","Date_UTC_btl","btl_Bottle","btl_Density00","btl_Potemp090C","btl_OxsolMm.Kg","btl_OxsatMm.Kg","btl_OxsolML.L","btl_OxsolMg.L","btl_OxsatML.L","btl_OxsatMg.L","btl_Latitude","btl_Longitude","btl_SfdSM","btl_PrDM","btl_DepSM","btl_T090C","btl_Sal00","btl_Density00.1","btl_Sigma.é00","btl_Potemp090C.1","btl_Sbeox0PS","btl_CStarTr0","btl_FlECO.AFL","btl_Ph","btl_Sbeox0ML.L","btl_Sbeox0Mg.L","btl_Sbox0Mm.Kg","btl_Sbeox0Mm.L","btl_Scan","btl_Latitude_sdev","btl_Longitude_sdev","btl_SfdSM_sdev","btl_PrDM_sdev","btl_DepSM_sdev","btl_T090C_sdev","btl_Sal00_sdev","btl_Density00.1_sdev","btl_Sigma.é00_sdev","btl_Potemp090C.1_sdev","btl_Sbeox0PS_sdev","btl_CStarTr0_sdev","btl_FlECO.AFL_sdev","btl_Ph_sdev","btl_Sbeox0ML.L_sdev","btl_Sbeox0Mg.L_sdev","btl_Sbox0Mm.Kg_sdev","btl_Sbeox0Mm.L_sdev","btl_Scan_sdev","btl_time","btl_Cast","btl2_EXPOCODE","btl2_Cruise","btl2_Station","btl2_Section_ID","btl2_Station_ID","btl2_Cast_number","btl2_Rosette_position","btl2_Niskin_ID","btl2_Niskin_flag","btl2_Sample_ID","btl2_Date.and.Time..UTC.","btl2_Year_UTC","btl2_Month_UTC","btl2_Day_UTC","btl2_Time_UTC","btl2_Latitude","btl2_Longitude","btl2_Depth_bottom","btl2_CTDPRES","btl2_CTDTEMP_ITS90","btl2_CTDTEMP_flag","btl2_CTDSAL_PSS78","btl2_CTDSAL_flag","btl2_CTDOXY","btl2_CTDOXY_flag","btl2_Oxygen","btl2_OXYGEN_flag","btl2_DIC.umol.kg.1","btl2_DIC_flag","btl2_TA.umol.kg.1","btl2_TA_flag","btl2_Silicate.umol.kg.1","btl2_Silicate_flag","btl2_Phosphate.umol.kg.1","btl2_Phosphate_flag","btl2_Nitrate.umol.kg.1","btl2_Nitrate_flag","btl2_Nitrite.umol.kg.1","btl2_Nitrite_flag","btl2_Ammonium.umol.kg.1","btl2_Ammonium_flag","btl2_d18O.permil","btl2_d18O_Flag","btl2_X.H....nmol.KgSW.","btl2_pCO2..uatm.","btl2_Omega.C","btl2_Omega.A","btl2_SBE.18.pH..BA.","btl2_SBE43.O2..BA..umol.kg.1"
"E1541.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",60,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB07",380.1,"1000","Kesten Bozinovic","","0022/08/20 07:32:00",58.81,-136.47109,"2022/08/19 23:43:36",1,1026.3687,4.696,318.65911,319.26498,7.31065,10.44765,7.32455,10.46751,58.81024,-136.47109,478.714,384.02,380.083,4.7232,31.0614,1026.3687,24.5859,4.696,78.117,97.3402,-0.0723,7.922,5.7108,8.1614,248.927,255.047,15652,0,1e-5,0.04,0.039,0.039,2e-4,2e-4,3e-4,2e-4,1e-4,0.032,0.053900000000000003,0.017,0,0.0024,0.0034,0.102,0.105,14,"2022/08/19 23:43:36",60,"32RC20220812","RC0083","GB07","GB",7,60,1,1,2,76001,"8/19/22 23:43",2022,8,19,"23:43:36",58.8102,-136.4711,419,384.02,4.7232,2,31.0614,2,248.93,2,NA,9,2056.96,2,2147.16,2,42.67,2,2.01,2,25.79,2,0.03,2,0.05,2,NA,9,12.2,503.24,1.67,1.05,7.823,252.31
"E1542.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",60,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB07",3,"1000","Kesten Bozinovic","","0022/08/20 07:32:00",58.81,-136.46766,"2022/08/19 23:55:39",6,1017.9433,8.8951,306.2877,306.32742,6.98117,9.97679,6.98208,9.97809,58.80882,-136.46766,101.663,3.06,3.031,8.8954,23.2245,1017.9433,17.9292,8.8951,115.046,54.9364,3.919,8.403,8.0316,11.4779,352.373,358.69,33024,0,0,0.03,0.031,0.03,0.0144,0.0341,0.0264,0.0264,0.0143,0.151,0.2938,0.0461,0.002,0.0112,0.0159,0.497,0.498,14,"2022/08/19 23:55:39",60,"32RC20220812","RC0083","GB07","GB",7,60,6,6,2,76006,"8/19/22 23:55",2022,8,19,"23:55:39",58.8088,-136.4677,419,3.06,8.8954,2,23.2245,2,352.37,2,NA,9,1408.31,2,1475.29,2,16.8,2,0.36,2,4.28,2,0.14,2,0.93,2,-7.44,2,11.2,356.37,1.31,0.8,NA,354.72
"E1543.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",63,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB13",96.6,"1000","Kesten Bozinovic","","0022/08/20 15:08:00",58.71,-136.11356,"2022/08/20 07:12:23",1,1024.4169,6.7769,304.64477,305.01005,6.98492,9.98214,6.99329,9.99411,58.71388,-136.11356,106.974,97.537,96.604,6.7851,30.5801,1024.4169,23.9674,6.7769,69.57,94.0804,0.0174,7.949,4.8594,6.9445,211.94,217.02,5328,0,1e-5,0.041,0.04,0.039,7e-4,5e-4,4e-4,4e-4,7e-4,0.029,0.1007,0.0144,0.002,0.0021,0.003,0.09,0.092,14,"2022/08/20 07:12:23",63,"32RC20220812","RC0083","GB13","GB",13,63,1,1,2,136301,"8/20/22 7:12",2022,8,20,"7:12:23",58.7139,-136.1136,105,97.54,6.7851,2,30.5801,2,211.94,2,213.01,2,2034.72,2,2129.8,2,36.31,2,1.86,2,21.83,2,0.04,2,0.02,2,-1.69,2,12.1,518.08,1.86,1.17,7.839,215.69
"E1544.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",63,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB13",25.9,"1000","Kesten Bozinovic","","0022/08/20 15:08:00",58.71,-136.11307,"2022/08/20 07:15:41",3,1023.566,7.486,300.96855,301.25338,6.89711,9.85666,6.90364,9.86599,58.71347,-136.11307,90.447,26.111,25.866,7.4883,30.0336,1023.566,23.446,7.4859,69.139,94.1124,0.2488,7.98,4.7686,6.8148,208.085,212.964,10078,1e-5,1e-5,37.022,0.03,0.029,1e-4,2e-4,2e-4,2e-4,2e-4,0.056,0.0278,0.0148,0,0.0039,0.0056,0.17,0.174,14,"2022/08/20 07:15:41",63,"32RC20220812","RC0083","GB13","GB",13,63,3,3,2,136303,"8/20/22 7:15",2022,8,20,"7:15:41",58.7135,-136.1131,105,26.11,7.4883,2,30.0336,2,208.09,2,NA,9,2007.67,2,2080.43,2,35.07,2,1.71,2,19.88,2,0.24,2,0.06,2,-1.82,2,14.3,614.07,1.6,1,7.861,211.88
"E1545.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",63,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB13",3.2,"1000","Kesten Bozinovic","","0022/08/20 15:08:00",58.71,-136.1127,"2022/08/20 07:18:00",5,1016.4894,9.3066,307.41069,307.39364,6.99676,9.99906,6.99637,9.99851,58.71314,-136.1127,63.79,3.244,3.214,9.3069,21.4286,1016.4894,16.4744,9.3066,117.263,60.8344,4.029,8.411,8.2046,11.7252,360.48,366.418,13429,0,0,40.952,0.03,0.03,0.0582,0.1127,0.0955,0.0955,0.0582,0.294,0.1056,0.1093,0,0.0251,0.0358,1.072,1.12,14,"2022/08/20 07:18:00",63,"32RC20220812","RC0083","GB13","GB",13,63,5,5,2,136305,"8/20/22 7:18",2022,8,20,"7:18:00",58.7131,-136.1127,105,3.24,9.3069,2,21.4286,2,360.48,2,NA,9,1382.36,2,1449.28,2,41.91,2,2.1,2,26.46,2,0.04,2,0.04,2,-7.9,2,10.8,344.19,1.3,0.78,NA,362.75
"E1546.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",66,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB16",299.2,"1000","Kesten Bozinovic","","0022/08/20 17:36:00",58.89,-136.09455,"2022/08/20 09:46:39",1,1025.8817,4.7207,318.83535,319.43491,7.31392,10.45232,7.32767,10.47197,58.89238,-136.09455,309.089,302.216,299.175,4.7419,30.9276,1025.8817,24.4772,4.7207,77.138,95.8214,-0.0902,7.912,5.6418,8.0627,245.942,251.962,14775,0,1e-5,0.04,0.039,0.039,2e-4,3e-4,3e-4,2e-4,2e-4,0.044,0.0528,0.0071,0,0.0032,0.0046,0.139,0.142,14,"2022/08/20 09:46:39",66,"32RC20220812","RC0083","GB16","GB",16,66,1,1,2,166601,"8/20/22 9:46",2022,8,20,"9:46:39",58.8924,-136.0946,306,302.22,4.7419,2,30.9276,2,245.94,2,247.98,2,2065.06,2,2135.77,2,NA,9,NA,9,NA,9,NA,9,NA,9,-1.49,2,13.8,575.14,1.51,0.95,7.815,249.36
"E1547.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",66,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB16",50.4,"1000","Kesten Bozinovic","","0022/08/20 17:36:00",58.89,-136.0952,"2022/08/20 09:56:23",5,1023.9153,7.1418,302.7989,303.12157,6.94065,9.91888,6.94805,9.92945,58.8909,-136.0952,149.026,50.876,50.394,7.1462,30.2753,1023.9153,23.681,7.1418,67.593,92.3395,0.0282,7.986,4.6914,6.7045,204.671,209.518,28801,0,0,0.037,0.038,0.038,2e-4,6e-4,5e-4,5e-4,2e-4,0.064,0.077,0.0042,0,0.0045,0.0064,0.195,0.2,14,"2022/08/20 09:56:23",66,"32RC20220812","RC0083","GB16","GB",16,66,5,5,2,166605,"8/20/22 9:56",2022,8,20,"9:56:23",58.8909,-136.0952,306,50.88,7.1462,2,30.2753,2,204.67,2,NA,9,2019.49,2,2100.44,2,30.57,2,1.58,2,18.04,2,0.03,2,0.02,2,NA,9,13.4,574,1.7,1.06,7.867,208.5
"E1548.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",66,7,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB16",2.6,"1000","Kesten Bozinovic","","0022/08/20 17:36:00",58.89,-136.09552,"2022/08/20 09:59:35",7,1013.6414,6.4824,338.11183,338.18107,7.67398,10.96688,7.67555,10.96913,58.8904,-136.09552,88.563,2.646,2.622,6.4825,17.3898,1013.6414,13.6289,6.4824,93.479,50.5641,0.3326,8.315,7.1736,10.2518,316.065,320.372,33408,0,1e-5,20.132,0.034,0.034,0.0128,0.0333,0.0255,0.0255,0.0128,0.229,1.0735,0.0143,0,0.0148,0.0212,0.648,0.663,14,"2022/08/20 09:59:35",66,"32RC20220812","RC0083","GB16","GB",16,66,7,7,2,166607,"8/20/22 9:59",2022,8,20,"9:59:35",58.8904,-136.0955,306,2.65,6.4825,2,17.3898,2,316.07,2,NA,9,1117.86,2,1143.24,2,24.37,2,0.37,2,6.59,2,0.12,2,0.33,2,-9.43,2,13.2,351.39,0.69,0.41,NA,318.78
"E1549.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",70,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB20",227,"1000","Kesten Bozinovic","","0022/08/20 20:35:00",59.07,-136.19928,"2022/08/20 12:44:14",1,1025.4213,4.8749,318.01372,318.59149,7.29421,10.42415,7.30746,10.44309,59.06522,-136.19928,237.363,229.221,226.95,4.8911,30.7946,1025.4213,24.3559,4.8749,77.416,2.8256,0.1071,7.921,5.6469,8.07,246.195,252.191,12451,0,1e-5,0.037,0.03,0.03,4e-4,3e-4,3e-4,3e-4,4e-4,0.024,0.0315,0.0139,0,0.0017,0.0025,0.076,0.077,14,"2022/08/20 12:44:14",70,"32RC20220812","RC0083","GB20","GB",20,70,1,1,2,207001,"8/20/22 12:44",2022,8,20,"12:44:14",59.0652,-136.1993,236,229.22,4.8911,2,30.7946,2,246.2,2,248.17,2,2056.79,2,2130.44,2,37.16,2,1.86,2,25.6,2,0.05,2,0.08,2,-1.32,2,13.6,572.18,1.54,0.96,7.821,249.61
"E1550.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",70,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB20",50.3,"1000","Kesten Bozinovic","","0022/08/20 20:35:00",59.07,-136.19866,"2022/08/20 12:50:45",3,1023.8806,7.0019,303.92371,304.25849,6.9662,9.9554,6.97387,9.96636,59.06512,-136.19866,148.937,50.785,50.304,7.0062,30.2086,1023.8806,23.6465,7.0019,76.888,9.0324,0.0874,8.015,5.3562,7.6545,233.68,239.206,21846,0,0,0.049,0.049,0.049,3e-4,2e-4,3e-4,2e-4,3e-4,0.092,0.2905,0,0,0.0064,0.0091,0.278,0.284,14,"2022/08/20 12:50:45",70,"32RC20220812","RC0083","GB20","GB",20,70,3,3,2,207003,"8/20/22 12:50",2022,8,20,"12:50:45",59.0651,-136.1987,236,50.79,7.0062,2,30.2086,2,233.68,2,NA,9,NA,9,NA,9,27.25,2,1.55,2,20.28,2,0.04,2,0.04,2,NA,9,NA,NA,NA,NA,7.889,237.22
"E1551.NC.RC0083",NA,NA,TRUE,"RC_GOA_2022","RC Alaska OA Cruise 2022",NA,NA,"Sterivex 0.22µm filter","95% EtOH",NA,NA,"1000","Kesten Bozinovic","","0022/08/20 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1552.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",70,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB20",2.8,"1000","Kesten Bozinovic","the female filter end got stuck in the tube lock & broke off when trying to remove; sealed that end w/ tin foil wrapped in parafilm while maintaining serility (sample is likely lost, but possibly preserved)","0022/08/20 20:35:00",59.07,-136.19821,"2022/08/20 12:54:00",5,1009.7038,4.0856,372.90166,372.93374,8.4307,12.04831,8.43143,12.04935,59.06514,-136.19821,71.219,2.866,2.839,4.0857,12.2008,1009.7038,9.6899,4.0856,96.844,1e-4,0.8505,8.457,8.1646,11.6681,361.133,364.632,26520,0,1e-5,43.077,0.023,0.023,0.0343,0.041,0.0314,0.0314,0.0343,0.086,0,0.0274,0.001,0.0098,0.014,0.437,0.436,14,"2022/08/20 12:54:00",70,"32RC20220812","RC0083","GB20","GB",20,70,5,5,2,207005,"8/20/22 12:54",2022,8,20,"12:54:00",59.0651,-136.1982,236,2.87,4.0857,2,12.2008,2,361.13,2,NA,9,1126.78,2,1145.48,2,21.59,2,0.3,2,6.15,2,0.09,2,0.25,2,-9.25,2,10.9,306.73,0.66,0.37,NA,363.4
"E1553.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",73,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB04",277.1,"1000","Kesten Bozinovic","","0022/08/21 01:46:00",58.65,-136.11146,"2022/08/20 17:53:43",1,1025.7931,5.1721,315.22416,315.77285,7.23121,10.33412,7.24379,10.35211,58.6493,-136.11146,286.922,279.902,277.106,5.1927,31.0107,1025.7931,24.4955,5.1721,75.546,87.5294,-0.0591,7.905,5.4629,7.807,238.139,243.973,10197,0,0,0.031,0.03,0.03,0.0022,6e-4,7e-4,7e-4,0.0022,0.083,0.0804,0,0.002,0.0061,0.0088,0.268,0.274,14,"2022/08/20 17:53:43",73,"32RC20220812","RC0083","GB04","GB",4,73,1,1,2,47301,"8/20/22 17:53",2022,8,20,"17:53:43",58.6493,-136.1115,283,279.9,5.1927,2,31.0107,2,238.14,2,240.73,2,2051.58,2,2142.79,2,38.7,2,2.03,2,23.73,2,0.06,2,0.03,2,-1.42,2,12.2,508.03,1.72,1.08,7.809,241.63
"E1554.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",73,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB04",49.9,"1000","Kesten Bozinovic","","0022/08/21 01:46:00",58.65,-136.11042,"2022/08/20 18:01:12",4,1023.9067,7.4744,300.39483,300.68675,6.88551,9.84008,6.8922,9.84964,58.64868,-136.11042,148.522,50.365,49.889,7.4789,30.3236,1023.9067,23.6753,7.4744,64.907,88.8479,0.3098,7.932,4.4692,6.3869,194.977,199.593,20974,0,0,0.039,0.039,0.039,0.0043,8e-4,6e-4,5e-4,0.0043,0.018,0.0891,0.0145,0.001,0.0016,0.0022,0.068,0.07,14,"2022/08/20 18:01:12",73,"32RC20220812","RC0083","GB04","GB",4,73,4,4,2,47304,"8/20/22 18:01",2022,8,20,"18:01:12",58.6487,-136.1104,283,50.37,7.4789,2,30.3236,2,194.98,2,NA,9,2035.4,2,2113.68,2,39.46,2,1.83,2,22.39,2,0.26,2,0.39,2,NA,9,13.9,602.94,1.67,1.05,7.825,198.9
"E1555.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",73,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB04",3.2,"1000","Kesten Bozinovic","","0022/08/21 01:46:00",58.65,-136.11,"2022/08/20 18:03:51",6,1015.4526,9.7451,307.15409,307.09158,6.98379,9.98053,6.98237,9.9785,58.64848,-136.11,101.795,3.193,3.163,9.7453,20.1725,1015.4526,15.4379,9.7451,120.339,60.3116,8.8553,8.466,8.4042,12.0104,369.625,375.331,24792,0,0,0.068,0.069,0.068,0.0057,0.0321,0.0255,0.0255,0.0057,0.11,0.5404,0.0119,0,0.0083,0.0119,0.371,0.373,14,"2022/08/20 18:03:51",73,"32RC20220812","RC0083","GB04","GB",4,73,6,6,2,47306,"8/20/22 18:03",2022,8,20,"18:03:51",58.6485,-136.11,283,3.19,9.7453,2,20.1725,2,369.63,2,NA,9,1523.47,2,1660.22,2,18.51,2,0.24,2,2.82,2,0.14,2,0.1,2,NA,9,5.9,204.49,2.53,1.52,8.216,371.8
"E1556.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",76,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB01",54.3,"1000","Kesten Bozinovic","","0022/08/21 04:04:00",58.41,-135.99438,"2022/08/20 20:07:45",1,1024.8489,7.658,296.51281,296.81269,6.80265,9.72167,6.80953,9.7315,58.4144,-135.99438,64.054,54.778,54.261,7.6631,31.5302,1024.8489,24.5979,7.658,55.927,89.6116,0.2925,7.893,3.8045,5.4371,165.831,169.91,4045,0,0,0.216,0.04,0.04,5e-4,0.0012,0.0011,0.001,5e-4,0.022,0.0274,0,0.001,0.0015,0.0021,0.065,0.067,14,"2022/08/20 20:07:45",76,"32RC20220812","RC0083","GB01","GB",1,76,1,1,2,17601,"8/20/22 20:07",2022,8,20,"20:07:45",58.4144,-135.9944,62,54.78,7.6631,2,31.5302,2,165.83,2,170.92,2,2070.67,2,2161.62,2,43.23,2,1.87,2,24.17,2,0.22,2,0.43,2,-1.34,2,13.3,581.62,1.83,1.15,7.797,170.05
"E1557.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",76,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB01",3.2,"1000","Kesten Bozinovic","","0022/08/21 04:04:00",58.42,-135.9944,"2022/08/20 20:11:05",4,1021.3065,9.7233,291.16032,291.21617,6.6583,9.51538,6.65958,9.5172,58.41531,-135.9944,27.458,3.227,3.197,9.7236,27.6878,1021.3065,21.2917,9.7233,85.731,80.9247,3.3855,8.149,5.7083,8.1577,249.616,254.931,8852,1e-5,1e-5,16.099,0.04,0.04,0.0298,0.0293,0.0273,0.0272,0.0298,0.217,0.128,0.0669,0.003,0.0154,0.022,0.673,0.689,14,"2022/08/20 20:11:05",76,"32RC20220812","RC0083","GB01","GB",1,76,4,4,2,17604,"8/20/22 20:11",2022,8,20,"20:11:05",58.4153,-135.9944,62,3.23,9.7236,2,27.6878,2,249.62,2,NA,9,1871.17,2,1992.32,2,31.33,2,1.22,2,14.78,2,0.21,2,0.15,2,-2.65,2,9.8,399.32,2.25,1.41,7.984,252.99
"E1558.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",78,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","LFC",108.2,"1000","Kesten Bozinovic","","0022/08/21 23:13:00",58.35,-134.7801,"2022/08/21 15:20:05",1,1025.9349,5.3904,310.8733,311.43188,7.1379,10.20077,7.15073,10.2191,58.34938,-134.7801,118.484,109.211,108.167,5.3987,32.2215,1025.9349,25.4293,5.3904,40.342,86.9106,1e-4,7.692,2.8796,4.1152,125.413,128.603,8848,0,0,0.047,0.043,0.042,8e-4,8e-4,7e-4,7e-4,8e-4,0.025,0.0715,0.0042,0,0.0018,0.0025,0.077,0.079,14,"2022/08/21 15:20:05",78,"32RC20220812","RC0083","LFC","LF",3,78,1,1,2,37801,"8/21/22 15:20",2022,8,21,"15:20:05",58.3494,-134.7801,110,109.21,5.3987,2,32.2215,2,125.41,2,141.59,2,2157.23,2,2187.67,2,62.87,2,2.59,2,32.58,2,0.07,2,0.06,2,-0.84,2,20.4,912.63,1.15,0.72,7.648,130.03
"E1559.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",78,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","LFC",3,"1000","Kesten Bozinovic","","0022/08/22 23:13:00",58.35,-134.78004,"2022/08/21 15:24:11",4,1013.8482,12.8649,289.8993,289.66306,6.58105,9.40498,6.57569,9.39732,58.34882,-134.78004,63.314,3.078,3.049,12.8653,18.7098,1013.8482,13.8341,12.8649,96.926,93.7807,0.2076,8.375,6.3787,9.1159,280.988,284.875,14763,0,1e-5,32.368,0.043,0.042,0.0048,0.0046,0.0041,0.0041,0.0048,0.024,0.0245,0.009,0.001,0.0017,0.0025,0.076,0.077,14,"2022/08/21 15:24:11",78,"32RC20220812","RC0083","LFC","LF",3,78,4,4,2,37804,"8/21/22 15:24",2022,8,21,"15:24:11",58.3488,-134.78,110,3.08,12.8653,2,18.7098,2,280.99,2,NA,9,NA,9,NA,9,10.55,2,0.29,2,1.92,2,0.15,2,0.54,2,-5.72,2,NA,NA,NA,NA,NA,284.05
"E1560.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",80,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","SPC",51.1,"1000","Kesten Bozinovic","","0022/08/22 00:40:00",58.23,-134.62942,"2022/08/21 16:43:37",1,1024.9868,6.2483,306.37316,306.81592,7.0299,10.04643,7.04006,10.06095,58.23078,-134.62942,59.23,51.601,51.116,6.2525,31.4881,1024.9868,24.7486,6.2483,50.069,83.8397,0.0874,7.795,3.5198,5.0301,153.397,157.194,4245,0,0,0.141,0.042,0.041,8e-4,7e-4,7e-4,6e-4,8e-4,0.021,0.0347,0,0.002,0.0015,0.0021,0.064,0.066,14,"2022/08/21 16:43:37",80,"32RC20220812","RC0083","SPC","SP",3,80,1,1,2,38001,"8/21/22 16:43",2022,8,21,"16:43:37",58.2308,-134.6294,60,51.6,6.2525,2,31.4881,2,153.4,2,NA,9,2093.22,2,2144.8,2,47.9,2,2.17,2,26.4,2,0.33,2,0.2,2,-1.33,2,17.2,755.16,1.36,0.86,7.724,157.74
"E1561.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",80,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","SPC",3.5,"1000","Kesten Bozinovic","","0022/08/22 00:40:00",58.23,-134.6284,"2022/08/21 16:46:58",4,1013.5695,13.2113,288.35758,288.1035,6.54424,9.35238,6.53848,9.34414,58.2301,-134.6284,53.75,3.492,3.46,13.2117,18.4213,1013.5695,13.5536,13.2113,98.954,92.1477,0.7572,8.387,6.4758,9.2545,285.341,289.209,9076,0,1e-5,8.93,0.039,0.039,0.013,0.0184,0.016,0.016,0.013,0.028,0.298,0.0423,0.001,0.0026,0.0037,0.114,0.117,14,"2022/08/21 16:46:58",80,"32RC20220812","RC0083","SPC","SP",3,80,4,4,2,38004,"8/21/22 16:46",2022,8,21,"16:46:58",58.2301,-134.6284,60,3.49,13.2117,2,18.4213,2,285.34,2,NA,9,1377.23,2,1477.27,2,9.08,2,0.09,2,0.32,2,0.08,2,0.15,2,-7.54,2,7.7,256.65,1.94,1.16,NA,288.36
"E1562.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",82,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","SPA",86.3,"1000","Kesten Bozinovic","","0022/08/22 02:20:00",58.18,-134.27926,"2022/08/21 18:24:05",1,1026.2212,5.5023,308.89692,309.45636,7.09521,10.13976,7.10806,10.15813,58.1793,-134.27926,96.617,87.163,86.336,5.509,32.7293,1026.2212,25.8182,5.5023,25.014,81.1964,0.1245,7.576,1.7748,2.5364,77.268,79.263,4906,0,0,0.032,0.032,0.032,3e-4,9e-4,7e-4,7e-4,3e-4,0.036,0.3244,0.0478,0.001,0.0026,0.0036,0.111,0.114,14,"2022/08/21 18:24:05",82,"32RC20220812","RC0083","SPA","SP",1,82,1,1,2,18201,"8/21/22 18:24",2022,8,21,"18:24:05",58.1793,-134.2793,95,87.16,5.509,2,32.7293,2,77.27,2,87.38,2,2220.1,2,2211.96,2,81.66,2,2.59,2,26.55,2,0.05,2,0.06,2,-0.86,2,28.4,1302.83,0.86,0.54,7.559,82.37
"E1563.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",82,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","SPA",3.2,"1000","Kesten Bozinovic","","0022/08/23 02:20:00",58.18,-134.27995,"2022/08/21 18:27:45",4,1010.625,13.1658,296.47295,296.1901,6.70888,9.58766,6.70248,9.57851,58.17922,-134.27995,48.708,3.232,3.202,13.1662,14.5872,1010.625,10.6102,13.1658,102.776,69.4494,1.7541,8.428,6.8951,9.8538,304.702,307.935,10178,0,1e-5,30.395,0.028,0.028,0.004,0.0524,0.0409,0.0409,0.004,0.05,0.1435,0.0251,0.003,0.0039,0.0055,0.177,0.173,14,"2022/08/21 18:27:45",82,"32RC20220812","RC0083","SPA","SP",1,82,4,4,2,18204,"8/21/22 18:27",2022,8,21,"18:27:45",58.1792,-134.28,95,3.23,13.1662,2,14.5872,2,304.7,2,NA,9,1183.76,2,1240.97,2,15.63,2,0.15,2,0.77,2,0.12,2,0.19,2,-9.95,2,9.4,285.6,1.25,0.73,NA,307.53
