x	MP_E1053_SKQ2021	MP_E1054_SKQ2021	MP_E1055_SKQ2021	MP_E1056_SKQ2021	MP_E1057_SKQ2021	MP_E1058_SKQ2021	MP_E1059_SKQ2021	MP_E1060_SKQ2021	MP_E1061_SKQ2021	MP_E1062_SKQ2021	MP_E1063_SKQ2021	MP_E1064_SKQ2021	MP_E1065_SKQ2021	MP_E1066_SKQ2021	MP_E1067_SKQ2021	MP_E1068_SKQ2021	MP_E1069_SKQ2021	MP_E1070_SKQ2021	MP_E1071_SKQ2021	MP_E1072_SKQ2021	MP_E1073_SKQ2021	MP_E1074_SKQ2021	MP_E1075_SKQ2021	MP_E1076_SKQ2021	MP_E1077_SKQ2021	MP_E1078_SKQ2021	MP_E1079_SKQ2021	MP_E1080_SKQ2021	MP_E1081_SKQ2021	MP_E1082_SKQ2021	MP_E1083_SKQ2021	MP_E1084_SKQ2021	MP_E1085_SKQ2021	MP_E1086_SKQ2021	MP_E1087_SKQ2021	MP_E1088_SKQ2021	MP_E1089_SKQ2021	MP_E1090_SKQ2021	MP_E1091_SKQ2021	MP_E1092_SKQ2021	MP_E1093_SKQ2021	MP_E1094_SKQ2021	MP_E1095_SKQ2021	MP_E1096_SKQ2021	MP_E1097_SKQ2021	MP_E1098_SKQ2021	MP_E1099_SKQ2021	MP_E1100_SKQ2021	MP_E1101_SKQ2021	MP_E1102_SKQ2021	MP_E1103_SKQ2021	MP_E1104_SKQ2021	MP_E1105_SKQ2021	MP_E1106_SKQ2021	MP_E1107_SKQ2021	MP_E1108_SKQ2021	MP_E1109_SKQ2021	MP_E1110_SKQ2021	MP_E1111_SKQ2021	MP_E1112_SKQ2021	MP_E1113_SKQ2021	MP_E1114_SKQ2021	MP_E1115_SKQ2021	MP_E1116_SKQ2021	MP_E1117_SKQ2021	MP_E1118_SKQ2021	MP_E1119_SKQ2021	MP_E1120_SKQ2021	MP_E1121_SKQ2021	MP_E1122_SKQ2021	MP_E1123_SKQ2021	MP_E1124_SKQ2021	MP_E1125_SKQ2021	MP_E1126_SKQ2021	MP_E1127_SKQ2021	MP_E1128_SKQ2021	MP_E1129_SKQ2021	MP_E1130_SKQ2021	MP_E1131_SKQ2021	MP_E1132_SKQ2021	MP_E1133_SKQ2021	MP_E1134_SKQ2021	MP_E1135_SKQ2021	MP_E1136_SKQ2021	MP_E1137_SKQ2021	MP_E1138_SKQ2021	MP_E1139_SKQ2021	MP_E1140_SKQ2021	MP_E1141_SKQ2021	MP_E1142_SKQ2021	MP_E1143_SKQ2021	MP_E1144_SKQ2021	MP_E1145_SKQ2021	MP_E1146_SKQ2021
ASV_174	7	0	126	38	0	5	3	25	9	10	11	24	0	13	84	0	0	0	0	0	37	0	10	157	24	77	0	84	347	129	70	729	119	111	227	49	106	465	9	3	130	0	8	134	11	55	207	167	62	136	64	55	60	88	103	94	77	55	125	49	167	169	0	329	308	59	258	287	14	165	150	0	24	184	106	42	100	22	135	628	129	37	20	40	52	15	127	189	121	126	116	153	123	145
ASV_175	19	200	48	34	125	298	34	66	176	49	84	7	11	31	3	10	19	1	1	0	6	3	16	56	49	48	78	33	30	145	92	12	63	83	14	60	46	14	15	21	30	99	41	53	20	7	66	445	935	700	68	282	178	85	75	138	258	531	538	150	170	290	0	174	222	15	168	122	17	75	122	58	41	7	91	29	101	101	37	0	43	76	25	13	25	25	24	55	47	33	23	40	25	19
ASV_177	170	93	15	40	0	0	0	0	0	0	29	9	0	0	391	4	33	14	0	23	57	9	10	5	11	14	42	15	28	21	9	36	8	11	6	13	29	19	39	119	59	145	65	27	140	4	42	129	119	39	310	68	79	393	264	265	414	83	90	112	6	10	0	9	0	116	14	11	349	46	52	765	47	92	26	30	634	141	0	5	174	95	46	28	114	103	362	110	395	160	145	158	163	364
ASV_179	0	0	36	3	67	296	0	0	83	0	0	4	0	0	15	0	0	1	0	0	9	0	0	13	4	59	269	207	232	43	65	374	17	50	315	13	4	264	0	0	127	0	2	198	0	0	895	296	631	554	118	361	266	184	131	239	180	667	512	12	15	30	0	0	4	0	0	8	0	2	13	0	44	49	105	46	0	0	2	30	30	20	25	13	7	15	12	34	46	13	17	32	41	37
ASV_182	0	0	0	29	131	135	0	0	189	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	75	88	128	47	0	84	88	0	34	32	0	0	19	0	0	0	0	0	0	0	0	0	0	33	0	28	48	0	0	0	25	28	0	0	32	9	57	85	0	152	157	251	440	345	118	324	386	56	375	453	512	377	71	67	14	32	320	261	353	0	289	99	123	154	68	337	484	241	69	18
ASV_185	516	147	50	91	0	0	91	70	10	298	388	83	79	99	162	50	107	0	25	73	105	131	296	128	158	60	0	0	4	142	100	9	166	118	26	184	248	20	266	243	56	813	128	76	1013	360	87	0	0	1	20	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	0	0	58	0	0	0	0	0	0	0	0	0	0	0	99	73	6	27	13	0	206	50	9	15	15	19	0	0
ASV_188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	23	506	749	0	255	269	0	98	101	39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	80	138	102	4064	60	28	49	26	90	25	34	105	129	9	15	7	43	61	191
ASV_194	0	0	125	18	0	0	16	8	0	0	0	25	0	17	63	0	7	0	0	0	13	0	0	98	38	24	5	109	235	67	32	592	77	102	115	38	56	431	18	33	52	0	9	96	17	21	141	58	50	116	46	41	49	78	58	97	39	51	50	65	201	164	0	270	341	45	131	264	0	168	120	6	56	147	67	21	25	16	208	532	47	12	23	28	6	2	50	98	54	84	115	120	102	96
ASV_199	0	0	0	33	62	68	0	0	77	0	0	14	0	0	10	0	0	2	0	0	0	0	0	0	58	62	111	59	10	60	66	3	17	21	4	11	36	9	0	0	0	0	0	0	0	0	15	53	44	63	15	7	23	11	21	25	30	16	34	31	64	77	0	165	173	171	400	337	115	334	263	50	319	316	399	303	70	63	45	0	162	159	223	80	119	98	63	48	62	290	368	228	31	28
ASV_200	4	0	134	19	10	0	7	15	16	0	0	28	0	13	0	0	9	3	0	0	39	10	0	200	25	31	0	91	228	50	49	479	55	76	152	25	44	332	18	18	115	0	9	130	11	53	175	78	70	132	28	52	39	89	66	30	0	64	29	98	105	97	0	238	251	57	196	250	11	113	134	0	23	99	109	29	17	8	82	336	38	31	39	21	31	24	165	145	56	67	93	104	137	176
ASV_202	78	0	9	10	0	0	0	4	0	3	16	7	8	0	75	9	12	19	0	0	6	8	0	60	13	11	0	14	19	0	0	16	12	0	9	8	11	48	19	37	56	234	35	18	33	21	37	235	61	27	270	49	70	355	173	188	314	82	43	85	2	5	0	0	10	46	4	16	224	43	20	685	52	92	64	12	384	114	0	8	103	81	30	37	65	89	237	130	264	134	116	92	141	260
ASV_203	0	0	461	0	102	26	0	29	268	0	0	0	0	0	0	0	0	0	30	39	0	0	95	86	59	175	691	31	203	22	103	215	99	35	307	100	127	444	427	343	529	27	20	328	33	104	140	0	8	4	0	0	0	0	0	0	0	26	5	0	38	0	0	29	47	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	55	75	36	17	38	21	0	108	57	67	64	37	11	0
ASV_204	11	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	72	8	156	75	22	56	115	0	60	100	1	0	2	5	35	8	1	15	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	42	25	38	11	0	29	39	0	437	342	51	69	71	38	363	151	103	184	254	105	1333	1956
ASV_205	0	0	0	15	24	66	0	14	5	0	0	0	67	29	0	12	97	0	158	490	114	121	348	92	38	30	72	13	0	31	60	0	32	89	0	8	2	0	25	12	81	0	52	63	0	2	6	117	178	73	32	79	39	16	63	43	126	33	39	78	141	100	0	166	181	55	85	107	95	34	46	0	221	119	241	62	134	63	171	51	84	29	82	74	44	288	61	24	37	104	135	156	21	32
ASV_208	5	0	142	14	0	3	6	23	12	0	8	39	0	15	6	0	1	0	0	0	32	3	15	64	50	32	19	70	229	69	45	528	67	62	105	48	38	227	17	10	39	9	22	95	32	39	167	103	68	93	76	60	20	81	66	77	74	44	54	45	166	144	0	203	191	21	151	201	8	172	95	8	24	128	219	35	31	15	173	163	97	20	18	44	19	13	58	92	56	111	57	133	88	95
ASV_213	0	0	108	27	44	47	42	295	16	149	172	41	0	0	62	0	4	7	0	0	40	0	0	198	13	61	45	22	14	130	155	7	114	153	65	92	59	38	0	0	31	0	3	70	0	0	38	86	111	15	36	109	32	20	54	60	183	27	19	20	23	32	0	19	49	27	23	41	26	36	94	0	486	326	351	271	73	70	224	11	91	94	49	24	47	28	35	210	20	48	99	43	11	13
ASV_215	99	0	20	0	8	0	0	5	0	0	0	0	6	0	0	0	0	0	0	3	7	0	0	6	0	6	0	30	30	19	0	28	0	23	9	0	0	27	52	119	261	193	45	130	165	39	79	32	37	144	122	150	211	70	155	195	107	162	255	0	12	6	0	10	0	0	7	0	16	0	0	0	24	0	170	30	28	0	0	0	193	140	118	220	244	241	182	129	225	129	147	49	363	308
ASV_220	0	0	0	0	13	5	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	26	46	0	19	30	0	30	12	0	1	0	1	0	0	0	0	5	0	5	6	9	0	0	0	2	14	0	10	7	14	105	23	8	0	19	54	1496	62	25	801	12	23	933	0	0	0	0	778	45	0	0	52	308	97	57	50	34	266	218	61	23	40	74	5	1
ASV_224	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	1069	0	0	4	0	5	21	7	2845	11	4	0	1541	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ASV_226	0	32	79	76	235	11	25	19	0	0	0	0	67	4	0	0	13	0	127	124	0	141	52	0	123	5	0	16	11	280	159	0	177	491	68	346	207	46	104	147	22	0	96	18	156	73	17	20	0	9	3	0	0	44	25	34	10	13	0	0	11	2	0	32	43	128	32	11	148	48	11	144	60	0	281	235	0	0	0	0	46	169	0	17	116	31	159	54	33	3	59	4	27	12
ASV_231	0	0	116	22	6	14	5	12	0	10	13	24	0	0	27	0	0	2	0	0	21	6	0	57	25	67	15	51	222	67	24	367	42	33	90	43	46	209	13	0	131	0	10	105	35	33	156	31	101	108	57	14	35	41	43	30	46	11	49	50	106	99	0	135	220	50	87	157	0	133	101	0	32	169	138	38	10	26	133	206	86	25	21	28	12	15	86	142	43	77	98	123	107	79
ASV_243	8	13	282	4	0	18	0	3	12	0	30	83	13	6	251	5	18	25	18	12	132	28	9	495	19	34	175	30	97	4	9	61	28	15	158	11	13	264	8	10	191	3	4	101	2	4	100	8	9	25	14	7	15	5	4	0	22	12	17	0	0	0	0	4	1	0	1	0	0	12	33	18	141	108	204	109	4	8	125	387	94	91	54	40	55	61	32	39	137	54	127	54	28	28
ASV_246	0	36	0	33	27	58	0	4	39	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	8	0	0	23	14	2	3	0	0	5	6	2	0	0	8	0	0	0	0	0	0	205	635	513	38	101	78	26	23	38	253	196	165	163	44	47	0	24	70	82	54	26	62	10	29	300	9	4	10	0	439	210	13	27	82	50	32	29	35	32	42	47	24	23	36	32	170	140
ASV_248	3	0	187	14	3	0	4	28	16	6	25	101	3	0	57	0	1	0	0	3	34	0	7	35	85	59	1	34	95	90	52	124	186	189	95	158	157	192	22	23	118	0	74	212	53	144	299	26	13	25	3	10	0	29	11	5	6	7	5	15	8	3	0	6	20	146	2	1	91	6	0	14	0	50	3	8	32	28	26	81	145	68	10	40	34	20	278	248	66	29	39	27	87	125
ASV_253	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	1304	1420	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_255	4	23	154	17	0	0	14	12	29	13	58	36	9	8	35	0	8	0	0	4	0	0	9	43	77	39	9	33	93	99	102	181	207	212	130	94	158	186	77	40	119	0	52	150	54	130	256	0	14	14	5	0	0	15	11	7	0	13	7	13	0	14	0	0	14	105	11	0	70	0	4	50	0	12	0	0	15	22	14	92	205	91	2	51	20	31	211	160	50	48	17	54	49	100
ASV_261	0	0	23	15	11	6	34	56	16	54	33	13	16	0	0	5	0	0	13	0	0	14	12	0	37	44	12	6	33	127	159	161	89	38	25	43	89	99	55	0	17	0	23	0	26	0	16	93	26	0	139	120	82	77	80	80	148	9	69	316	75	25	0	19	0	20	5	0	27	0	0	31	5	0	0	0	454	118	0	0	58	69	35	20	28	0	285	163	31	20	44	71	51	48
ASV_264	0	0	0	363	47	0	0	0	0	0	0	0	165	0	0	179	31	0	23	0	0	314	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	828	0	259	0	0	621	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	53	64	0	0	0
ASV_267	54	0	0	3	0	0	24	0	0	37	1	51	96	97	2	75	44	11	69	77	9	85	30	0	18	0	0	16	0	6	27	14	46	110	2	8	18	58	191	125	3	57	0	26	30	0	0	57	0	0	1	0	19	5	7	5	0	2	26	0	0	0	0	0	0	9	2	16	35	63	12	22	0	0	0	0	35	16	18	0	194	17	123	416	48	292	482	222	271	13	62	127	25	128
ASV_271	448	922	36	81	4	0	10	11	4	168	133	0	6	23	0	10	0	0	1	2	0	13	15	0	36	22	0	2	0	45	15	0	32	51	0	164	95	0	64	54	0	776	252	5	78	35	0	29	2	0	5	10	3	1	0	0	39	0	0	36	0	0	0	0	0	51	0	0	30	0	0	60	0	0	0	0	29	110	0	0	4	33	5	0	0	2	28	2	0	10	8	12	13	3
ASV_272	0	0	0	5	16	16	0	0	7	0	0	0	10	52	0	20	105	0	12	37	48	14	69	77	8	85	39	0	0	26	20	0	7	20	0	6	0	0	34	67	88	0	94	6	6	38	0	388	70	34	273	130	108	361	292	172	132	117	70	456	51	29	0	7	24	0	10	0	0	0	3	0	21	0	25	32	28	19	69	0	33	27	2	36	0	0	0	34	43	0	0	0	10	0
ASV_282	0	52	91	0	0	0	0	34	133	62	94	192	0	0	324	0	0	0	0	0	79	0	13	72	114	130	66	16	0	75	0	8	167	189	46	141	107	27	203	150	41	0	224	132	326	178	110	9	19	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	25	11	0	151	26	67	0	0	0	0	0
ASV_288	51	217	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	7	13	14	0	11	0	117	61	0	71	17	40	17	0	40	90	57	99	118	58	96	88	84	133	132	0	12	13	0	10	0	0	0	25	0	18	19	0	11	0	36	36	38	0	0	0	51	77	56	122	178	220	45	85	118	52	25	40	344	338
ASV_298	0	0	47	0	43	98	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	301	18	29	720	0	0	549	0	0	497	0	0	97	0	6	102	0	0	60	0	0	45	0	0	0	0	0	0	0	0	0	0	96	73	0	302	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_302	112	727	6	132	4	8	105	31	15	145	128	0	134	29	0	53	14	0	41	42	0	111	102	0	42	32	32	0	0	22	13	0	12	9	0	26	13	0	103	91	0	338	224	9	25	10	1	24	0	0	37	32	2	28	25	36	90	0	0	11	0	0	0	0	0	18	0	0	6	0	0	36	0	0	0	0	9	21	0	0	22	15	6	0	0	0	22	2	5	4	9	0	1	0
ASV_303	19	106	84	24	36	8	44	0	29	0	19	6	42	56	0	8	10	0	7	6	0	1	9	0	0	12	0	56	160	19	13	112	20	40	33	16	51	65	20	54	215	27	4	33	30	28	93	4	0	3	24	8	23	19	15	0	0	0	3	21	2	0	0	0	0	169	0	0	127	0	2	0	63	8	0	9	357	37	0	0	41	20	10	30	28	16	60	26	249	21	36	1	117	225
ASV_308	0	142	11	54	25	18	13	3	5	3	11	0	3	11	0	2	11	0	1	4	0	10	21	0	27	50	21	0	4	43	48	0	5	7	0	9	17	0	9	3	6	0	6	0	0	7	6	150	315	155	70	135	113	105	60	85	59	131	123	4	37	49	0	65	129	89	52	51	75	28	70	80	37	16	47	33	16	28	55	0	40	33	22	8	7	2	3	3	0	32	53	50	21	9
ASV_310	91	0	180	0	0	0	10	0	22	0	0	8	0	0	35	0	13	2	0	0	15	0	0	0	0	0	0	48	15	0	27	2	29	0	36	0	4	28	419	322	257	0	0	158	181	27	46	0	0	0	0	0	0	0	0	0	0	0	34	0	2	4	0	10	0	0	9	21	48	78	48	36	77	152	145	46	0	34	124	160	51	20	36	15	15	2	6	10	0	20	84	10	16	8
ASV_315	1	4	42	17	0	2	1	1	6	5	21	7	2	1	0	0	0	0	0	0	20	0	1	14	23	47	0	27	79	66	28	229	65	42	77	23	32	116	23	9	31	0	0	70	3	9	65	7	37	112	17	15	20	28	7	15	16	0	12	54	138	32	0	100	67	37	72	82	13	45	31	0	0	63	80	22	3	11	88	173	31	27	5	19	0	23	90	63	14	44	69	87	22	53
ASV_322	0	52	411	8	4	0	9	11	20	13	47	50	8	0	51	0	0	11	0	13	150	15	16	182	0	20	24	21	45	83	16	99	38	0	111	0	0	115	40	24	82	0	0	185	41	0	163	49	16	10	8	25	5	31	16	15	31	21	0	34	9	8	0	14	8	0	8	0	0	1	0	59	0	37	0	10	0	0	61	28	37	43	13	55	22	17	0	35	12	9	19	18	28	33
ASV_323	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	136	0	0	157	60	110	0	0	0	436	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	795	0	0	0	0	0	0	0
ASV_325	0	0	0	17	38	64	10	9	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	33	55	42	0	32	36	0	32	15	0	0	0	0	0	0	0	0	0	0	0	0	0	22	19	19	23	8	0	29	9	17	0	0	4	10	11	15	2	39	43	45	124	60	18	87	98	20	99	155	161	115	14	44	0	40	108	64	122	69	103	99	100	47	31	119	143	100	26	7
ASV_334	5	0	9	6	0	14	13	1	9	10	22	103	29	18	0	22	22	13	14	1	28	27	9	67	25	101	20	2	25	51	9	35	14	32	116	3	15	110	0	0	68	4	0	116	6	1	93	0	0	0	0	0	0	0	0	3	0	31	26	0	28	61	0	22	22	2	24	4	43	10	35	89	188	20	201	141	34	0	185	86	27	30	4	1	0	0	0	0	40	32	61	107	7	6
ASV_336	46	0	0	0	21	26	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	284	42	0	557	0	14	642	18	0	539	0	0	65	0	0	130	0	0	55	0	0	19	0	0	0	0	0	0	0	0	0	0	50	0	0	124	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_342	0	35	50	27	0	0	0	16	8	34	26	33	0	15	61	0	0	0	0	0	24	5	15	55	26	40	0	0	69	61	45	130	95	117	81	74	123	115	0	0	61	0	24	104	19	61	96	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	2	0	8	48	0	0	0	0	0	0	0	18	13	5	26	30	20	86	78	36	11	27	11	12	120	145	36	19	33	30	19	31
ASV_346	0	0	5	5	16	14	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	9	0	29	12	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	13	241	422	290	55	152	104	51	63	118	155	275	205	91	25	16	0	2	0	0	0	0	0	0	0	0	24	38	28	15	12	12	6	3	4	0	8	4	7	0	0	11	20	2	11	5	0	8
ASV_353	0	119	31	70	18	3	54	6	18	74	18	29	90	68	22	44	45	5	131	285	29	121	108	38	27	69	0	9	21	23	16	0	35	62	0	41	89	6	11	11	2	25	58	3	56	26	7	16	0	2	16	2	4	3	6	1	14	0	0	0	0	2	0	0	0	15	3	0	30	0	15	81	6	8	18	5	1	0	7	34	8	46	3	9	1	6	38	30	4	23	3	40	0	8
ASV_358	0	0	0	2	43	55	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	41	49	45	8	16	9	0	6	12	0	5	4	0	0	0	0	0	0	0	0	0	0	4	0	11	22	17	6	18	12	11	0	0	4	0	13	8	0	28	17	71	37	47	11	36	66	33	66	101	126	60	6	30	0	54	73	77	66	176	223	130	85	83	88	45	70	31	25	26
ASV_359	0	14	110	5	46	0	7	0	0	0	0	0	17	7	0	0	0	0	62	47	0	44	10	0	46	0	0	0	6	176	111	0	33	129	56	298	173	4	12	68	13	2	69	15	61	32	14	0	0	5	0	4	0	0	5	0	0	6	0	0	20	0	0	4	2	28	8	0	156	16	10	0	3	0	131	85	0	0	0	0	34	72	0	5	52	0	61	30	12	0	0	0	7	35
ASV_367	0	0	0	36	47	6	6	19	0	2	0	48	63	41	127	19	39	6	27	100	13	92	215	540	0	0	0	17	15	75	0	0	54	47	0	32	3	0	0	13	33	0	0	12	0	0	0	35	0	0	6	12	0	0	5	0	9	0	3	3	3	0	0	0	0	0	0	0	10	0	0	0	20	0	10	2	32	0	0	0	40	80	22	11	26	28	147	95	59	0	0	0	0	0
ASV_372	0	0	0	8	38	45	6	22	41	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	36	45	50	34	10	65	27	0	27	10	0	0	0	0	0	0	0	0	0	8	0	0	0	33	34	20	46	7	11	19	16	12	6	6	6	17	24	18	0	34	56	36	97	72	24	88	71	30	86	124	101	72	25	49	0	38	49	47	35	11	17	40	28	34	34	65	122	62	20	0
ASV_375	0	0	0	3	31	47	0	3	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	36	48	39	16	26	3	0	5	31	0	2	20	0	0	0	0	0	0	2	0	0	4	11	9	13	21	23	8	10	18	10	11	7	12	0	31	5	0	9	17	46	48	65	11	48	54	57	46	81	136	75	14	46	0	102	63	61	54	96	126	57	55	60	81	41	54	26	30	18
ASV_380	0	0	0	0	106	76	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	17	15	2	17	0	3	7	0	3	0	0	0	0	0	0	0	0	0	0	0	6	109	123	82	3	7	9	0	10	0	0	25	33	11	87	89	0	152	214	16	93	89	10	102	137	0	37	53	22	84	7	0	0	0	6	13	13	7	0	19	0	13	0	62	67	48	22	23
ASV_391	0	152	0	0	0	0	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	95	102	0	0	44	65	0	24	34	0	82	61	81	0	63	74	35	96	98	0	12	0	0	15	0	0	0	0	0	9	0	52	22	0	47	0	0	0	0	0	0	0	0	80	151	122	55	43	93	0	36	88	0	155
ASV_393	3	25	31	9	0	0	4	3	12	0	8	5	0	0	0	0	0	0	0	0	9	0	0	16	5	9	0	11	105	32	4	187	24	27	39	0	11	98	6	0	37	0	5	16	15	7	82	0	37	48	7	8	22	32	4	12	17	9	16	17	55	0	0	55	122	0	50	64	0	51	39	0	0	41	18	11	6	0	194	67	5	4	17	0	0	5	28	33	10	29	38	38	34	16
ASV_399	0	0	0	0	0	0	0	11	0	0	0	0	14	13	0	31	0	0	6	27	0	0	3	0	17	11	0	0	0	0	20	7	0	0	0	0	0	0	3	30	0	0	0	38	19	13	4	0	37	6	70	14	10	5	0	2	0	5	60	78	0	0	0	0	3	75	0	0	636	0	25	0	7	0	2	0	292	36	0	0	61	32	4	3	7	0	71	0	71	37	75	31	16	8
ASV_401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	356	564	443	174	201	235	0	0	0	0	47
ASV_409	2	0	0	0	0	3	0	0	0	19	27	0	0	1	0	0	3	0	0	0	0	0	0	0	32	3	0	12	0	47	17	0	0	0	0	8	4	0	5	8	47	0	51	1	9	0	0	78	26	10	301	75	35	63	73	17	42	35	123	137	0	5	0	0	17	18	0	0	55	0	0	276	0	0	0	0	120	14	0	0	27	3	0	0	1	0	2	0	10	3	0	0	4	50
ASV_415	0	0	57	11	0	0	0	15	0	0	0	29	0	0	43	0	0	0	0	0	10	0	0	32	34	51	19	11	28	39	6	39	66	44	50	51	47	69	11	0	54	0	0	102	27	35	95	2	9	5	0	0	4	8	0	0	0	0	0	0	5	8	0	0	12	74	0	11	0	0	3	0	0	14	0	0	0	0	14	28	120	34	0	25	10	0	165	110	20	28	31	18	30	29
ASV_416	0	95	66	0	0	0	0	54	39	0	70	117	0	0	86	0	0	0	0	0	0	12	0	17	50	0	4	3	8	24	35	26	61	103	30	92	60	16	55	89	5	0	119	60	175	84	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	22	20	24	0	16	5	0	43	20	21	1	0	0	1	5
ASV_419	6	0	0	4	8	0	9	6	14	0	0	0	0	5	0	0	0	0	9	1	0	12	2	0	0	0	0	0	5	16	3	5	2	8	0	11	12	0	0	0	5	23	0	11	0	9	0	8	5	16	34	8	7	17	13	3	5	0	5	21	4	3	0	0	0	71	3	3	55	4	0	0	32	3	10	2	120	58	0	0	90	42	16	41	29	15	62	31	187	30	61	19	281	259
ASV_420	0	38	6	6	2	2	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	46	0	6	78	0	0	113	3	22	53	14	22	126	0	0	12	0	6	33	0	12	6	20	8	13	5	6	16	20	25	33	0	14	0	24	40	32	0	43	60	19	40	51	0	28	29	0	21	18	12	0	0	0	23	342	8	8	0	8	0	0	15	23	4	12	39	47	25	55
ASV_424	0	0	214	0	0	0	0	0	0	0	0	39	0	0	0	0	0	9	0	0	0	0	0	28	0	0	0	0	0	0	0	5	0	0	4	0	0	12	68	125	64	0	12	127	177	19	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	16	0	0	24	11	0	36	104	262	82	22	0	24	125	0	25	7	7	0	0	52	0	9	27	50	0	0	10
ASV_427	0	0	0	0	0	3	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	11	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	190	46	113	149	109	228	117	48	0	61	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	5	0	0	33	22	451	77
ASV_429	4	0	0	13	8	0	51	29	32	46	63	355	29	0	49	4	44	24	2	41	42	14	10	9	15	0	0	0	4	0	0	4	0	3	15	0	6	34	59	86	97	0	0	53	37	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	150	39	36	4	202	0	9	25	0	0
