Value	Sample	TerminalTaxa
1	MP_E1134_SKQ2021	Florenciella
2	MP_E1134_SKQ2021	Shimiella gracilenta
2	MP_E1134_SKQ2021	Fragilariopsis
23	MP_E1134_SKQ2021	Bacillariaceae
6	MP_E1134_SKQ2021	Karlodinium veneficum
15	MP_E1134_SKQ2021	Tovelliaceae
49	MP_E1134_SKQ2021	Heterocapsa triquetra
1	MP_E1134_SKQ2021	Karlodinium
15	MP_E1134_SKQ2021	Fragilariopsis reginae_jahniae
3	MP_E1134_SKQ2021	Thalassiosira bioculata
2	MP_E1134_SKQ2021	Fragilariopsis pacifica
3	MP_E1134_SKQ2021	Conticribra
2	MP_E1134_SKQ2021	Azadinium trinitatum
221070	MP_E1135_SKQ2021	Unknown
130	MP_E1135_SKQ2021	Peridiniales
22743	MP_E1135_SKQ2021	Gymnodiniales
3433	MP_E1135_SKQ2021	Dinophyceae
2	MP_E1135_SKQ2021	Bacterosira sp_ RCC4607
32	MP_E1135_SKQ2021	Cylindrotheca closterium
501	MP_E1135_SKQ2021	Prorocentrales
18	MP_E1135_SKQ2021	Environmental Unknown
180	MP_E1135_SKQ2021	Pseudo_nitzschia granii
336	MP_E1135_SKQ2021	Chaetocerotales
52	MP_E1135_SKQ2021	Chaetocerotaceae
17264	MP_E1135_SKQ2021	Chaetoceros gelidus
876	MP_E1135_SKQ2021	Pseudo_nitzschia pungens
123	MP_E1135_SKQ2021	Pseudo_nitzschia seriata
26	MP_E1135_SKQ2021	Fragilariopsis cylindrus
9	MP_E1135_SKQ2021	Prorocentrum
294	MP_E1135_SKQ2021	Pseudo_nitzschia
914	MP_E1135_SKQ2021	Gyrodinium dominans
10	MP_E1135_SKQ2021	Chaetoceros
3	MP_E1135_SKQ2021	Thalassiosira hyalina
38	MP_E1135_SKQ2021	Fragilariopsis oceanica
2	MP_E1135_SKQ2021	Thalassiosira
30929	MP_E1135_SKQ2021	Pseudo_nitzschia delicatissima
6	MP_E1135_SKQ2021	Florenciellales
1	MP_E1135_SKQ2021	Thalassiosira nordenskioeldii
29	MP_E1135_SKQ2021	Levanderina__f__o
18	MP_E1135_SKQ2021	Levanderina__f
3	MP_E1135_SKQ2021	Minidiscus
5	MP_E1135_SKQ2021	Cymatosirales
9	MP_E1135_SKQ2021	Shimiella gracilenta
1	MP_E1135_SKQ2021	Porosira glacialis
2	MP_E1135_SKQ2021	Fragilariopsis
8	MP_E1135_SKQ2021	Bacillariaceae
26	MP_E1135_SKQ2021	Heterocapsa triquetra
1	MP_E1135_SKQ2021	Karlodinium
4	MP_E1135_SKQ2021	Thalassiosira bioculata
11	MP_E1135_SKQ2021	Bacillariales
3	MP_E1135_SKQ2021	Karlodinium elegans
141266	MP_E1136_SKQ2021	Unknown
116	MP_E1136_SKQ2021	Peridiniales
32785	MP_E1136_SKQ2021	Gymnodiniales
2432	MP_E1136_SKQ2021	Dinophyceae
6	MP_E1136_SKQ2021	Bacterosira sp_ RCC4607
10	MP_E1136_SKQ2021	Cylindrotheca closterium
297	MP_E1136_SKQ2021	Prorocentrales
10	MP_E1136_SKQ2021	Environmental Unknown
1326	MP_E1136_SKQ2021	Pseudo_nitzschia granii
320	MP_E1136_SKQ2021	Chaetocerotales
69	MP_E1136_SKQ2021	Chaetocerotaceae
27898	MP_E1136_SKQ2021	Chaetoceros gelidus
253	MP_E1136_SKQ2021	Pseudo_nitzschia pungens
416	MP_E1136_SKQ2021	Pseudo_nitzschia seriata
97	MP_E1136_SKQ2021	Fragilariopsis cylindrus
1	MP_E1136_SKQ2021	Prorocentrum
274	MP_E1136_SKQ2021	Pseudo_nitzschia
649	MP_E1136_SKQ2021	Gyrodinium dominans
11	MP_E1136_SKQ2021	Chaetoceros
5	MP_E1136_SKQ2021	Thalassiosira hyalina
6	MP_E1136_SKQ2021	Fragilariopsis oceanica
11	MP_E1136_SKQ2021	Thalassiosira
51350	MP_E1136_SKQ2021	Pseudo_nitzschia delicatissima
22	MP_E1136_SKQ2021	Florenciellales
8	MP_E1136_SKQ2021	Levanderina__f__o
24	MP_E1136_SKQ2021	Levanderina__f
1	MP_E1136_SKQ2021	Cymatosirales
7	MP_E1136_SKQ2021	Florenciella
1	MP_E1136_SKQ2021	Shionodiscus sp_ IAL_2014
4	MP_E1136_SKQ2021	Bacillariaceae
90	MP_E1136_SKQ2021	Heterocapsa triquetra
2	MP_E1136_SKQ2021	Karlodinium
3	MP_E1136_SKQ2021	Mediophyceae
43	MP_E1136_SKQ2021	Bacillariales
5	MP_E1136_SKQ2021	Fragilariopsis pacifica
201165	MP_E1137_SKQ2021	Unknown
252	MP_E1137_SKQ2021	Peridiniales
38133	MP_E1137_SKQ2021	Gymnodiniales
3986	MP_E1137_SKQ2021	Dinophyceae
10	MP_E1137_SKQ2021	Bacterosira sp_ RCC4607
20	MP_E1137_SKQ2021	Cylindrotheca closterium
117	MP_E1137_SKQ2021	Prorocentrales
37	MP_E1137_SKQ2021	Environmental Unknown
1782	MP_E1137_SKQ2021	Pseudo_nitzschia granii
679	MP_E1137_SKQ2021	Chaetocerotales
78	MP_E1137_SKQ2021	Chaetocerotaceae
43105	MP_E1137_SKQ2021	Chaetoceros gelidus
400	MP_E1137_SKQ2021	Pseudo_nitzschia pungens
48	MP_E1137_SKQ2021	Pseudo_nitzschia seriata
86	MP_E1137_SKQ2021	Fragilariopsis cylindrus
2	MP_E1137_SKQ2021	Prorocentrum
1	MP_E1137_SKQ2021	Bacillariophyceae
541	MP_E1137_SKQ2021	Pseudo_nitzschia
1343	MP_E1137_SKQ2021	Gyrodinium dominans
30	MP_E1137_SKQ2021	Chaetoceros
9	MP_E1137_SKQ2021	Thalassiosira hyalina
20	MP_E1137_SKQ2021	Fragilariopsis oceanica
3	MP_E1137_SKQ2021	Thalassiosira
65868	MP_E1137_SKQ2021	Pseudo_nitzschia delicatissima
23	MP_E1137_SKQ2021	Florenciellales
26	MP_E1137_SKQ2021	Levanderina__f__o
19	MP_E1137_SKQ2021	Levanderina__f
4	MP_E1137_SKQ2021	Florenciella
1	MP_E1137_SKQ2021	Porosira glacialis
4	MP_E1137_SKQ2021	Fragilariopsis
12	MP_E1137_SKQ2021	Bacillariaceae
25	MP_E1137_SKQ2021	Heterocapsa triquetra
3	MP_E1137_SKQ2021	Karlodinium
13	MP_E1137_SKQ2021	Fragilariopsis reginae_jahniae
31	MP_E1137_SKQ2021	Bacillariales
19	MP_E1137_SKQ2021	Peridiniaceae
3	MP_E1137_SKQ2021	Fragilariopsis pacifica
201790	MP_E1138_SKQ2021	Unknown
398	MP_E1138_SKQ2021	Peridiniales
27638	MP_E1138_SKQ2021	Gymnodiniales
4437	MP_E1138_SKQ2021	Dinophyceae
3	MP_E1138_SKQ2021	Bacterosira sp_ RCC4607
164	MP_E1138_SKQ2021	Prorocentrales
37	MP_E1138_SKQ2021	Environmental Unknown
1741	MP_E1138_SKQ2021	Pseudo_nitzschia granii
565	MP_E1138_SKQ2021	Chaetocerotales
38	MP_E1138_SKQ2021	Chaetocerotaceae
30165	MP_E1138_SKQ2021	Chaetoceros gelidus
261	MP_E1138_SKQ2021	Pseudo_nitzschia pungens
292	MP_E1138_SKQ2021	Pseudo_nitzschia seriata
40	MP_E1138_SKQ2021	Fragilariopsis cylindrus
295	MP_E1138_SKQ2021	Pseudo_nitzschia
960	MP_E1138_SKQ2021	Gyrodinium dominans
4	MP_E1138_SKQ2021	Chaetoceros
6	MP_E1138_SKQ2021	Thalassiosira hyalina
18	MP_E1138_SKQ2021	Fragilariopsis oceanica
11	MP_E1138_SKQ2021	Thalassiosira
41159	MP_E1138_SKQ2021	Pseudo_nitzschia delicatissima
18	MP_E1138_SKQ2021	Florenciellales
1	MP_E1138_SKQ2021	Thalassiosiraceae
9	MP_E1138_SKQ2021	Levanderina__f__o
16	MP_E1138_SKQ2021	Levanderina__f
2	MP_E1138_SKQ2021	Thalassiosira sp_
3	MP_E1138_SKQ2021	Shimiella gracilenta
2	MP_E1138_SKQ2021	Shionodiscus sp_ IAL_2014
15	MP_E1138_SKQ2021	Bacillariaceae
34	MP_E1138_SKQ2021	Heterocapsa triquetra
4	MP_E1138_SKQ2021	Pelagodinium
2	MP_E1138_SKQ2021	Chaetoceros sp_ CCAP 1010_16
5	MP_E1138_SKQ2021	Bacillariales
3	MP_E1138_SKQ2021	Azadinium perforatum
2	MP_E1138_SKQ2021	Limacina helicina
142485	MP_E1139_SKQ2021	Unknown
334	MP_E1139_SKQ2021	Peridiniales
63325	MP_E1139_SKQ2021	Gymnodiniales
560	MP_E1139_SKQ2021	Dinophyceae
18	MP_E1139_SKQ2021	Bacterosira sp_ RCC4607
13	MP_E1139_SKQ2021	Cylindrotheca closterium
780	MP_E1139_SKQ2021	Prorocentrales
108	MP_E1139_SKQ2021	Environmental Unknown
1328	MP_E1139_SKQ2021	Pseudo_nitzschia granii
1958	MP_E1139_SKQ2021	Chaetocerotales
376	MP_E1139_SKQ2021	Chaetocerotaceae
23190	MP_E1139_SKQ2021	Chaetoceros gelidus
773	MP_E1139_SKQ2021	Pseudo_nitzschia pungens
911	MP_E1139_SKQ2021	Pseudo_nitzschia seriata
279	MP_E1139_SKQ2021	Fragilariopsis cylindrus
2	MP_E1139_SKQ2021	Prorocentrum
2	MP_E1139_SKQ2021	Bacillariophyceae
216	MP_E1139_SKQ2021	Pseudo_nitzschia
5499	MP_E1139_SKQ2021	Gyrodinium dominans
34	MP_E1139_SKQ2021	Chaetoceros
9	MP_E1139_SKQ2021	Thalassiosira hyalina
274	MP_E1139_SKQ2021	Fragilariopsis oceanica
35	MP_E1139_SKQ2021	Thalassiosira
32	MP_E1139_SKQ2021	Gymnodiniaceae
41827	MP_E1139_SKQ2021	Pseudo_nitzschia delicatissima
6	MP_E1139_SKQ2021	Florenciellales
3	MP_E1139_SKQ2021	Thalassiosira nordenskioeldii
4	MP_E1139_SKQ2021	Thalassiosiraceae
26	MP_E1139_SKQ2021	Levanderina__f__o
112	MP_E1139_SKQ2021	Levanderina__f
6	MP_E1139_SKQ2021	Cymatosirales
19	MP_E1139_SKQ2021	Thalassiosira sp_
5	MP_E1139_SKQ2021	Florenciella__f
7	MP_E1139_SKQ2021	Porosira glacialis
3	MP_E1139_SKQ2021	Fragilariopsis
17	MP_E1139_SKQ2021	Bacillariaceae
105	MP_E1139_SKQ2021	Heterocapsa triquetra
2	MP_E1139_SKQ2021	Pelagodinium
14	MP_E1139_SKQ2021	Bacillariales
153145	MP_E1140_SKQ2021	Unknown
344	MP_E1140_SKQ2021	Peridiniales
60597	MP_E1140_SKQ2021	Gymnodiniales
792	MP_E1140_SKQ2021	Dinophyceae
13	MP_E1140_SKQ2021	Bacterosira sp_ RCC4607
3	MP_E1140_SKQ2021	Cylindrotheca closterium
1105	MP_E1140_SKQ2021	Prorocentrales
47	MP_E1140_SKQ2021	Environmental Unknown
990	MP_E1140_SKQ2021	Pseudo_nitzschia granii
3	MP_E1140_SKQ2021	Minidiscus trioculatus
1025	MP_E1140_SKQ2021	Chaetocerotales
155	MP_E1140_SKQ2021	Chaetocerotaceae
17677	MP_E1140_SKQ2021	Chaetoceros gelidus
471	MP_E1140_SKQ2021	Pseudo_nitzschia pungens
2	MP_E1140_SKQ2021	Thalassiosirales
358	MP_E1140_SKQ2021	Pseudo_nitzschia seriata
106	MP_E1140_SKQ2021	Fragilariopsis cylindrus
152	MP_E1140_SKQ2021	Pseudo_nitzschia
1404	MP_E1140_SKQ2021	Gyrodinium dominans
25	MP_E1140_SKQ2021	Chaetoceros
97	MP_E1140_SKQ2021	Fragilariopsis oceanica
51	MP_E1140_SKQ2021	Thalassiosira
1	MP_E1140_SKQ2021	Gymnodiniaceae
33221	MP_E1140_SKQ2021	Pseudo_nitzschia delicatissima
9	MP_E1140_SKQ2021	Florenciellales
4	MP_E1140_SKQ2021	Levanderina__f__o
153	MP_E1140_SKQ2021	Levanderina__f
5	MP_E1140_SKQ2021	Cymatosirales
7	MP_E1140_SKQ2021	Shimiella gracilenta
6	MP_E1140_SKQ2021	Porosira glacialis
3	MP_E1140_SKQ2021	Kareniaceae
12	MP_E1140_SKQ2021	Bacillariaceae
5	MP_E1140_SKQ2021	Karlodinium veneficum
11	MP_E1140_SKQ2021	Tovelliaceae
143	MP_E1140_SKQ2021	Heterocapsa triquetra
4	MP_E1140_SKQ2021	Pelagodinium
1	MP_E1140_SKQ2021	Karlodinium
2	MP_E1140_SKQ2021	Mediophyceae
1	MP_E1140_SKQ2021	Chaetoceros sp_ CCAP 1010_16
32	MP_E1140_SKQ2021	Bacillariales
13	MP_E1140_SKQ2021	Tentaculata
180948	MP_E1141_SKQ2021	Unknown
168	MP_E1141_SKQ2021	Peridiniales
45469	MP_E1141_SKQ2021	Gymnodiniales
2816	MP_E1141_SKQ2021	Dinophyceae
45	MP_E1141_SKQ2021	Bacterosira sp_ RCC4607
33	MP_E1141_SKQ2021	Cylindrotheca closterium
249	MP_E1141_SKQ2021	Prorocentrales
148	MP_E1141_SKQ2021	Environmental Unknown
968	MP_E1141_SKQ2021	Pseudo_nitzschia granii
2710	MP_E1141_SKQ2021	Chaetocerotales
103	MP_E1141_SKQ2021	Chaetocerotaceae
33363	MP_E1141_SKQ2021	Chaetoceros gelidus
410	MP_E1141_SKQ2021	Pseudo_nitzschia pungens
5	MP_E1141_SKQ2021	Thalassiosirales
271	MP_E1141_SKQ2021	Pseudo_nitzschia seriata
675	MP_E1141_SKQ2021	Fragilariopsis cylindrus
40	MP_E1141_SKQ2021	Prorocentrum
10	MP_E1141_SKQ2021	Bacillariophyceae
416	MP_E1141_SKQ2021	Pseudo_nitzschia
1867	MP_E1141_SKQ2021	Gyrodinium dominans
38	MP_E1141_SKQ2021	Chaetoceros
3	MP_E1141_SKQ2021	Thalassiosira hyalina
115	MP_E1141_SKQ2021	Fragilariopsis oceanica
67	MP_E1141_SKQ2021	Thalassiosira
8	MP_E1141_SKQ2021	Gymnodiniaceae
34978	MP_E1141_SKQ2021	Pseudo_nitzschia delicatissima
13	MP_E1141_SKQ2021	Florenciellales
14	MP_E1141_SKQ2021	Chaetoceros cf_ neogracilis clade II
11	MP_E1141_SKQ2021	Levanderina__f__o
95	MP_E1141_SKQ2021	Levanderina__f
15	MP_E1141_SKQ2021	Cymatosirales
5	MP_E1141_SKQ2021	Suessiales
18	MP_E1141_SKQ2021	Thalassiosira sp_
1	MP_E1141_SKQ2021	Shimiella gracilenta
43	MP_E1141_SKQ2021	Porosira glacialis
1	MP_E1141_SKQ2021	Shionodiscus sp_ IAL_2014
8	MP_E1141_SKQ2021	Fragilariopsis
15	MP_E1141_SKQ2021	Bacillariaceae
9	MP_E1141_SKQ2021	Heterocapsa triquetra
5	MP_E1141_SKQ2021	Pelagodinium
8	MP_E1141_SKQ2021	Karlodinium
61	MP_E1141_SKQ2021	Bacillariales
10	MP_E1141_SKQ2021	Chaetoceros cf_ neogracilis clade IV
1	MP_E1141_SKQ2021	Azadinium perforatum
10	MP_E1141_SKQ2021	Chaetoceros cf_ neogracilis clade III
186811	MP_E1142_SKQ2021	Unknown
182	MP_E1142_SKQ2021	Peridiniales
3	MP_E1142_SKQ2021	Coscinodiscophyceae
30574	MP_E1142_SKQ2021	Gymnodiniales
3919	MP_E1142_SKQ2021	Dinophyceae
7	MP_E1142_SKQ2021	Bacterosira sp_ RCC4607
12	MP_E1142_SKQ2021	Cylindrotheca closterium
1165	MP_E1142_SKQ2021	Prorocentrales
73	MP_E1142_SKQ2021	Environmental Unknown
57	MP_E1142_SKQ2021	Pseudo_nitzschia granii
3	MP_E1142_SKQ2021	Minidiscus trioculatus
990	MP_E1142_SKQ2021	Chaetocerotales
184	MP_E1142_SKQ2021	Chaetocerotaceae
13815	MP_E1142_SKQ2021	Chaetoceros gelidus
2494	MP_E1142_SKQ2021	Pseudo_nitzschia pungens
13	MP_E1142_SKQ2021	Pseudo_nitzschia seriata
66	MP_E1142_SKQ2021	Fragilariopsis cylindrus
38	MP_E1142_SKQ2021	Prorocentrum
3	MP_E1142_SKQ2021	Bacillariophyceae
342	MP_E1142_SKQ2021	Pseudo_nitzschia
3651	MP_E1142_SKQ2021	Gyrodinium dominans
25	MP_E1142_SKQ2021	Chaetoceros
14	MP_E1142_SKQ2021	Thalassiosira hyalina
46	MP_E1142_SKQ2021	Fragilariopsis oceanica
33	MP_E1142_SKQ2021	Thalassiosira
33821	MP_E1142_SKQ2021	Pseudo_nitzschia delicatissima
32	MP_E1142_SKQ2021	Florenciellales
39	MP_E1142_SKQ2021	Levanderina__f__o
45	MP_E1142_SKQ2021	Levanderina__f
6	MP_E1142_SKQ2021	Minidiscus
10	MP_E1142_SKQ2021	Cymatosirales
2	MP_E1142_SKQ2021	Thalassiosira sp_
2	MP_E1142_SKQ2021	Shimiella gracilenta
2	MP_E1142_SKQ2021	Porosira glacialis
7	MP_E1142_SKQ2021	Bacillariaceae
15	MP_E1142_SKQ2021	Heterocapsa triquetra
7	MP_E1142_SKQ2021	Pelagodinium
1	MP_E1142_SKQ2021	Karlodinium
5	MP_E1142_SKQ2021	Thalassiosira bioculata
246372	MP_E1143_SKQ2021	Unknown
258	MP_E1143_SKQ2021	Peridiniales
7	MP_E1143_SKQ2021	Coscinodiscophyceae
42312	MP_E1143_SKQ2021	Gymnodiniales
6351	MP_E1143_SKQ2021	Dinophyceae
20	MP_E1143_SKQ2021	Bacterosira sp_ RCC4607
1401	MP_E1143_SKQ2021	Prorocentrales
98	MP_E1143_SKQ2021	Environmental Unknown
24	MP_E1143_SKQ2021	Pseudo_nitzschia granii
7	MP_E1143_SKQ2021	Minidiscus trioculatus
1047	MP_E1143_SKQ2021	Chaetocerotales
254	MP_E1143_SKQ2021	Chaetocerotaceae
16039	MP_E1143_SKQ2021	Chaetoceros gelidus
2368	MP_E1143_SKQ2021	Pseudo_nitzschia pungens
5	MP_E1143_SKQ2021	Thalassiosirales
62	MP_E1143_SKQ2021	Pseudo_nitzschia seriata
136	MP_E1143_SKQ2021	Fragilariopsis cylindrus
79	MP_E1143_SKQ2021	Prorocentrum
5	MP_E1143_SKQ2021	Bacillariophyceae
434	MP_E1143_SKQ2021	Pseudo_nitzschia
3468	MP_E1143_SKQ2021	Gyrodinium dominans
32	MP_E1143_SKQ2021	Chaetoceros
12	MP_E1143_SKQ2021	Thalassiosira hyalina
147	MP_E1143_SKQ2021	Fragilariopsis oceanica
36	MP_E1143_SKQ2021	Thalassiosira
45761	MP_E1143_SKQ2021	Pseudo_nitzschia delicatissima
44	MP_E1143_SKQ2021	Florenciellales
3	MP_E1143_SKQ2021	Chaetoceros cf_ neogracilis clade II
11	MP_E1143_SKQ2021	Thalassiosira sp_ RCC4858
54	MP_E1143_SKQ2021	Levanderina__f__o
65	MP_E1143_SKQ2021	Levanderina__f
7	MP_E1143_SKQ2021	Minidiscus
6	MP_E1143_SKQ2021	Thalassiosira sp_
9	MP_E1143_SKQ2021	Florenciella__f
2	MP_E1143_SKQ2021	Florenciella
20	MP_E1143_SKQ2021	Shimiella gracilenta
6	MP_E1143_SKQ2021	Fragilariopsis
5	MP_E1143_SKQ2021	Bacillariaceae
7	MP_E1143_SKQ2021	Karlodinium veneficum
7	MP_E1143_SKQ2021	Heterocapsa triquetra
6	MP_E1143_SKQ2021	Pelagodinium
6	MP_E1143_SKQ2021	Mediophyceae
28	MP_E1143_SKQ2021	Azadinium obesum
7	MP_E1143_SKQ2021	Thalassiosira bioculata
2	MP_E1143_SKQ2021	Karlodinium elegans
6	MP_E1143_SKQ2021	Hyperia galba
232081	MP_E1144_SKQ2021	Unknown
228	MP_E1144_SKQ2021	Peridiniales
4	MP_E1144_SKQ2021	Coscinodiscophyceae
32826	MP_E1144_SKQ2021	Gymnodiniales
6458	MP_E1144_SKQ2021	Dinophyceae
11	MP_E1144_SKQ2021	Bacterosira sp_ RCC4607
1211	MP_E1144_SKQ2021	Prorocentrales
64	MP_E1144_SKQ2021	Environmental Unknown
21	MP_E1144_SKQ2021	Pseudo_nitzschia granii
6	MP_E1144_SKQ2021	Minidiscus trioculatus
733	MP_E1144_SKQ2021	Chaetocerotales
105	MP_E1144_SKQ2021	Chaetocerotaceae
11868	MP_E1144_SKQ2021	Chaetoceros gelidus
910	MP_E1144_SKQ2021	Pseudo_nitzschia pungens
127	MP_E1144_SKQ2021	Pseudo_nitzschia seriata
35	MP_E1144_SKQ2021	Fragilariopsis cylindrus
126	MP_E1144_SKQ2021	Prorocentrum
313	MP_E1144_SKQ2021	Pseudo_nitzschia
3022	MP_E1144_SKQ2021	Gyrodinium dominans
52	MP_E1144_SKQ2021	Chaetoceros
20	MP_E1144_SKQ2021	Thalassiosira hyalina
31	MP_E1144_SKQ2021	Fragilariopsis oceanica
54	MP_E1144_SKQ2021	Thalassiosira
1	MP_E1144_SKQ2021	Gymnodiniaceae
28274	MP_E1144_SKQ2021	Pseudo_nitzschia delicatissima
25	MP_E1144_SKQ2021	Florenciellales
1	MP_E1144_SKQ2021	Thalassiosira nordenskioeldii
1	MP_E1144_SKQ2021	Thalassiosiraceae
59	MP_E1144_SKQ2021	Levanderina__f__o
84	MP_E1144_SKQ2021	Levanderina__f
20	MP_E1144_SKQ2021	Minidiscus
6	MP_E1144_SKQ2021	Cymatosirales
4	MP_E1144_SKQ2021	Florenciella
14	MP_E1144_SKQ2021	Shimiella gracilenta
43	MP_E1144_SKQ2021	Heterocapsa triquetra
9	MP_E1144_SKQ2021	Pelagodinium
9	MP_E1144_SKQ2021	Karlodinium
6	MP_E1144_SKQ2021	Thalassiosira bioculata
4	MP_E1144_SKQ2021	Biecheleriaceae
104571	MP_E1145_SKQ2021	Unknown
72	MP_E1145_SKQ2021	Peridiniales
58358	MP_E1145_SKQ2021	Gymnodiniales
1945	MP_E1145_SKQ2021	Dinophyceae
26	MP_E1145_SKQ2021	Bacterosira sp_ RCC4607
34	MP_E1145_SKQ2021	Cylindrotheca closterium
101	MP_E1145_SKQ2021	Prorocentrales
10	MP_E1145_SKQ2021	Environmental Unknown
27	MP_E1145_SKQ2021	Pseudo_nitzschia granii
3	MP_E1145_SKQ2021	Minidiscus trioculatus
1172	MP_E1145_SKQ2021	Chaetocerotales
1335	MP_E1145_SKQ2021	Chaetocerotaceae
45241	MP_E1145_SKQ2021	Chaetoceros gelidus
517	MP_E1145_SKQ2021	Pseudo_nitzschia pungens
1	MP_E1145_SKQ2021	Thalassiosirales
25	MP_E1145_SKQ2021	Pseudo_nitzschia seriata
716	MP_E1145_SKQ2021	Fragilariopsis cylindrus
27	MP_E1145_SKQ2021	Prorocentrum
4	MP_E1145_SKQ2021	Bacillariophyceae
148	MP_E1145_SKQ2021	Pseudo_nitzschia
1630	MP_E1145_SKQ2021	Gyrodinium dominans
123	MP_E1145_SKQ2021	Chaetoceros
17	MP_E1145_SKQ2021	Thalassiosira hyalina
73	MP_E1145_SKQ2021	Fragilariopsis oceanica
8	MP_E1145_SKQ2021	Thalassiosira
8873	MP_E1145_SKQ2021	Pseudo_nitzschia delicatissima
20	MP_E1145_SKQ2021	Florenciellales
21	MP_E1145_SKQ2021	Thalassiosira nordenskioeldii
4	MP_E1145_SKQ2021	Thalassiosiraceae
21	MP_E1145_SKQ2021	Levanderina__f__o
1	MP_E1145_SKQ2021	Levanderina__f
12	MP_E1145_SKQ2021	Minidiscus
11	MP_E1145_SKQ2021	Cymatosirales
15	MP_E1145_SKQ2021	Thalassiosira sp_
7	MP_E1145_SKQ2021	Shimiella gracilenta
5	MP_E1145_SKQ2021	Porosira glacialis
4	MP_E1145_SKQ2021	Fragilariopsis
4	MP_E1145_SKQ2021	Karlodinium veneficum
61	MP_E1145_SKQ2021	Heterocapsa triquetra
3	MP_E1145_SKQ2021	Pelagodinium
5	MP_E1145_SKQ2021	Karlodinium
145912	MP_E1146_SKQ2021	Unknown
79	MP_E1146_SKQ2021	Peridiniales
2	MP_E1146_SKQ2021	Coscinodiscophyceae
82370	MP_E1146_SKQ2021	Gymnodiniales
3389	MP_E1146_SKQ2021	Dinophyceae
39	MP_E1146_SKQ2021	Bacterosira sp_ RCC4607
14	MP_E1146_SKQ2021	Cylindrotheca closterium
81	MP_E1146_SKQ2021	Prorocentrales
14	MP_E1146_SKQ2021	Environmental Unknown
52	MP_E1146_SKQ2021	Pseudo_nitzschia granii
3	MP_E1146_SKQ2021	Minidiscus trioculatus
2123	MP_E1146_SKQ2021	Chaetocerotales
1971	MP_E1146_SKQ2021	Chaetocerotaceae
56972	MP_E1146_SKQ2021	Chaetoceros gelidus
397	MP_E1146_SKQ2021	Pseudo_nitzschia pungens
2	MP_E1146_SKQ2021	Thalassiosirales
128	MP_E1146_SKQ2021	Pseudo_nitzschia seriata
593	MP_E1146_SKQ2021	Fragilariopsis cylindrus
6	MP_E1146_SKQ2021	Prorocentrum
50	MP_E1146_SKQ2021	Bacillariophyceae
79	MP_E1146_SKQ2021	Pseudo_nitzschia
845	MP_E1146_SKQ2021	Gyrodinium dominans
213	MP_E1146_SKQ2021	Chaetoceros
17	MP_E1146_SKQ2021	Thalassiosira hyalina
54	MP_E1146_SKQ2021	Fragilariopsis oceanica
30	MP_E1146_SKQ2021	Thalassiosira
10543	MP_E1146_SKQ2021	Pseudo_nitzschia delicatissima
20	MP_E1146_SKQ2021	Florenciellales
2	MP_E1146_SKQ2021	Thalassiosira nordenskioeldii
8	MP_E1146_SKQ2021	Thalassiosiraceae
9	MP_E1146_SKQ2021	Chaetoceros cf_ neogracilis clade II
1	MP_E1146_SKQ2021	Thalassiosira sp_ RCC4858
9	MP_E1146_SKQ2021	Levanderina__f__o
21	MP_E1146_SKQ2021	Levanderina__f
11	MP_E1146_SKQ2021	Cymatosirales
10	MP_E1146_SKQ2021	Thalassiosira sp_
3	MP_E1146_SKQ2021	Pelagomonadales
9	MP_E1146_SKQ2021	Shimiella gracilenta
2	MP_E1146_SKQ2021	Shionodiscus sp_ IAL_2014
2	MP_E1146_SKQ2021	Kareniaceae
12	MP_E1146_SKQ2021	Karlodinium veneficum
191	MP_E1146_SKQ2021	Heterocapsa triquetra
3	MP_E1146_SKQ2021	Pelagodinium
10	MP_E1146_SKQ2021	Mediophyceae
4	MP_E1146_SKQ2021	Bacillariales
118948	MP_POSITIVE	Luticola ventricosa
51	MP_POSITIVE	Diadesmidaceae
